Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,101.152802,-30.780901,3.0,LAZY,LAZY,49,49
﻿2,2779.623053,-29.38945,3.244898,COLLISION_WITH_NavModifierVolume8,LAZY,28,49
﻿3,1238.707505,-135.118951,3.22449,COLLISION_WITH_NavModifierVolume56,LAZY,16,49
﻿4,1452.424792,28.034839,3.306122,COLLISION_WITH_NavModifierVolume25,LAZY,18,49
﻿5,4382.636889,62.960493,3.469388,COLLISION_WITH_BP_IntersectionBorder88,LAZY,22,49
﻿6,6248.416675,108.230425,3.836735,COLLISION_WITH_NavModifierVolume35,LAZY,16,49
﻿7,11645.041681,85.103323,4.0,COLLISION_WITH_BP_IntersectionBorder12,LAZY,18,49
﻿8,5198.926949,474.274973,4.387755,COLLISION_WITH_NavModifierVolume30,LAZY,17,49
﻿9,2722.71114,-26.634297,3.22449,COLLISION_WITH_NavModifierVolume18,LAZY,19,49
﻿10,3014.005419,-239.531587,3.428571,COLLISION_WITH_NavModifierVolume18,LAZY,22,49
﻿11,2566.923911,-682.064956,4.408163,CORRECTINGWRONG,LAZY,20,49
﻿12,6999.567852,39.429329,3.857143,COLLISION_WITH_NavModifierVolume14,LAZY,18,49
﻿13,233.151653,-1.067427,4.387755,COLLISION_WITH_BP_IntersectionBorder172,LAZY,17,49
﻿14,1208.071427,21.924731,3.183673,COLLISION_WITH_NavModifierVolume30,LAZY,17,49
﻿15,10.770673,222.2734,3.591837,LAZY,LAZY,27,49
﻿16,2737.522219,-14.230759,3.673469,CORRECTINGWRONG,LAZY,21,49
﻿17,115.153941,-152.377996,3.571429,LAZY,LAZY,21,49
﻿18,6078.765818,512.106632,3.979592,COLLISION_WITH_NavModifierVolume21,LAZY,12,49
﻿19,4167.455149,-15.286676,4.204082,CORRECTINGWRONG,LAZY,19,49
﻿20,859.844612,0.449537,3.734694,COLLISION_WITH_NavModifierVolume34,LAZY,16,49
﻿21,4856.161944,-75.480401,3.816327,COLLISION_WITH_NavModifierVolume22,LAZY,22,49
﻿22,1074.762497,66.770115,3.571429,COLLISION_WITH_NavModifierVolume16,LAZY,17,49
﻿23,4390.442807,293.452773,3.755102,COLLISION_WITH_NavModifierVolume52,LAZY,19,49
﻿24,1386.814216,-776.169314,4.673469,COLLISION_WITH_NavModifierVolume43,LAZY,18,49
﻿25,14976.673912,141.95585,3.591837,COLLISION_WITH_NavModifierVolume5,LAZY,21,49
﻿26,36087.063434,553.441213,4.755102,COLLISION_WITH_NavModifierVolume5,LAZY,13,49
﻿27,-4.320368,-13350.578966,9.918367,TIMEFINISHED,LAZY,6,49
﻿28,1959.449721,-44.444658,4.122449,COLLISION_WITH_NavModifierVolume20,LAZY,15,49
﻿29,8464.469148,535.991192,3.714286,COLLISION_WITH_NavModifierVolume3,LAZY,16,49
﻿30,4848.866576,158.361075,4.489796,COLLISION_WITH_NavModifierVolume11,LAZY,11,49
﻿31,2428.203728,-220.142598,4.142857,COLLISION_WITH_NavModifierVolume2,LAZY,16,49
﻿32,2962.165472,163.64258,3.714286,COLLISION_WITH_NavModifierVolume12,LAZY,14,49
﻿33,33228.311182,425.533462,4.55102,COLLISION_WITH_NavModifierVolume22,LAZY,17,49
﻿34,1152.850704,488.744524,4.163265,TRAFFIC_VIOLATION,LAZY,13,49
