Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-2114.305328,11421.397319,22.705882,STOP_VIOLATION,STOP_VIOLATION,11,51
﻿2,81370.219774,11480.503351,22.42,TIMEFINISHED,LAZY,10,50
﻿3,60257.904234,9531.51288,19.48,COLLISION_WITH_BP_IntersectionBorder46,LAZY,9,50
﻿4,46588.548168,5625.829715,16.1,COLLISION_WITH_BP_IntersectionBorder131,LAZY,20,50
﻿5,34641.685976,5259.478624,15.18,COLLISION_WITH_BP_IntersectionBorder67,LAZY,11,50
﻿6,822.626656,5610.818759,13.52,COLLISION_WITH_NavModifierVolume16,LAZY,9,50
﻿7,12507.954306,9594.999197,19.06,COLLISION_WITH_NavModifierVolume53,LAZY,25,50
﻿8,3475.477392,5492.107734,12.08,COLLISION_WITH_NavModifierVolume43,LAZY,7,50
﻿9,8463.394614,4552.012742,11.7,STOP_VIOLATION,LAZY,29,50
﻿10,51823.428445,4369.818081,12.16,COLLISION_WITH_BP_IntersectionBorder40,LAZY,26,50
﻿11,1207.94331,6094.279947,15.18,COLLISION_WITH_NavModifierVolume10,LAZY,12,50
﻿12,21890.178749,3589.511845,11.56,STOP_VIOLATION,LAZY,28,50
﻿13,6858.766789,3645.548616,10.94,COLLISION_WITH_NavModifierVolume137,LAZY,30,50
﻿14,82801.246577,7873.363847,16.9,TIMEFINISHED,LAZY,18,50
﻿15,6057.221685,9774.967903,24.66,COLLISION_WITH_NavModifierVolume53,STOP_VIOLATION,8,50
﻿16,7906.059552,4287.586986,11.9,STOP_VIOLATION,LAZY,27,50
﻿17,17436.669044,7582.616489,15.62,STOP_VIOLATION,LAZY,27,50
﻿18,100338.924227,7066.323503,16.8,COLLISION_WITH_BP_IntersectionBorder6,LAZY,8,50
﻿19,14949.869507,9796.065545,19.02,COLLISION_WITH_NavModifierVolume54,LAZY,8,50
﻿20,619.179933,5202.059352,12.36,COLLISION_WITH_NavModifierVolume38,LAZY,26,50
﻿21,52254.257883,7148.688021,14.98,COLLISION_WITH_NavModifierVolume141,LAZY,8,50
﻿22,17415.747042,4543.292624,13.76,COLLISION_WITH_NavModifierVolume46,LAZY,10,50
﻿23,48559.109227,5032.361251,13.02,COLLISION_WITH_NavModifierVolume141,LAZY,28,50
﻿24,64085.436921,6448.124775,14.82,COLLISION_WITH_NavModifierVolume141,LAZY,26,50
﻿25,47782.222348,8171.639103,18.2,COLLISION_WITH_NavModifierVolume141,LAZY,11,50
﻿26,18569.759619,6983.899053,14.18,COLLISION_WITH_NavModifierVolume46,LAZY,10,50
﻿27,17080.914968,7693.276549,16.24,COLLISION_WITH_NavModifierVolume2,LAZY,29,50
﻿28,6457.724025,5568.934891,11.98,STOP_VIOLATION,LAZY,31,50
﻿29,16220.823759,4511.551043,11.84,COLLISION_WITH_NavModifierVolume54,LAZY,9,50
﻿30,20495.274026,4425.479015,11.68,STOP_VIOLATION,LAZY,29,50
﻿31,99668.598222,6793.551164,14.56,TIMEFINISHED,LAZY,10,50
﻿32,33802.308222,4082.92334,10.72,COLLISION_WITH_NavModifierVolume53,LAZY,11,50
﻿33,76997.804197,6888.607241,15.94,TIMEFINISHED,LAZY,28,50
﻿34,93756.436796,7117.757752,15.56,TIMEFINISHED,LAZY,26,50
﻿35,1020.830355,5865.103794,12.92,COLLISION_WITH_NavModifierVolume38,LAZY,9,50
﻿36,10472.239159,6595.543183,13.66,COLLISION_WITH_NavModifierVolume58,LAZY,28,50
﻿37,7214.081199,3578.079492,11.32,STOP_VIOLATION,LAZY,28,50
﻿38,68958.877555,6997.081859,16.44,COLLISION_WITH_NavModifierVolume141,LAZY,12,50
﻿39,64706.139727,6914.77512,14.24,COLLISION_WITH_NavModifierVolume141,LAZY,26,50
﻿40,7641.627697,7927.379881,15.64,COLLISION_WITH_NavModifierVolume53,LAZY,32,50
﻿41,10098.186568,8194.691418,17.02,COLLISION_WITH_NavModifierVolume54,LAZY,26,50
﻿42,14051.230913,5824.216808,14.18,COLLISION_WITH_BP_IntersectionBorder131,LAZY,30,50
