Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-162.274218,226.844077,8.470588,COLLISION_WITH_NavModifierVolume17,LAZY,34,51
﻿2,-18916.598932,-317.521016,9.137255,TIMEFINISHED,LAZY,15,51
﻿3,38.763012,156.272456,5.156863,COLLISION_WITH_NavModifierVolume11,LAZY,17,51
﻿4,364.713009,37.730391,3.666667,COLLISION_WITH_NavModifierVolume57,LAZY,16,51
﻿5,1786.318645,926.32697,7.627451,LAZY,LAZY,19,51
﻿6,4502.29061,440.905734,11.117647,COLLISION_WITH_NavModifierVolume20,LAZY,30,51
﻿7,1684.199084,245.644186,5.627451,COLLISION_WITH_NavModifierVolume5,LAZY,27,51
﻿8,496.257673,192.91264,6.078431,COLLISION_WITH_NavModifierVolume8,LAZY,28,51
﻿9,5613.170826,83.253191,7.627451,COLLISION_WITH_BP_IntersectionBorder12,LAZY,36,51
﻿10,4569.115979,190.787381,6.588235,COLLISION_WITH_NavModifierVolume33,LAZY,26,51
﻿11,596.461987,85.883514,5.196078,COLLISION_WITH_NavModifierVolume19,LAZY,32,51
﻿12,2080.262929,123.389538,6.686275,COLLISION_WITH_BP_IntersectionBorder128,LAZY,31,51
﻿13,10333.465685,542.412459,5.960784,COLLISION_WITH_NavModifierVolume41,LAZY,15,51
﻿14,2851.828627,-310.802328,7.313725,COLLISION_WITH_NavModifierVolume25,LAZY,24,51
﻿15,5275.248305,246.87167,5.921569,LAZY,LAZY,27,51
﻿16,3328.980662,185.932329,5.509804,COLLISION_WITH_NavModifierVolume5,LAZY,32,51
﻿17,4500.801609,178.76289,4.490196,COLLISION_WITH_NavModifierVolume54,LAZY,26,51
﻿18,810.482865,-6.862924,4.901961,LAZY,LAZY,35,51
﻿19,4443.216533,271.450435,4.862745,COLLISION_WITH_NavModifierVolume53,LAZY,17,51
﻿20,1493.874067,229.959777,5.745098,COLLISION_WITH_NavModifierVolume15,LAZY,19,51
﻿21,2671.735913,91.182867,4.647059,COLLISION_WITH_NavModifierVolume54,LAZY,20,51
﻿22,7007.756156,194.01073,5.45098,COLLISION_WITH_NavModifierVolume5,LAZY,33,51
﻿23,11106.641125,-637.380172,13.019608,TIMEFINISHED,LAZY,29,51
﻿24,2022.072566,-289.259592,9.45098,COLLISION_WITH_BP_IntersectionBorder25,LAZY,21,51
﻿25,1465.101996,30.790258,5.588235,COLLISION_WITH_NavModifierVolume141,LAZY,38,51
﻿26,2006.905328,115.682138,7.470588,TIMEFINISHED,LAZY,31,51
