Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield,MutNumChanged,MutAvgMagnitude,MutNumLarge,MutParentFitness,Acum_SteerApproachPenalty,NumStopZonesEntered,NotNorm_PeakFitness,Acum_StopCompletionBonus,NumStopsCompleted,Acum_YieldCompletionBonus,NumYieldsCompleted,Acum_NavPenalty,NumRoundaboutsEntered,NumRoundaboutsCompleted,Acum_SpeedAtRoundaboutEntry,Acum_FrontObstAtRoundaboutEntry,Ticks_InRoundabout,Acum_SteeringInRoundabout,Acum_ThrottleInRoundabout,CollisionsInRoundabout,R_CurrentExitNumber,R_EntryDir_First,R_EntryDir_Second,R_EntryDir_Third,R_Exit1_Count,R_Exit2_Count,R_Exit3Plus_Count,R_Exit1_Deaths,R_Exit2_Deaths,R_Exit3Plus_Deaths,R_Exit1_Steering,R_Exit2_Steering,R_Exit3Plus_Steering,R_Exit1_Ticks,R_Exit2_Ticks,R_Exit3Plus_Ticks,R_Exit1_Throttle,R_Exit2_Throttle,R_Exit3Plus_Throttle,Acum_RoundaboutBonus,Acum_RndCompletionBonus,Acum_RndEntryPenalty,Acum_RndThrottlePenalty,Acum_AlignmentPenalty,NumCarOverlaps
﻿1,BP_VehicleAI21,56443.021907,121,BP_SpawnPoint5,STOP_VIOLATION,0.0,6297.803565,56565.863971,39.865174,0.0,56605.729144,15.615958,0.0,5370.0,5395.0,true,29.001625,4.918512,22.624287,2.947668,0.012396,401.0,304.443909,0.0,0.0,2.953949,2.935094,0.013213,0.0,4.5,1131.231631,1131.231631,2,1876.696776,0.0,308.0,93.0,0,0.0,0,203803.708155,245.184943,4,56458.120848,0.0,0,6703.296341,7,0.0,1,0,921.382263,1.0,233,76.939551,50.68801,0,1,1,0,0,1,0,0,0,0,0,109.202946,0.0,0.0,233.0,0.0,0.0,50.68801,0.0,0.0,0.0,0.0,0.0,0.0,0.001254,0
﻿1,BP_VehicleAI212,64512.602295,125,BP_SpawnPoint42,STOP_VIOLATION,0.0,4973.598066,54999.18154,41.596356,443.027017,55040.777897,0.0,320.369992,5701.0,5701.0,true,27.277335,19.984947,9.899887,18.128761,0.0,1328.0,568.339136,0.000765,0.0,3.101444,3.859053,0.0,0.0,3.6,1710.734253,1710.734253,13,2466.644018,622.0,658.0,48.0,0,0.0,0,203803.708155,222.425813,4,64740.568442,12000.0,2,3203.82245,3,87.187152,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002702,2
﻿1,BP_VehicleAI221,77679.43009,135,BP_SpawnPoint48,STOP_VIOLATION,108.701692,7464.186542,65974.650538,47.630326,0.0,66022.280864,37.144234,0.0,6410.0,6436.0,true,33.462936,9.051659,22.953162,7.009567,0.013071,853.0,1065.775585,0.000476,0.0,14.351099,2.981411,0.620727,0.0,3.7,231.070167,231.070167,22,2392.606686,0.0,768.0,85.0,0,0.0,0,203803.708155,722.029539,4,78752.629655,12000.0,2,6286.095207,6,0.0,1,1,1846.930786,2.0,779,117.753639,176.930512,0,1,1,1,0,2,0,0,0,0,0,400.423123,0.0,0.0,779.0,0.0,0.0,176.930512,0.0,0.0,2783.252747,2783.252747,0.0,0.0,0.009562,0
﻿1,BP_VehicleAI211,89010.515022,148,BP_SpawnPoint2,STOP_VIOLATION,0.0,6273.265539,79362.777325,59.235673,135.058674,79422.012998,43.478825,0.0,7498.0,7547.0,true,37.398211,12.932299,21.493821,9.882185,0.0,651.0,691.187693,0.000667,0.0,7.267318,4.291815,0.945116,0.0,3.8,1520.126998,1520.126998,12,2796.300621,0.0,576.0,75.0,0,0.0,0,203803.708155,474.153727,5,89819.273217,12000.0,2,6069.298691,5,1126.499611,1,0,910.834473,1.0,660,135.960036,131.290537,0,1,1,0,0,1,0,0,0,0,0,332.887386,0.0,0.0,660.0,0.0,0.0,131.290537,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,1
﻿1,BP_VehicleAI228,133869.56852,216,BP_SpawnPoint44,STOP_VIOLATION,0.0,6171.332091,126409.718028,97.500632,60.573256,126507.21866,54.82617,0.0,13661.0,13719.0,true,48.253782,9.838068,33.325462,5.558804,0.014941,714.0,301.260025,0.000212,0.0,4.215969,2.532535,0.119412,0.0,4.5,2354.22668,2354.22668,29,4475.855463,0.0,429.0,285.0,0,0.0,0,203803.708155,280.220582,4,133884.118916,0.0,0,9034.488403,8,2329.155707,1,3,3064.317932,3.263006,2195,331.830537,399.479068,0,2,1,3,0,4,3,0,0,0,0,829.449662,367.910131,0.0,1600.0,595.0,0.0,248.840975,150.638093,0.0,7408.300373,7408.300373,0.0,0.0,0.001417,0
﻿1,BP_VehicleAI24,142739.370799,219,BP_SpawnPoint43,STOP_VIOLATION,0.0,6471.421739,121950.932586,92.62766,173.872401,122043.560246,38.173766,0.0,13900.0,13951.0,true,51.94441,13.562926,26.18285,10.004997,0.0,1059.0,740.76592,0.000471,0.0,9.705555,2.906914,0.218379,0.0,3.8,2038.875865,2038.875865,5,4794.667328,0.0,871.0,188.0,0,0.0,0,203803.708155,572.083275,5,143568.727448,12000.0,2,10669.240632,8,2556.433284,1,3,3084.289032,3.789585,2849,578.059223,618.66436,0,1,3,1,0,4,1,0,0,0,0,1230.386746,116.378721,0.0,2652.0,197.0,0.0,573.678834,44.985526,0.0,8241.284171,8241.284171,0.0,0.0,0.002641,0
﻿1,BP_VehicleAI210,365453.949054,591,BP_SpawnPoint40,STOP_VIOLATION,0.0,26598.167393,309401.138332,236.574373,1101.878902,309637.712705,39.949262,525.921975,43099.0,43141.0,true,140.89594,44.030051,75.278547,33.695227,0.006779,5448.0,1353.874773,0.00212,0.0,13.237043,20.691983,0.655229,0.0,3.8,9884.321969,9884.321969,11,16177.425081,1500.0,3500.0,448.0,0,0.0,0,203803.708155,902.537539,17,366276.825347,66000.0,11,19578.416479,18,1430.364148,1,0,909.983582,1.0,635,126.317221,128.112089,0,1,1,0,0,1,0,0,0,0,0,313.229143,0.0,0.0,635.0,0.0,0.0,128.112089,0.0,0.0,0.0,0.0,0.0,0.0,0.004777,1
﻿2,BP_VehicleAI254,2897.597471,6,BP_SpawnPoint45,COLLISION_WITH_BP_IntersectionBorder118,457.631008,446.985275,3799.344391,2.869363,0.0,3802.213754,0.0,0.0,167.0,167.0,true,2.607126,0.155633,0.121608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740494,1.740494,24,56.492429,0.0,0.0,0.0,2,-0.017124,0,365453.949054,0.0,0,3723.936096,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
﻿2,BP_VehicleAI243,752.941136,6,BP_SpawnPoint7,COLLISION_WITH_BP_IntersectionBorder176,446.374786,694.599544,1720.551818,0.925689,0.0,1721.477507,0.0,0.0,178.0,178.0,true,2.834594,0.449003,1.546735,0.098859,0.0,8.0,0.0,0.0,0.0,0.042491,0.0,0.0,0.0,0.0,33.289513,33.289513,13,90.889777,0.0,0.0,8.0,1,0.026418,0,203803.708155,0.529269,0,1627.990044,0.0,0,173.00972,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,1
﻿2,BP_VehicleAI242,7103.28131,10,BP_SpawnPoint31,COLLISION_WITH_NavModifierVolume32,170.527538,212.25595,6127.280069,4.527012,0.0,6131.807081,0.0,0.0,266.0,266.0,true,3.483313,0.600313,0.114331,0.304826,0.0,8.0,0.0,0.0,0.0,0.213886,0.666967,0.224732,0.0,0.0,-11.969723,-11.969723,12,86.337578,0.0,0.0,8.0,2,0.00062,0,203803.708155,15.701138,1,7393.217241,0.0,0,1370.172744,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000004,1
