Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,Training
﻿4,BP_VehicleAI2173,39510.897941,33,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume16,0.0,6849.12317,25106.265778,0.000697,5015.864953,1012.039094,3.886892,21249.868441,0.0,46360.021111,0.0,0.0,728.0,728.0,false
﻿4,BP_VehicleAI2174,43310.352477,36,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume13,599.579052,7573.101622,27429.038091,0.000653,5188.954933,1110.740709,4.42483,24049.57023,0.0,51483.033151,0.0,0.0,799.0,799.0,false
﻿4,BP_VehicleAI2197,40773.577263,38,BP_SpawnPoint22,COLLISION_WITH_BP_IntersectionBorder182,971.637393,9393.567815,27376.876688,0.00095,5515.044471,1163.566926,6.905532,23755.000252,0.0,51138.782472,0.0,0.0,837.0,837.0,false
﻿4,BP_VehicleAI2171,61406.468685,47,BP_SpawnPoint21,COLLISION_WITH_BP_IntersectionBorder182,881.67444,8985.358598,37333.806793,0.000788,6926.395526,1451.330789,7.130859,33932.56407,0.0,71273.501723,0.0,0.0,1044.0,1044.0,false
﻿4,BP_VehicleAI2199,57195.867808,52,BP_SpawnPoint8,COLLISION_WITH_BP_IntersectionBorder94,895.15752,12496.554566,37865.39678,0.000714,7220.266183,1556.983222,6.091788,32968.741429,0.0,70840.229996,252.650102,0.0,1120.0,1142.0,false
﻿4,BP_VehicleAI2151,81949.157869,53,BP_SpawnPoint25,COLLISION_WITH_NavModifierVolume18,671.982608,6319.079379,46078.085757,0.000349,7470.035223,1637.61271,3.551971,42858.582128,0.0,88940.219856,0.0,0.0,1178.0,1178.0,false
﻿4,BP_VehicleAI2190,77243.99953,56,BP_SpawnPoint26,COLLISION_WITH_NavModifierVolume16,919.060271,8985.307343,45950.346401,0.000675,8337.048936,1714.071708,5.975103,41192.045641,0.0,87148.367144,0.0,0.0,1233.0,1233.0,false
﻿4,BP_VehicleAI2172,120872.769361,81,BP_SpawnPoint23,COLLISION_WITH_NavModifierVolume16,0.0,11381.327405,69077.80196,0.000522,12096.168708,2493.953482,7.634636,63168.660169,0.0,132254.096766,0.0,0.0,1794.0,1794.0,false
﻿4,BP_VehicleAI2186,162352.204285,100,BP_SpawnPoint10,TIMEFINISHED,0.0,9977.961081,88871.51378,0.000452,14928.602776,3062.530391,9.079383,83449.572204,0.0,172330.165366,0.0,0.0,2203.0,2203.0,false
﻿4,BP_VehicleAI2178,133616.190201,100,BP_SpawnPoint30,TIMEFINISHED,0.0,18558.365922,80094.048013,0.000503,15109.823385,3062.530391,9.858674,72070.649437,0.0,152174.556124,0.0,0.0,2203.0,2203.0,false
﻿4,BP_VehicleAI2195,159691.523995,100,BP_SpawnPoint33,TIMEFINISHED,0.0,10832.169108,87872.748142,0.000475,14940.087734,3062.530391,9.563872,82641.381088,0.0,170523.693102,0.0,0.0,2203.0,2203.0,false
﻿5,BP_VehicleAI2215,16.386508,2,BP_SpawnPoint47,REVERSE,5.69038,0.0,21.882349,0.000082,337.870516,75.068834,0.038509,0.333128,0.005301,22.253986,0.0,0.182399,54.0,54.0,false
﻿5,BP_VehicleAI2210,3476.53072,4,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume10,496.379448,594.040722,2604.64023,0.000562,602.620015,127.89505,0.463795,1961.846865,0.0,4566.95089,0.0,0.0,92.0,92.0,false
﻿5,BP_VehicleAI2209,237.938222,4,BP_SpawnPoint50,COLLISION_WITH_BP_IntersectionBorder182,984.530093,1662.579418,1878.948572,0.000491,646.47882,134.845868,0.426287,1005.672874,0.0,2885.047733,0.0,0.0,97.0,97.0,false
﻿5,BP_VehicleAI2234,72.81682,5,BP_SpawnPoint4,COLLISION_WITH_NavModifierVolume133,896.420521,2105.12966,2052.34067,0.000395,785.067413,152.917995,0.427501,1021.598831,0.0,3074.367001,0.0,0.0,110.0,110.0,false
﻿5,BP_VehicleAI2201,5509.629234,6,BP_SpawnPoint32,COLLISION_WITH_NavModifierVolume13,640.416211,939.629171,3954.556537,0.000242,848.462099,176.550776,0.286114,3134.831965,0.0,7089.674616,0.0,0.0,127.0,127.0,false
﻿5,BP_VehicleAI2240,1859.897508,6,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume7,945.985356,2121.519801,3020.421574,0.000492,911.242679,183.501594,0.618417,1906.362674,0.0,4927.402665,0.0,0.0,132.0,132.0,false
﻿5,BP_VehicleAI2229,2895.290542,6,BP_SpawnPoint48,COLLISION_WITH_BP_IntersectionBorder112,954.349208,1907.658494,3397.383568,0.000754,859.754086,189.062248,0.91151,2359.003166,0.0,5757.298244,0.0,0.0,136.0,136.0,false
﻿5,BP_VehicleAI2227,1134.115819,6,BP_SpawnPoint42,COLLISION_WITH_BP_IntersectionBorder195,866.958451,1801.758666,3562.403049,0.00086,905.690131,191.842576,1.039301,2592.953333,0.0,6156.395683,0.0,2353.562748,138.0,138.0,false
﻿5,BP_VehicleAI2222,3070.209077,6,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume37,977.935997,1899.775394,3502.02139,0.000438,933.890301,191.842576,0.575889,2445.323189,0.0,5947.920468,0.0,0.0,138.0,138.0,false
﻿5,BP_VehicleAI2233,2757.958772,7,BP_SpawnPoint44,COLLISION_WITH_NavModifierVolume2,946.346485,2239.386043,3511.478885,0.001103,856.472653,202.963884,1.046879,2431.165535,0.0,5943.691299,0.0,0.0,146.0,146.0,false
﻿5,BP_VehicleAI2232,908.069597,7,BP_SpawnPoint12,COLLISION_WITH_NavModifierVolume8,918.090242,2831.685257,3025.100483,0.002242,808.401022,207.134375,2.608866,1630.135748,0.0,4657.845096,0.0,0.0,149.0,149.0,false
﻿5,BP_VehicleAI2219,6340.849828,7,BP_SpawnPoint38,COLLISION_WITH_BP_IntersectionBorder10,878.725437,1489.974231,4800.058263,0.000224,1025.31756,218.255684,0.31758,3909.173653,0.0,8709.549496,0.0,0.0,157.0,157.0,false
﻿5,BP_VehicleAI2203,9668.553457,7,BP_SpawnPoint9,COLLISION_WITH_NavModifierVolume137,902.500101,794.143455,5929.232577,0.00041,1069.886462,229.376993,0.45987,5435.504566,0.0,11365.197013,0.0,0.0,165.0,165.0,false
﻿5,BP_VehicleAI2236,6949.981606,8,BP_SpawnPoint6,COLLISION_WITH_BP_IntersectionBorder29,915.904401,1722.359454,5244.090192,0.000192,1153.632894,234.937647,0.305613,4343.849655,0.0,9588.245461,0.0,0.0,169.0,169.0,false
﻿5,BP_VehicleAI2235,5425.367023,8,BP_SpawnPoint39,COLLISION_WITH_NavModifierVolume23,869.912498,2295.442289,4822.721926,0.000833,1101.603712,240.498301,1.07408,3766.925804,0.0,8590.72181,0.0,0.0,173.0,173.0,false
﻿5,BP_VehicleAI2208,8128.09965,8,BP_SpawnPoint31,COLLISION_WITH_BP_IntersectionBorder106,820.245399,1674.606294,5755.648075,0.000202,1122.004439,250.229446,0.313362,4866.989905,0.0,10622.951342,0.0,0.0,180.0,180.0,false
﻿5,BP_VehicleAI2206,9446.579424,9,BP_SpawnPoint37,COLLISION_WITH_BP_IntersectionBorder104,900.652932,1767.751613,6553.293829,0.00035,1392.874094,275.252391,0.683267,5561.006873,0.0,12114.983969,0.0,0.0,198.0,198.0,false
﻿5,BP_VehicleAI2220,10438.175435,10,BP_SpawnPoint41,COLLISION_WITH_BP_IntersectionBorder206,876.127501,2064.380803,7196.891019,0.000543,1442.746096,301.665499,1.137819,6180.654902,0.0,13378.68374,0.0,0.0,217.0,217.0,false
﻿5,BP_VehicleAI2249,10855.875402,10,BP_SpawnPoint20,COLLISION_WITH_BP_IntersectionBorder6,944.527699,1909.133664,7358.084904,0.000224,1407.564378,303.055663,0.451763,6351.000098,0.0,13709.536765,0.0,0.0,218.0,218.0,false
﻿5,BP_VehicleAI2205,12796.572721,11,BP_SpawnPoint36,COLLISION_WITH_BP_IntersectionBorder94,888.945225,1728.071791,8110.005532,0.000568,1013.957706,323.908117,0.479789,7303.104415,0.0,15413.589737,0.0,0.0,233.0,233.0,false
﻿5,BP_VehicleAI2217,10550.626776,11,BP_SpawnPoint13,COLLISION_WITH_NavModifierVolume8,887.245845,2441.73856,7559.011705,0.000421,1583.96939,325.29828,0.921126,6319.678349,0.0,13879.61118,0.0,0.0,234.0,234.0,false
﻿5,BP_VehicleAI2246,11355.92967,12,BP_SpawnPoint11,COLLISION_WITH_BP_IntersectionBorder59,886.733668,2778.750143,8198.253651,0.001376,1573.057285,348.931061,2.84928,6820.31055,0.0,15021.413481,0.0,0.0,251.0,251.0,false
﻿5,BP_VehicleAI2245,8038.311039,12,BP_SpawnPoint34,COLLISION_WITH_BP_IntersectionBorder92,954.289405,4005.209196,7423.915744,0.002671,1482.67564,361.442534,2.930171,5570.963724,0.0,12997.80964,0.0,0.0,260.0,260.0,false
﻿5,BP_VehicleAI2225,7459.576131,14,BP_SpawnPoint7,COLLISION_WITH_NavModifierVolume23,897.232803,5084.702575,7764.516321,0.001087,1835.435307,403.147441,2.539553,5674.455635,0.0,13441.511509,0.0,0.0,290.0,290.0,false
﻿5,BP_VehicleAI2247,17846.233808,14,BP_SpawnPoint17,COLLISION_WITH_NavModifierVolume142,897.691353,2035.530123,10993.712251,0.000277,1958.726606,404.537605,0.752547,9784.990487,0.0,20779.455284,0.0,0.0,291.0,291.0,false
﻿5,BP_VehicleAI2224,15440.971355,15,BP_SpawnPoint14,COLLISION_WITH_BP_IntersectionBorder40,907.267288,3204.804384,10654.164711,0.000353,2176.21046,433.73104,1.147164,8897.731152,0.0,19553.043026,0.0,0.0,312.0,312.0,false
﻿5,BP_VehicleAI2214,21809.372981,15,BP_SpawnPoint,COLLISION_WITH_BP_IntersectionBorder92,884.500272,1683.178297,12655.650552,0.000446,1880.342975,449.02284,1.011699,11720.389298,0.0,24377.051549,0.0,0.0,323.0,323.0,false
﻿5,BP_VehicleAI2243,6895.874516,17,BP_SpawnPoint24,COLLISION_WITH_BP_IntersectionBorder182,883.071452,7016.673688,8628.486495,0.000962,2365.586338,492.117911,2.882649,6164.250512,0.0,14795.619656,0.0,0.0,354.0,354.0,false
﻿5,BP_VehicleAI2239,21415.930838,18,BP_SpawnPoint45,COLLISION_WITH_NavModifierVolume18,686.340183,3671.17408,13759.060461,0.000491,2075.100737,544.944128,1.412567,12012.972072,0.0,25773.445101,0.0,0.0,392.0,392.0,false
﻿5,BP_VehicleAI2211,17897.253735,19,BP_SpawnPoint5,COLLISION_WITH_NavModifierVolume8,886.47511,4890.011336,12999.308861,0.001878,2447.57494,553.285109,5.461966,10668.969354,0.0,23673.740181,0.0,0.0,398.0,398.0,false
﻿5,BP_VehicleAI2221,23959.087187,19,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume137,842.663922,3710.27318,15157.348665,0.000548,2724.85063,582.478545,1.872313,13352.803311,0.0,28512.024289,0.0,0.0,419.0,419.0,false
﻿5,BP_VehicleAI2223,22964.540984,20,BP_SpawnPoint49,COLLISION_WITH_NavModifierVolume13,612.938283,4092.460983,14872.843763,0.000629,2665.396775,589.429363,2.051995,12795.044492,0.0,27669.94025,0.0,0.0,424.0,424.0,false
﻿5,BP_VehicleAI2238,16828.743714,20,BP_SpawnPoint29,COLLISION_WITH_NavModifierVolume16,909.122804,5724.025902,13157.449301,0.001038,2829.70754,589.429363,2.719895,10301.723224,0.0,23461.89242,0.0,0.0,424.0,424.0,false
﻿5,BP_VehicleAI2218,21469.197274,21,BP_SpawnPoint2,COLLISION_WITH_BP_IntersectionBorder20,920.410826,5012.291759,14827.317704,0.00064,2887.225223,618.622798,2.392352,12572.189803,0.0,27401.89986,0.0,0.0,445.0,445.0,false
﻿5,BP_VehicleAI2242,19702.756094,22,BP_SpawnPoint35,COLLISION_WITH_BP_IntersectionBorder94,907.366135,6377.643033,14689.313573,0.000853,2756.692342,661.717869,2.510913,12303.098522,0.0,26994.923007,7.157745,0.0,476.0,480.0,false
﻿5,BP_VehicleAI2228,35058.903358,22,BP_SpawnPoint19,COLLISION_WITH_NavModifierVolume133,961.791612,2002.235533,19592.531051,0.0002,3253.834646,667.278524,0.905124,18429.494328,0.0,38022.930502,0.0,0.0,480.0,480.0,false
﻿5,BP_VehicleAI2231,28164.917388,23,BP_SpawnPoint22,COLLISION_WITH_BP_IntersectionBorder206,928.617702,4502.238148,17858.222613,0.000527,3311.225069,693.691632,2.369536,15735.18109,0.0,33595.773238,0.0,0.0,499.0,499.0,false
﻿5,BP_VehicleAI2226,41364.537913,25,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume142,886.459049,1779.834999,22538.066257,0.00058,3656.529664,750.688339,2.773042,21489.992663,0.0,44030.831961,0.0,0.0,540.0,540.0,false
﻿5,BP_VehicleAI2244,28009.627665,27,BP_SpawnPoint28,COLLISION_WITH_NavModifierVolume16,948.499669,6655.012862,19607.845366,0.000868,3912.685511,814.635864,3.333688,16001.961142,0.0,35613.140196,0.0,0.0,586.0,586.0,false
﻿5,BP_VehicleAI2204,41029.484975,33,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume16,0.0,6824.529929,25860.570581,0.00074,5013.904524,1012.039094,4.047076,21989.397247,0.0,47854.014904,0.0,0.0,728.0,728.0,false
﻿5,BP_VehicleAI2241,29590.999813,37,BP_SpawnPoint33,COLLISION_WITH_BP_IntersectionBorder94,893.460828,12062.508818,23516.929653,0.000852,4979.636906,1110.740709,5.094725,19024.945081,0.0,42546.969459,0.0,0.0,799.0,799.0,false
﻿5,BP_VehicleAI2230,36537.137211,40,BP_SpawnPoint3,COLLISION_WITH_BP_IntersectionBorder92,879.340354,11998.268091,27121.876707,0.001316,5604.254683,1210.832488,6.910913,22285.958035,0.0,49414.745655,0.0,0.0,871.0,871.0,false
﻿5,BP_VehicleAI2237,62823.589987,48,BP_SpawnPoint21,COLLISION_WITH_BP_IntersectionBorder182,917.066682,8964.6333,38067.372192,0.000786,6915.640478,1449.940625,7.151605,34630.766172,0.0,72705.289969,0.0,0.0,1043.0,1043.0,false
﻿5,BP_VehicleAI2207,72488.222226,49,BP_SpawnPoint26,COLLISION_WITH_NavModifierVolume18,680.655974,6416.567105,41350.563733,0.000384,6658.816764,1477.743897,3.464971,38231.416601,0.0,79585.445305,0.0,0.0,1063.0,1063.0,false
﻿5,BP_VehicleAI2202,82694.929126,54,BP_SpawnPoint25,COLLISION_WITH_NavModifierVolume18,664.97586,6603.70821,46628.769884,0.000361,7478.413899,1639.002874,3.693878,43331.149434,0.0,89963.613196,0.0,0.0,1179.0,1179.0,false
﻿5,BP_VehicleAI2212,69752.480766,58,BP_SpawnPoint30,COLLISION_WITH_BP_IntersectionBorder94,903.3992,12512.027387,44115.201954,0.000616,8195.844167,1747.435634,5.937151,39046.768248,0.0,83167.907353,0.0,0.0,1257.0,1257.0,false
﻿5,BP_VehicleAI2200,91910.322666,68,BP_SpawnPoint8,COLLISION_WITH_NavModifierVolume13,596.766666,11906.394469,54824.261191,0.000533,9737.168727,2019.907698,6.82308,49830.641828,0.0,104661.7261,248.242299,0.0,1453.0,1473.0,false
﻿5,BP_VehicleAI2248,115725.302113,74,BP_SpawnPoint23,COLLISION_WITH_NavModifierVolume18,670.263782,8811.214969,64681.183588,0.000402,10362.833652,2250.674854,5.593848,60520.003428,0.0,125206.780864,0.0,0.0,1619.0,1619.0,false
﻿5,BP_VehicleAI2216,163838.495179,100,BP_SpawnPoint10,TIMEFINISHED,0.0,9578.507449,89288.181548,0.000449,14727.181725,3024.995974,8.927469,84119.893611,0.0,173417.002628,0.0,0.0,2176.0,2176.0,false
