Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-1894.906099,772.375992,6.411765,COLLISION_WITH_NavModifierVolume10,LAZY,20,51
﻿2,-2134.897448,169.57718,5.058824,COLLISION_WITH_BP_IntersectionBorder3,LAZY,18,51
﻿3,-79.628848,101.244674,5.490196,COLLISION_WITH_NavModifierVolume28,LAZY,15,51
﻿4,-40.075147,172.621515,4.490196,COLLISION_WITH_NavModifierVolume28,LAZY,19,51
﻿5,605.502195,116.664108,4.470588,COLLISION_WITH_NavModifierVolume33,LAZY,24,51
﻿6,2146.153358,312.827584,5.627451,COLLISION_WITH_NavModifierVolume14,LAZY,24,51
﻿7,7962.506366,404.175645,6.078431,COLLISION_WITH_BP_IntersectionBorder24,LAZY,23,51
﻿8,7134.674502,302.466505,5.313725,COLLISION_WITH_NavModifierVolume2,LAZY,17,51
﻿9,1516.95077,241.630647,5.686275,COLLISION_WITH_NavModifierVolume34,LAZY,27,51
﻿10,1780.325975,262.918192,5.490196,COLLISION_WITH_NavModifierVolume35,LAZY,30,51
﻿11,2686.573719,81.270691,4.882353,COLLISION_WITH_NavModifierVolume53,LAZY,35,51
﻿12,8340.874986,315.278946,5.882353,COLLISION_WITH_NavModifierVolume140,LAZY,37,51
﻿13,3328.480979,118.361412,5.137255,COLLISION_WITH_NavModifierVolume46,LAZY,23,51
﻿14,18310.863185,506.121769,5.333333,STOP_VIOLATION,LAZY,27,51
﻿15,4552.137066,876.752052,5.882353,COLLISION_WITH_NavModifierVolume32,LAZY,20,51
﻿16,16990.331346,991.876332,8.843137,COLLISION_WITH_NavModifierVolume19,LAZY,24,51
﻿17,1684.627474,111.465854,5.372549,COLLISION_WITH_NavModifierVolume13,LAZY,30,51
﻿18,3800.346123,612.630079,6.019608,COLLISION_WITH_NavModifierVolume20,LAZY,33,51
﻿19,5106.706995,103.082594,5.27451,COLLISION_WITH_BP_IntersectionBorder8,LAZY,38,51
﻿20,4280.53712,406.469654,6.764706,COLLISION_WITH_NavModifierVolume54,LAZY,28,51
﻿21,854.155599,83.892445,5.352941,COLLISION_WITH_NavModifierVolume19,LAZY,29,51
﻿22,2643.499594,379.951783,6.627451,COLLISION_WITH_NavModifierVolume140,LAZY,31,51
﻿23,1037.861423,378.484697,6.176471,COLLISION_WITH_NavModifierVolume19,LAZY,35,51
﻿24,9672.61951,332.566092,5.901961,COLLISION_WITH_NavModifierVolume20,LAZY,21,51
﻿25,14874.705403,769.658676,7.098039,COLLISION_WITH_BP_IntersectionBorder6,LAZY,22,51
﻿26,1205.832578,719.88314,6.882353,COLLISION_WITH_NavModifierVolume24,LAZY,28,51
﻿27,3719.379106,195.099971,6.254902,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28,51
﻿28,3306.924655,91.812366,5.686275,LAZY,LAZY,36,51
﻿29,2338.098876,247.995015,6.039216,COLLISION_WITH_NavModifierVolume46,LAZY,32,51
﻿30,52247.666636,1238.609678,7.666667,COLLISION_WITH_BP_IntersectionBorder224,LAZY,26,51
﻿31,6538.304722,460.095063,5.921569,COLLISION_WITH_NavModifierVolume8,LAZY,24,51
﻿32,11741.409585,795.066911,6.45098,COLLISION_WITH_NavModifierVolume22,LAZY,22,51
﻿33,9104.050585,738.231778,6.823529,COLLISION_WITH_NavModifierVolume18,LAZY,27,51
﻿34,784.761958,-46.158076,4.647059,COLLISION_WITH_NavModifierVolume49,LAZY,24,51
﻿35,1753.397627,263.347974,5.411765,COLLISION_WITH_NavModifierVolume19,LAZY,36,51
﻿36,2855.377425,511.720426,5.862745,LAZY,LAZY,16,51
﻿37,1904.143375,276.017887,5.901961,COLLISION_WITH_NavModifierVolume15,LAZY,26,51
﻿38,4952.173017,513.195859,5.803922,COLLISION_WITH_NavModifierVolume50,LAZY,24,51
﻿39,8190.888502,694.278036,6.745098,COLLISION_WITH_NavModifierVolume2,LAZY,26,51
