Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI215,-150.12,5,BP_SpawnPoint45,LAZY,50.0,0.0,-0.625297,0.0,554.358579,122.334396,0.000358,0.0,0.0,-0.624939,0.0,0.0,88.0,88.0,true,0.0,2.869021,0.0,0.0,0.0,0.0,0.0,0.002748,149.492313,0.0,0.0,0.0,0.0,0.0,-41.858066,-41.858066,16,41.858066
﻿1,BP_VehicleAI250,-150.126711,5,BP_SpawnPoint9,LAZY,50.0,0.0,-0.632485,0.000001,594.255081,122.334396,0.000847,0.0,0.0,-0.631638,0.0,0.0,88.0,88.0,true,0.0,3.120117,0.0,0.0,0.0,0.0,0.0,0.002748,149.492325,0.0,0.0,0.0,0.0,0.0,-25.961249,-25.961249,51,25.961249
﻿1,BP_VehicleAI220,-150.120637,5,BP_SpawnPoint28,LAZY,50.0,0.0,-0.626389,0.000002,602.322549,122.334396,0.001341,0.0,0.0,-0.625049,0.0,0.0,88.0,88.0,true,0.0,3.409235,0.0,0.0,0.0,0.0,0.0,0.002749,149.49284,0.0,0.0,0.0,0.0,0.0,-33.696846,-33.696846,21,33.696846
﻿1,BP_VehicleAI249,-88.436065,5,BP_SpawnPoint50,LAZY,39.509212,0.0,38.638152,0.000001,601.690145,122.334396,0.000434,0.000073,0.0,38.63866,0.0,0.0,88.0,88.0,true,0.453286,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,127.074724,0.0,0.0,0.0,0.0,0.0,-14.663637,-14.663637,50,14.663637
﻿1,BP_VehicleAI214,-64.740388,5,BP_SpawnPoint10,LAZY,35.674295,0.0,53.568466,0.000014,585.452456,122.334396,0.011538,0.000096,0.0,53.580099,0.0,0.0,88.0,88.0,true,0.529703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.320487,0.0,0.0,0.0,0.0,0.0,-5.5225,-5.5225,15,5.5225
﻿1,BP_VehicleAI240,-72.475814,5,BP_SpawnPoint33,LAZY,25.759462,0.0,7.644543,0.000001,613.455029,122.334396,0.000838,0.000096,0.0,7.645478,0.0,0.0,88.0,88.0,true,0.257399,0.0,0.421486,0.0,0.0,0.0,0.0,0.000031,80.121261,0.0,0.0,0.0,0.0,0.0,11.420314,11.420314,41,11.420314
﻿1,BP_VehicleAI247,-150.050374,5,BP_SpawnPoint13,LAZY,50.0,0.0,-0.62939,0.000001,588.317266,122.334396,0.000846,0.0,0.0,-0.628543,0.0,0.0,88.0,88.0,true,0.0,1.824063,0.0,0.0,0.0,0.0,0.0,0.002784,149.419046,0.0,0.0,0.0,0.0,0.0,52.619389,52.619389,48,52.619389
﻿1,BP_VehicleAI238,-150.244084,5,BP_SpawnPoint23,LAZY,50.0,0.0,-0.731815,0.0,605.323431,122.334396,0.000305,0.0,0.0,-0.731511,0.0,0.0,88.0,88.0,true,0.0,1.189249,0.0,0.0,0.0,0.0,0.0,0.003217,149.509356,0.0,0.0,0.0,0.0,0.0,-28.011611,-28.011611,39,28.011611
﻿1,BP_VehicleAI243,-150.123321,5,BP_SpawnPoint14,LAZY,50.0,0.0,-0.62907,0.000001,605.029494,122.334396,0.000863,0.0,0.0,-0.628207,0.0,0.0,88.0,88.0,true,0.0,2.875297,0.0,0.0,0.0,0.0,0.0,0.002749,149.492365,0.0,0.0,0.0,0.0,0.0,-48.721391,-48.721391,44,48.721391
﻿1,BP_VehicleAI244,-150.121606,5,BP_SpawnPoint46,LAZY,50.0,0.0,-0.627149,0.000001,596.384781,122.334396,0.00059,0.0,0.0,-0.626559,0.0,0.0,88.0,88.0,true,0.0,1.052621,0.0,0.0,0.0,0.0,0.0,0.002748,149.492299,0.0,0.0,0.0,0.0,0.0,-56.586327,-56.586327,45,56.586327
﻿1,BP_VehicleAI23,-150.048741,5,BP_SpawnPoint26,LAZY,50.0,0.0,-0.611473,0.000001,593.467815,122.334396,0.000499,0.0,0.0,-0.610974,0.0,0.0,88.0,88.0,true,0.0,3.041941,0.0,0.0,0.0,0.0,0.0,0.002835,149.434931,0.0,0.0,0.0,0.0,0.0,-15.893913,-15.893913,4,15.893913
﻿1,BP_VehicleAI245,-150.122605,5,BP_SpawnPoint44,LAZY,50.0,0.0,-0.628274,0.000001,552.370549,122.334396,0.000907,0.0,0.0,-0.627366,0.0,0.0,88.0,88.0,true,0.0,2.342029,0.0,0.0,0.0,0.0,0.0,0.002747,149.492492,0.0,0.0,0.0,0.0,0.0,25.044638,25.044638,46,25.044638
﻿1,BP_VehicleAI217,-150.113462,5,BP_SpawnPoint18,LAZY,50.0,0.0,-0.638567,0.000001,595.322371,122.334396,0.000661,0.0,0.0,-0.637906,0.0,0.0,88.0,88.0,true,0.0,0.326523,0.0,0.0,0.0,0.0,0.0,0.003235,149.472321,0.0,0.0,0.0,0.0,0.0,-2.974573,-2.974573,18,2.974573
﻿1,BP_VehicleAI242,-150.117825,5,BP_SpawnPoint49,LAZY,50.0,0.0,-0.623811,0.000001,543.840014,122.334396,0.000999,0.0,0.0,-0.622812,0.0,0.0,88.0,88.0,true,0.0,2.861935,0.0,0.0,0.0,0.0,0.0,0.002749,149.492265,0.0,0.0,0.0,0.0,0.0,45.819651,45.819651,43,45.819651
﻿1,BP_VehicleAI28,133.554367,5,BP_SpawnPoint38,LAZY,1.645004,0.0,178.021773,0.00005,574.203465,122.334396,0.039893,0.002081,0.0,178.063748,0.0,0.0,88.0,88.0,true,0.984482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.509381,0.0,0.0,0.0,0.0,0.0,40.211996,40.211996,9,40.211996
﻿1,BP_VehicleAI232,-150.127926,5,BP_SpawnPoint32,LAZY,50.0,0.0,-0.633155,0.0,608.036678,122.334396,0.000248,0.0,0.0,-0.632906,0.0,0.0,88.0,88.0,true,0.0,2.840835,0.0,0.0,0.0,0.0,0.0,0.002749,149.492271,0.0,0.0,0.0,0.0,0.0,-10.055582,-10.055582,33,10.055582
﻿1,BP_VehicleAI210,448.760529,5,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume50,146.824432,30.818304,626.312097,0.000018,699.202225,126.504887,0.017335,0.073833,0.0,626.403265,0.0,0.0,91.0,91.0,true,2.212854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.806008,-33.806008,11,33.806008
﻿1,BP_VehicleAI224,805.122977,6,BP_SpawnPoint30,COLLISION_WITH_NavModifierVolume16,154.597417,24.761179,984.366107,0.000013,827.5348,161.258977,0.015077,0.100389,0.0,984.481573,0.0,0.0,116.0,116.0,true,2.485682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.478209,48.478209,25,48.478209
﻿1,BP_VehicleAI211,349.378179,7,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume4,188.313752,37.380838,574.96301,0.000037,868.575611,183.501594,0.045084,0.064676,0.0,575.07277,0.0,0.0,132.0,132.0,true,2.676341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.933939,55.933939,12,55.933939
﻿1,BP_VehicleAI212,258.16373,7,BP_SpawnPoint21,COLLISION_WITH_NavModifierVolume25,11.498241,0.0,275.692754,0.0,967.052105,204.354048,0.0,0.010908,0.0,275.703663,0.0,0.0,147.0,147.0,true,1.348119,0.0,1.744765,0.0,0.0,0.0,0.0,0.0,6.041691,0.0,0.0,0.0,0.0,0.0,-76.373075,-76.373075,13,76.373075
﻿1,BP_VehicleAI216,300.630009,8,BP_SpawnPoint2,COLLISION_WITH_NavModifierVolume10,183.559565,46.858652,536.813541,0.000083,988.671073,207.134375,0.114159,0.052883,0.0,536.980584,0.0,0.0,149.0,149.0,true,2.761884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.932358,0.0,0.0,0.0,0.0,0.0,50.947848,50.947848,17,51.765452
﻿1,BP_VehicleAI225,1296.31589,8,BP_SpawnPoint39,COLLISION_WITH_NavModifierVolume61,148.583342,21.432173,1466.136576,0.0,1072.048474,230.767156,0.000016,0.194813,0.0,1466.331405,0.0,0.0,166.0,166.0,true,2.889536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.142664,-29.142664,26,29.486466
﻿1,BP_VehicleAI221,1420.801178,9,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume5,145.578643,33.665156,1599.511333,0.000194,1265.341882,247.449119,0.354362,0.179281,0.0,1600.044977,0.0,0.0,178.0,178.0,true,2.871905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.895128,32.895128,22,32.895128
﻿1,BP_VehicleAI219,258.805122,9,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume47,54.054089,2.034588,361.318839,0.0,1265.800893,253.009774,0.000001,0.020576,0.0,361.339416,0.0,0.0,182.0,182.0,true,2.214506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.445617,0.0,0.0,0.0,0.0,0.0,-70.481466,-70.481466,20,70.481466
﻿1,BP_VehicleAI29,579.816288,9,BP_SpawnPoint3,COLLISION_WITH_BP_IntersectionBorder108,167.298282,130.703079,877.122946,0.000486,1005.078862,257.180264,0.602922,0.091781,0.0,877.817648,0.0,0.0,185.0,185.0,true,2.934806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.941175,42.941175,10,42.941175
﻿1,BP_VehicleAI246,1356.492345,10,BP_SpawnPoint51,COLLISION_WITH_NavModifierVolume19,487.997047,233.368049,2077.43901,0.000103,960.998131,286.3737,0.140353,0.278078,0.0,2077.85744,0.0,0.0,206.0,206.0,true,4.015341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.084903,-62.084903,47,62.084903
﻿1,BP_VehicleAI241,3810.981296,13,BP_SpawnPoint7,COLLISION_WITH_BP_IntersectionBorder174,698.765524,442.1403,4954.888472,0.000114,1595.659174,346.150734,0.266691,1.650062,0.0,4956.805225,0.0,0.0,249.0,249.0,true,4.976223,0.0,0.0,0.0,0.002989,1.0,0.0,0.0,0.0,4.918105,0.0,0.0,0.0,0.0,42.383539,42.383539,42,42.56941
﻿1,BP_VehicleAI222,903.797609,14,BP_SpawnPoint48,LAZY,7.89787,0.0,927.419446,0.000002,1695.092566,369.783515,0.004358,0.052343,0.0,927.476148,0.0,0.0,266.0,266.0,true,1.965987,0.386923,1.46244,0.0,0.0,0.0,0.0,0.0,23.678539,0.0,0.0,0.0,0.0,0.0,98.130026,98.130026,23,98.130026
﻿2,BP_VehicleAI270,-217.879376,1,BP_SpawnPoint3,COLLISION_WITH_NavModifierVolume54,353.197821,51.245324,186.512935,0.0,197.812584,44.485235,0.000001,0.050832,0.0,186.563769,0.0,0.0,32.0,32.0,true,1.824421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.671629,-22.671629,19,22.671629
﻿2,BP_VehicleAI277,-374.687943,1,BP_SpawnPoint6,COLLISION_WITH_NavModifierVolume35,462.949799,88.289768,176.503035,0.0,234.516695,47.265562,0.0,0.048589,0.0,176.551624,0.0,0.0,34.0,34.0,true,1.933783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.556403,-19.556403,26,19.556403
﻿2,BP_VehicleAI266,-306.366196,1,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume55,398.582855,75.312807,167.455676,0.00009,226.647609,48.655726,0.028522,0.045267,0.0,167.529465,0.0,0.0,35.0,35.0,true,1.908029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.540082,-23.540082,15,23.540082
﻿2,BP_VehicleAI284,-323.07454,1,BP_SpawnPoint48,COLLISION_WITH_NavModifierVolume15,495.216755,96.191272,268.166792,0.00028,223.672017,50.045889,0.08771,0.078985,0.0,268.333487,0.0,0.0,36.0,36.0,true,2.042673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.329088,-22.329088,33,22.329088
﻿2,BP_VehicleAI269,-274.679444,1,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume47,400.628398,71.258907,197.152911,0.0,248.927803,50.045889,0.0,0.05495,0.0,197.207861,0.0,0.0,36.0,36.0,true,1.914115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.538852,-19.538852,18,19.538852
﻿2,BP_VehicleAI295,-200.858759,1,BP_SpawnPoint14,COLLISION_WITH_NavModifierVolume50,339.787295,57.36386,196.243843,0.000001,240.051735,50.045889,0.00049,0.048062,0.0,196.292395,0.0,0.0,36.0,36.0,true,1.844986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.864758,-21.864758,44,21.864758
﻿2,BP_VehicleAI278,-55.556795,2,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume50,208.69812,22.264304,175.371778,0.0,285.2506,51.436053,0.000001,0.033849,0.0,175.405628,0.0,0.0,37.0,37.0,true,1.643752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.292233,-26.292233,27,26.292233
﻿2,BP_VehicleAI268,-293.347492,2,BP_SpawnPoint47,COLLISION_WITH_NavModifierVolume15,443.476165,90.847691,240.912741,0.000009,253.767312,52.826216,0.003321,0.060302,0.0,240.976364,0.0,0.0,38.0,38.0,true,1.974747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.418858,-25.418858,17,25.418858
﻿2,BP_VehicleAI288,-73.975931,2,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume30,449.426057,64.469239,439.721159,0.000165,271.369022,55.606544,0.060646,0.137561,0.0,439.919365,0.0,0.0,40.0,40.0,true,2.060308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.815938,-20.815938,37,20.815938
﻿2,BP_VehicleAI255,5.447235,2,BP_SpawnPoint29,COLLISION_WITH_NavModifierVolume49,189.868366,24.560878,219.788843,0.000125,271.870337,55.606544,0.047519,0.040116,0.0,219.876479,0.0,0.0,40.0,40.0,true,1.75386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.684594,-34.684594,4,34.684594
﻿2,BP_VehicleAI297,-227.788186,2,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume6,556.611424,101.026642,429.678308,0.000067,273.869557,56.996707,0.025779,0.145794,0.0,429.84988,0.0,0.0,41.0,41.0,true,2.23173,0.0,0.0,0.0,0.040689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.13206,-26.13206,46,26.18473
﻿2,BP_VehicleAI279,-381.474679,2,BP_SpawnPoint13,COLLISION_WITH_NavModifierVolume45,639.854036,143.958888,402.073137,0.000374,279.590452,58.386871,0.146237,0.11887,0.0,402.338245,0.0,0.0,42.0,42.0,true,2.252345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.22747,-22.22747,28,22.22747
﻿2,BP_VehicleAI272,-266.98201,2,BP_SpawnPoint18,COLLISION_WITH_NavModifierVolume27,644.490415,142.737278,520.074792,0.0,296.745503,61.167198,0.000118,0.170773,0.0,520.245683,0.0,0.0,44.0,44.0,true,2.311398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.475698,-22.475698,21,22.475698
﻿2,BP_VehicleAI265,-438.984636,2,BP_SpawnPoint22,COLLISION_WITH_NavModifierVolume23,641.235987,153.195173,355.339882,0.0,297.222233,62.557362,0.0,0.106642,0.0,355.446525,0.0,0.0,45.0,45.0,true,2.298255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.362385,-14.362385,14,14.362385
﻿2,BP_VehicleAI267,-582.629856,2,BP_SpawnPoint24,COLLISION_WITH_NavModifierVolume9,1051.556439,274.082852,742.725458,0.0,306.958653,68.118016,0.000051,0.283926,0.0,743.009435,0.0,0.0,49.0,49.0,true,2.668473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.931828,20.931828,16,20.931828
﻿2,BP_VehicleAI292,-573.730273,2,BP_SpawnPoint31,COLLISION_WITH_NavModifierVolume33,1325.582158,260.107293,1011.401629,0.000127,316.161546,70.898343,0.056017,0.501533,0.0,1011.959178,0.0,0.0,51.0,51.0,true,2.853969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.279206,-18.279206,41,18.279206
﻿2,BP_VehicleAI254,-750.384551,2,BP_SpawnPoint,COLLISION_WITH_NavModifierVolume13,1421.938211,323.120892,994.231857,0.0,356.617846,73.67867,0.000004,0.44269,0.0,994.674552,0.0,0.0,53.0,53.0,true,2.945456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.932546,16.932546,3,16.932546
﻿2,BP_VehicleAI260,-120.884116,2,BP_SpawnPoint51,COLLISION_WITH_NavModifierVolume19,599.60595,167.404744,645.885721,0.000139,249.430954,75.068834,0.048746,0.19211,0.0,646.126577,0.0,0.0,54.0,54.0,true,2.49495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.984574,-34.984574,9,34.984574
