Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield,MutNumChanged,MutAvgMagnitude,MutNumLarge,MutParentFitness,Acum_SteerApproachPenalty,NumStopZonesEntered,NotNorm_PeakFitness,Acum_StopCompletionBonus,NumStopsCompleted,Acum_YieldCompletionBonus,NumYieldsCompleted,Acum_NavPenalty,NumRoundaboutsEntered,NumRoundaboutsCompleted,Acum_SpeedAtRoundaboutEntry,Acum_FrontObstAtRoundaboutEntry,Ticks_InRoundabout,Acum_SteeringInRoundabout,Acum_ThrottleInRoundabout,CollisionsInRoundabout,R_CurrentExitNumber,R_EntryDir_First,R_EntryDir_Second,R_EntryDir_Third,R_Exit1_Count,R_Exit2_Count,R_Exit3Plus_Count,R_Exit1_Deaths,R_Exit2_Deaths,R_Exit3Plus_Deaths,R_Exit1_Steering,R_Exit2_Steering,R_Exit3Plus_Steering,R_Exit1_Ticks,R_Exit2_Ticks,R_Exit3Plus_Ticks,R_Exit1_Throttle,R_Exit2_Throttle,R_Exit3Plus_Throttle,Acum_RoundaboutBonus,Acum_RndCompletionBonus,Acum_RndEntryPenalty,Acum_RndThrottlePenalty,Acum_AlignmentPenalty,NumCarOverlaps,NumYieldFreePasses,SpeedAtYieldValidation,Acum_TimeBlockedAtCrossing,FrontObstAtDeath,Acum_SteerApproachWrongDir,Acum_SteerApproachRightDir,Acum_CarOverlapPenaltyShadow,FirstSteerAfterReleaseTicks,Acum_CarOverlapPenalty,Acum_QueueWaitBonus,CurrentTrigger
﻿34,BP_VehicleAI21037,23730.254875,72,BP_SpawnPoint48,COLLISION_WITH_BP_IntersectionBorder145,78.662097,2773.914892,25579.036785,11.87297,354.134462,25590.909754,0.0,0.0,1199.0,1199.0,true,17.146896,6.138766,5.524726,5.2941,0.0,128.0,0.0,0.000014,0.0,1.300496,2.252589,0.226194,0.0,0.0,-81.799405,-81.799405,15,483.096719,0.0,0.0,128.0,29,0.008786,0,94233.303398,58.029726,2,25348.576463,0.0,0,1041.225605,2,0.0,1,0,419.582031,0.24104,407,-92.663666,85.213569,1,3,0,0,1,1,1,1,0,0,1,196.08288,35.149631,46.203421,315.0,37.0,55.0,56.84712,22.938547,5.427902,-339.862127,0.0,31.877112,307.985015,0.000361,1,0,4.851491,4.0,0.101999,0.0,2.339264,719.093856,1,4.245234,0.0,BP_IntersectionTrigger69
﻿34,BP_VehicleAI21032,25026.233136,81,BP_SpawnPoint34,YIELD_VIOLATION_EXIT,347.856969,667.435959,24674.489642,10.669368,256.245683,24685.159011,47.704131,0.0,1376.0,1393.0,true,17.599148,10.230941,15.469209,9.264212,0.0,170.0,0.0,0.000082,0.0,0.61167,1.923265,0.029017,0.2,0.0,365.257828,365.257828,10,577.194027,0.0,0.0,170.0,32,0.001164,0,94233.303398,24.746729,2,25374.090104,0.0,0,1173.184546,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000564,0,2,623.086182,7.4,0.0,2.324691,1.074913,0.0,1,0.0,0.0,BP_IntersectionTrigger37
﻿34,BP_VehicleAI21043,35050.546159,90,BP_SpawnPoint11,NAV_VIOLATION,93.189287,4672.678566,37213.399918,16.503319,0.0,37229.903237,0.0,0.0,1573.0,1573.0,true,19.439546,2.635959,16.274549,0.639169,0.0,11.0,0.0,0.0,8.011155,0.033579,0.0,0.0,0.0,0.0,94.344894,94.344894,21,487.552346,0.0,0.0,11.0,16,0.041418,1,94233.303398,14.728206,0,35831.269831,0.0,0,1128.111572,2,93.189287,1,1,1425.679199,1.957917,759,60.102918,158.404608,0,1,1,0,1,2,1,0,0,0,0,240.15036,80.509296,0.0,617.0,142.0,0.0,126.198095,32.206513,0.0,1643.881769,2131.075085,0.0,487.193316,0.000012,1,2,591.649353,0.6,0.0,2.198724,2.699821,162.709618,1,162.709613,0.0,BP_IntersectionTrigger22
﻿34,BP_VehicleAI21046,22993.232266,94,BP_SpawnPoint47,COLLISION_WITH_BP_IntersectionBorder240,374.414277,519.288102,23040.393322,8.885643,946.884783,23049.278965,0.0,117.851766,1673.0,1673.0,true,17.367308,11.323834,12.819797,10.950616,0.215381,408.0,91.173936,0.000017,0.0,2.816698,1.674448,0.0,0.0,0.0,54.643373,54.643373,24,781.13197,137.0,0.0,271.0,18,-0.012849,0,94233.303398,52.081355,2,23397.031924,0.0,0,854.940948,2,605.349657,1,0,351.037537,0.237819,289,-67.810184,82.088333,1,2,0,0,1,1,1,0,0,1,0,149.797483,5.966215,0.0,283.0,6.0,0.0,76.571029,5.517304,0.0,-94.895778,0.0,12.818485,82.077292,0.000844,0,1,491.295471,12.5,0.261491,0.979698,0.0,0.0,1,0.0,0.0,BP_IntersectionTrigger71
﻿34,BP_VehicleAI21048,31720.956101,100,BP_SpawnPoint29,STOP_VIOLATION_TIMEOUT,808.772797,523.97999,32877.04097,16.844193,697.234441,32893.885162,71.443578,0.0,1799.0,1820.0,true,22.327395,5.164326,19.053978,3.492681,0.839473,215.0,550.483076,0.000004,0.0,20.356042,0.559867,0.106873,0.0,4.2,499.361532,499.361532,26,696.680694,0.0,123.0,92.0,11,0.006554,0,94233.303398,315.672559,2,32954.046005,0.0,0,598.709522,1,0.0,1,0,670.68634,1.0,482,183.639232,44.968053,0,1,1,0,0,1,0,0,0,0,0,247.679976,0.0,0.0,482.0,0.0,0.0,44.968053,0.0,0.0,-178.157663,0.0,0.0,178.157663,0.007316,0,0,1.173523,3.4,0.0,7.193327,0.636841,0.0,9,0.0,0.0,BP_IntersectionTrigger59
﻿34,BP_VehicleAI21038,-27171.946289,107,BP_SpawnPoint2,STOP_VIOLATION_TIMEOUT,233.870074,2481.285978,26799.96982,12.18831,1971.433059,26812.15813,0.0,0.0,1977.0,1977.0,true,21.380417,16.196499,16.901835,14.17872,0.872479,616.0,505.324357,0.000025,0.0,6.703653,2.422833,0.0,0.0,4.6,545.862035,545.862035,16,858.912594,0.0,379.0,237.0,23,0.012205,0,94233.303398,151.411254,3,3478.670128,6000.0,1,679.689654,1,59256.627213,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004578,0,0,0.969777,10.4,0.0,0.325179,0.0,0.0,1,0.0,0.0,BP_IntersectionTrigger64
﻿34,BP_VehicleAI21045,30226.181161,108,BP_SpawnPoint28,STOP_VIOLATION_EXIT,1505.160376,4787.657934,37258.000493,18.743313,0.0,37276.743807,52.377047,0.0,1991.0,2010.0,true,22.18378,2.517092,29.836533,1.24698,1.576816,195.0,526.173719,0.0,0.0,32.838687,0.0,0.0,0.0,1.8,452.340329,452.340329,23,637.078851,0.0,183.0,12.0,25,0.001676,0,94233.303398,372.868657,1,32174.877304,0.0,0,376.024396,1,0.0,1,0,666.382874,0.885639,397,102.027551,69.102324,0,1,1,0,0,1,0,0,0,0,0,154.811484,0.0,0.0,397.0,0.0,0.0,69.102324,0.0,0.0,-149.480687,0.0,0.0,149.480687,0.029935,0,1,371.488586,0.3,0.0,2.096527,2.145795,0.0,8,0.0,0.0,BP_IntersectionTrigger59
﻿34,BP_VehicleAI21044,48367.543588,113,BP_SpawnPoint,STOP_VIOLATION_TIMEOUT,288.067901,3724.880421,51925.010992,27.105686,159.114743,51952.116679,70.085604,0.0,2118.0,2141.0,true,23.789149,3.437807,20.055047,2.136508,0.756456,172.0,471.350252,0.000046,0.0,9.649906,1.310029,0.0,0.0,4.2,33.036096,33.036096,22,604.134426,0.0,123.0,49.0,17,0.050503,2,94233.303398,199.857456,2,49068.152058,0.0,0,1423.412252,2,0.0,1,0,486.872925,0.437369,460,11.426256,91.391347,0,2,0,0,1,1,1,0,0,0,0,161.00953,72.908181,0.0,316.0,144.0,0.0,56.907862,34.483486,0.0,-118.340407,0.0,2.450653,115.889755,0.001126,1,1,2.242089,1.6,0.0,6.567835,0.60521,0.0,1,284.866965,0.0,BP_IntersectionTrigger59
﻿34,BP_VehicleAI21034,50969.116787,134,BP_SpawnPoint41,STOP_VIOLATION_TIMEOUT,1527.717266,1020.685956,52920.364647,22.662848,0.0,52943.027494,0.0,0.0,2760.0,2760.0,true,26.718294,2.904511,20.830117,1.348525,0.904513,133.0,353.229158,0.0,0.0,18.065975,0.693118,0.0,0.0,4.0,204.876593,204.876593,12,742.058042,0.0,117.0,16.0,11,0.00392,0,94233.303398,266.774619,2,52843.159798,0.0,0,1212.573098,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010831,0,3,479.723907,0.9,0.0,3.262825,0.089874,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿34,BP_VehicleAI21027,45990.434819,140,BP_SpawnPoint52,STOP_VIOLATION_TIMEOUT,1928.605312,2014.067494,49761.62071,23.92439,62.620355,49785.545101,0.0,0.0,2939.0,2939.0,true,31.92374,6.010385,18.991079,3.183769,1.128898,171.0,341.83236,0.000044,0.0,23.299544,1.931639,0.0,0.0,3.9,420.56978,420.56978,5,941.693757,0.0,117.0,54.0,17,-0.000677,0,94233.303398,310.398216,3,48284.515197,0.0,0,760.491511,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019178,0,1,517.739197,1.8,0.0,0.969604,0.0,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿34,BP_VehicleAI21023,43856.706106,144,BP_SpawnPoint7,NAV_VIOLATION,75.430803,4903.553978,34527.543319,14.59493,513.001288,34542.138249,0.0,0.0,3037.0,3037.0,true,32.87412,14.234958,24.258629,10.024161,0.0,400.0,24.425862,0.000053,9.702296,0.095502,4.633827,0.0,0.0,0.0,1067.901321,1067.901321,1,1256.769483,0.0,262.0,138.0,0,0.0,0,94233.303398,39.351335,3,44367.326316,12000.0,2,1990.945645,5,75.430803,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000022,1,4,502.2966,5.7,0.0,0.0,0.762011,136.819255,1,136.819225,0.0,BP_IntersectionTrigger6
﻿34,BP_VehicleAI21047,45179.786903,154,BP_SpawnPoint40,STOP_VIOLATION_EXIT,2082.102498,2591.915389,48326.463713,20.950681,706.421634,48347.414393,0.0,0.0,3386.0,3386.0,true,30.539238,13.651634,22.76043,11.809615,1.042792,406.0,332.119442,0.000092,0.0,16.126267,2.792324,0.0,0.0,3.1,583.083702,583.083702,25,1171.73657,0.0,123.0,283.0,22,-0.003139,0,94233.303398,300.32045,4,47613.079421,0.0,0,1448.546304,4,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01129,0,2,491.916565,12.1,0.0,1.344799,0.099939,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿34,BP_VehicleAI21039,-99282.403596,156,BP_SpawnPoint35,COLLISION_WITH_BP_IntersectionBorder123,499.839866,15534.959451,82495.638741,57.385087,0.0,82553.023828,93.260473,0.0,3463.0,3472.0,true,40.882383,6.989739,24.37866,2.021275,0.266649,78.0,329.337301,0.0,0.0,17.353783,4.155443,0.541082,0.0,1.0,208.384446,208.384446,17,1152.271836,0.0,39.0,39.0,20,0.02578,1,94233.303398,356.099437,5,25386.585652,0.0,0,6433.597753,6,173096.829112,1,2,2728.070923,1.353057,789,11.089552,213.290925,0,4,0,1,0,1,0,3,0,0,0,239.992733,51.642827,148.590822,372.0,180.0,237.0,113.470367,44.743789,55.07677,1947.826922,2843.397675,133.849748,761.721005,0.060478,2,6,707.610107,1.8,0.088529,11.366387,1.135615,897.688205,1,289.112199,0.0,BP_IntersectionTrigger58
﻿34,BP_VehicleAI21049,53893.821305,176,BP_SpawnPoint33,STOP_VIOLATION_TIMEOUT,1393.15122,2068.531122,57921.447662,28.441413,0.0,57949.889075,104.511317,0.0,4182.0,4214.0,true,39.912964,5.126373,32.794976,2.372656,1.113066,202.0,336.103236,0.0,0.79868,26.034822,2.172575,0.158321,0.0,3.9,221.544286,221.544286,27,1587.297405,0.0,152.0,50.0,26,0.009425,0,94233.303398,363.871814,4,55677.474644,0.0,0,3090.706897,6,2838.814054,1,0,682.037109,1.0,392,50.801438,84.404503,0,1,0,1,0,1,0,0,0,0,0,191.742904,0.0,0.0,392.0,0.0,0.0,84.404503,0.0,0.0,-14.941994,0.0,0.0,14.941994,0.016408,0,6,508.293488,1.8,0.0,2.355046,1.000147,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿34,BP_VehicleAI21024,76268.232494,183,BP_SpawnPoint31,NAV_VIOLATION,77.859325,3670.393773,64153.774119,27.177123,1609.423054,64180.951243,0.0,0.0,4502.0,4502.0,true,38.287442,15.211607,25.31799,11.863926,0.0,379.0,65.05778,0.000045,9.426309,0.450612,4.317545,0.0,0.0,0.0,1171.58897,1171.58897,2,1515.156509,0.0,193.0,186.0,0,0.0,0,94233.303398,136.298293,4,76774.064465,12000.0,2,2606.750908,5,77.859325,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146,2,4,501.557281,7.5,0.0,0.468616,0.521288,183.483824,1,169.406429,0.0,BP_IntersectionTrigger6
﻿34,BP_VehicleAI21052,87955.29733,199,BP_SpawnPoint37,COLLISION_WITH_BP_IntersectionBorder240,462.764396,6668.476239,87840.343566,46.111468,0.0,87886.455035,9.703574,0.0,5222.0,5234.0,true,46.364683,5.932012,39.893557,2.756454,0.0,86.0,0.0,0.0,0.0,1.382411,2.569628,1.002119,0.0,0.0,80.174222,80.174222,30,1724.301185,0.0,0.0,86.0,17,0.008093,0,94233.303398,80.162277,3,88430.57815,0.0,0,5544.087444,9,0.0,1,1,1384.321106,1.726169,685,-103.52274,189.178405,1,2,0,0,2,2,2,1,0,1,0,255.18208,37.48636,65.301903,565.0,42.0,78.0,134.789249,29.428109,24.961047,1747.246631,2193.048706,0.0,445.802075,0.002883,0,9,662.831848,2.7,0.270416,0.012909,1.319266,0.0,1,0.0,0.0,BP_IntersectionTrigger71
﻿34,BP_VehicleAI21026,-9268.376197,200,BP_SpawnPoint44,TIMEFINISHED,0.0,1864.125004,20570.46366,8.959541,8564.609349,20579.423201,0.0,0.0,5269.0,5269.0,true,14.488858,25.031128,12.150949,23.920893,0.05031,3817.0,40.536033,0.0,0.0,0.248518,1.65861,0.0,0.0,0.0,3075.549172,3075.549172,4,3226.594164,0.0,3812.0,5.0,14,0.011749,0,94233.303398,15.643414,2,3430.112311,6000.0,1,482.33878,1,42056.359803,1,0,377.719879,0.954087,382,55.439556,91.077124,0,1,1,0,0,1,0,0,0,0,0,144.100178,0.0,0.0,382.0,0.0,0.0,91.077124,0.0,0.0,-391.068245,0.0,0.0,391.068245,0.000018,3,1,567.06189,0.3,0.0,0.0,0.000006,0.0,1,526.766491,0.0,BP_IntersectionTrigger25
﻿34,BP_VehicleAI21050,75151.612365,200,BP_SpawnPoint42,TIMEFINISHED,0.0,3479.998382,75319.496453,34.449644,499.852599,75353.946098,117.045986,57.822379,5235.0,5269.0,true,36.421733,12.050841,19.768897,9.427165,0.635093,797.0,35.085255,0.000416,0.0,1.002313,4.681541,0.0,0.0,3.3,1120.513022,1120.513022,28,2020.298232,481.0,155.0,161.0,19,0.002303,0,94233.303398,59.697816,5,75568.066775,0.0,0,2743.106835,5,843.595825,1,1,1450.165649,1.953291,1034,88.573789,229.158021,0,1,1,0,1,2,1,0,0,0,0,332.286268,87.682372,0.0,853.0,181.0,0.0,187.105866,42.052155,0.0,1914.399266,2137.933004,0.0,223.533737,0.000136,2,5,601.651001,4.9,0.0,0.007622,0.0,951.254608,1,765.443925,0.0,BP_IntersectionTrigger22
﻿34,BP_VehicleAI21040,34204.007429,200,BP_SpawnPoint57,TIMEFINISHED,0.0,5205.300289,36855.01089,14.8194,956.206182,36869.83029,0.0,0.0,5269.0,5269.0,true,23.366181,32.927024,11.493576,31.312581,0.659069,3654.0,24.550925,0.000059,0.0,0.600558,1.490884,0.0,0.0,3.1,3556.041106,3556.041106,18,4110.516832,0.0,3591.0,63.0,23,0.010605,0,94233.303398,72.882683,3,35249.638449,0.0,0,1123.213619,2,188.931439,1,1,1300.545166,1.954179,989,40.698936,213.340196,0,1,1,1,0,2,1,2,0,0,0,285.758974,42.101846,143.342685,725.0,52.0,212.0,119.32061,27.788189,66.231397,1359.24266,1977.726266,0.0,618.483606,0.000329,2,1,586.468506,1.8,0.0,0.0,0.0,182.743439,1,612.219039,0.0,BP_IntersectionTrigger22
﻿34,BP_VehicleAI21053,68977.807936,200,BP_SpawnPoint22,TIMEFINISHED,0.0,2533.977211,61745.014449,23.036174,1504.506063,61768.050623,0.0,42.087906,5269.0,5269.0,true,38.804651,10.170058,45.332679,7.305382,0.679001,858.0,79.662603,0.000048,0.0,1.194222,4.215384,0.0,0.0,0.0,1577.907398,1577.907398,31,2036.033717,645.0,114.0,99.0,16,0.002158,0,94233.303398,106.395249,5,68977.807936,6000.0,1,2468.568614,5,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127,0,4,626.622864,2.5,0.0,1.257426,0.652295,0.0,9,0.0,0.0,BP_IntersectionTrigger3
﻿34,BP_VehicleAI21031,76366.539233,200,BP_SpawnPoint56,TIMEFINISHED,0.0,4455.481337,78855.747571,36.443969,0.0,78892.19154,91.639833,0.0,5227.0,5269.0,true,44.543455,5.672215,33.600812,2.057226,0.0,65.0,0.0,0.0,0.0,1.14466,1.885755,0.123159,0.0,0.0,527.366823,527.366823,9,1725.134451,0.0,0.0,65.0,18,0.002915,0,94233.303398,45.704153,2,76366.539233,0.0,0,3328.038369,7,484.462438,1,0,472.085907,0.266873,403,-89.029374,123.499561,0,3,0,0,1,1,1,1,0,0,0,137.29945,38.061661,70.402096,267.0,41.0,95.0,70.844436,27.238706,25.41642,-521.487891,0.0,42.112226,479.375665,0.000132,2,7,810.309082,2.1,0.0,1.772237,0.765831,387.902201,1,253.770232,0.0,BP_IntersectionTrigger33
﻿34,BP_VehicleAI21041,-31311.297307,200,BP_SpawnPoint49,TIMEFINISHED,0.0,7284.988545,34281.098612,14.621178,1881.595498,34295.71979,0.0,0.0,5269.0,5269.0,true,27.418415,15.820275,25.989658,13.466283,0.903506,2982.0,51.384294,0.000148,2.856192,0.329458,2.189877,0.725019,0.0,2.3,2542.356423,2542.356423,19,2852.168865,0.0,2960.0,22.0,24,0.009559,1,94233.303398,29.270924,3,3941.963926,6000.0,1,902.935233,3,66716.492164,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000449,3,3,495.232117,0.9,0.0,0.0,0.0,157.437516,1,306.225653,0.0,BP_IntersectionTrigger6
﻿35,BP_VehicleAI21075,11219.490059,30,BP_SpawnPoint45,COLLISION_WITH_BP_IntersectionBorder128,863.000434,742.8503,12683.842995,5.169788,0.0,12689.012783,0.0,0.0,468.0,468.0,true,8.353293,0.438009,3.792824,0.330714,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.10233,71.10233,22,139.631515,0.0,0.0,5.0,14,-0.002089,0,94233.303398,4.163134,0,12823.325044,0.0,0,450.840592,1,0.0,1,0,691.338867,0.954768,196,58.633948,46.044835,1,1,1,0,0,1,0,0,1,0,0,92.248401,0.0,0.0,196.0,0.0,0.0,46.044835,0.0,0.0,-310.349443,0.0,0.0,310.349443,0.000004,0,1,548.233887,0.3,0.100694,0.0,1.446765,0.0,1,0.0,0.0,BP_IntersectionTrigger48
﻿35,BP_VehicleAI21060,12554.910017,35,BP_SpawnPoint43,COLLISION_WITH_BP_IntersectionBorder209,71.87837,673.730549,12811.550104,6.006238,61.660393,12817.556342,0.0,0.0,543.0,543.0,true,10.185922,2.338547,2.262382,1.478264,0.0,31.0,0.0,0.000018,0.0,0.003971,1.356212,0.0,0.0,0.0,39.075096,39.075096,7,217.887119,0.0,0.0,31.0,18,0.009132,0,94233.303398,16.830881,1,12626.788387,0.0,0,521.805326,1,0.0,1,0,236.544693,1.0,522,26.732965,105.254349,1,2,0,1,0,1,1,0,0,1,0,127.482669,78.062318,0.0,424.0,98.0,0.0,88.725394,16.528955,0.0,-83.668249,0.0,0.0,83.668249,0.000006,0,0,2.297977,0.6,0.380442,0.001698,1.075071,0.0,1,0.0,0.0,BP_IntersectionTrigger66
﻿35,BP_VehicleAI21072,16139.681934,51,BP_SpawnPoint56,COLLISION_WITH_BP_IntersectionBorder240,400.390493,468.678629,16230.334621,6.435581,0.0,16236.770202,0.0,0.0,803.0,803.0,true,12.051627,0.931597,8.142211,0.565965,0.0,10.0,0.0,0.0,0.0,0.136264,0.541664,0.10723,0.0,0.0,-136.519667,-136.519667,19,264.62879,0.0,0.0,10.0,19,0.003594,0,94233.303398,8.6964,2,16571.77073,0.0,0,918.175397,2,0.0,1,0,377.307159,0.237488,267,-66.623393,78.078814,1,2,0,0,1,1,1,0,0,1,0,141.251952,3.996334,0.0,263.0,4.0,0.0,74.337588,3.741226,0.0,-131.686663,0.0,19.549438,112.137225,0.000033,1,2,510.192749,0.6,0.266013,1.264908,1.962207,290.753438,1,5.675182,0.0,BP_IntersectionTrigger71
﻿35,BP_VehicleAI21074,22319.985911,56,BP_SpawnPoint31,COLLISION_WITH_BP_IntersectionBorder7,622.432828,1555.928093,15267.172536,7.513144,2521.298657,15274.685681,0.0,0.0,897.0,897.0,true,12.390182,12.824007,2.799459,12.679619,0.0,291.0,51.028127,0.000014,0.0,0.0,2.843014,0.0,0.0,0.0,322.742545,322.742545,21,436.077244,0.0,84.0,207.0,18,0.024732,1,94233.303398,154.750162,2,23145.168923,6000.0,1,908.141406,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0,0,4.491832,9.2,0.084266,0.0,0.0,0.0,1,0.0,0.0,BP_IntersectionTrigger3
﻿35,BP_VehicleAI21059,19087.821588,58,BP_SpawnPoint35,YIELD_VIOLATION_EXIT,172.910703,934.212914,19469.913785,10.268698,333.839432,19480.182483,549.960794,0.0,896.0,916.0,true,13.94606,5.756982,12.090151,4.959658,0.0,122.0,0.0,0.000008,0.0,2.394851,1.916506,0.0,0.5,0.0,253.683355,253.683355,6,413.800604,0.0,0.0,122.0,17,0.011399,0,94233.303398,51.857632,2,19260.732291,0.0,0,985.138118,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001543,0,1,3.431146,4.6,0.0,0.0,1.177139,0.0,1,0.0,0.0,BP_IntersectionTrigger37
﻿35,BP_VehicleAI21061,17735.779569,60,BP_SpawnPoint59,LAZY,8.302685,4133.138429,21664.888842,9.212568,274.141257,21674.10141,0.0,0.0,951.0,951.0,true,13.948945,3.610116,7.006804,2.268764,0.0,55.0,0.0,0.000018,27.503557,0.0,0.730429,0.0,0.0,0.0,106.892157,106.892157,8,402.819285,0.0,0.0,55.0,23,-0.002416,0,94233.303398,33.133079,1,20342.313667,0.0,0,496.60218,1,0.0,1,0,676.437134,1.0,592,62.1756,80.202634,0,3,0,0,1,1,1,1,0,0,1,141.585558,96.275784,117.311199,356.0,113.0,123.0,29.93994,58.071889,-7.809196,-509.614942,0.0,0.0,509.614942,0.000073,1,0,2.372314,1.8,0.0,0.0,0.0,377.670937,1,5.675182,0.0,BP_IntersectionTrigger71
﻿35,BP_VehicleAI21077,32683.698318,77,BP_SpawnPoint57,COLLISION_WITH_BP_IntersectionBorder209,57.286338,1404.6551,30154.466586,13.981721,1099.574385,30168.448307,0.0,0.0,1283.0,1283.0,true,18.375228,5.805899,8.147167,4.200677,0.0,119.0,0.0,0.000004,0.0,0.107862,2.119189,0.077951,0.0,0.0,190.008332,190.008332,24,534.230754,0.0,0.0,119.0,23,0.010465,0,94233.303398,57.19407,2,32740.984656,0.0,0,1141.809924,2,0.0,1,1,1416.069153,1.955651,810,187.61739,100.857194,1,3,1,1,0,2,1,1,0,0,1,350.357654,37.464163,75.005665,677.0,47.0,86.0,65.92356,21.009744,13.92389,1793.109128,2160.62572,0.0,367.516592,0.000052,0,1,610.259277,4.8,0.370694,2.352489,3.415033,0.0,1,0.0,0.0,BP_IntersectionTrigger66
﻿35,BP_VehicleAI21066,23888.629784,80,BP_SpawnPoint48,COLLISION_WITH_BP_IntersectionBorder275,7.831548,3099.209785,26123.923483,10.952805,481.631193,26134.876288,0.0,0.0,1333.0,1333.0,true,18.006509,5.499724,6.262961,4.323998,0.0,117.0,0.0,0.000029,0.0,1.25511,2.575755,0.0,0.0,0.0,-51.862455,-51.862455,13,548.57554,0.0,0.0,117.0,25,0.009933,0,94233.303398,38.178324,2,25599.970672,0.0,0,886.058474,2,0.0,1,0,382.600098,0.224459,514,-35.654885,97.441799,1,3,0,0,1,1,1,1,0,0,1,219.528989,38.956454,94.701142,363.0,42.0,109.0,67.311773,17.662215,12.46781,-467.461144,0.0,25.008612,442.452533,0.000231,0,0,2.364787,3.8,0.431314,0.0,0.0,0.0,2,0.0,0.0,BP_IntersectionTrigger69
﻿35,BP_VehicleAI21062,24695.2342,83,BP_SpawnPoint34,COLLISION_WITH_BP_IntersectionBorder269,1502.143314,2512.824388,28404.540585,14.007399,480.313678,28418.547983,166.22203,0.0,1367.0,1396.0,true,19.313834,8.733971,9.255805,8.021817,0.0,212.0,0.0,0.000021,0.0,0.588545,0.924102,0.0,0.0,0.0,108.20114,108.20114,9,631.106485,0.0,0.0,212.0,16,0.010847,0,94233.303398,26.336617,1,27250.003909,0.0,0,1947.154093,3,1209.334242,1,0,702.951233,1.0,291,-97.407512,101.416712,1,3,0,0,1,1,1,1,0,0,1,104.655029,36.393633,23.291238,227.0,39.0,25.0,51.349744,25.826459,24.24051,-441.909746,0.0,0.0,441.909746,0.000083,2,2,676.303955,9.8,0.093191,3.494832,2.982866,302.324793,14,291.422568,0.0,BP_IntersectionTrigger69
