Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,82242.09419,24777.982176,46.9375,TIMEFINISHED,TIMEFINISHED,7,32
﻿2,-2107.439538,21093.238624,41.34375,COLLISION_WITH_NavModifierVolume33,TIMEFINISHED,4,32
﻿3,-237.241899,23197.806585,48.75,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,7,32
﻿4,-313.238274,18077.072749,38.125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,4,32
﻿5,-344.667643,19816.03221,40.8125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,4,32
﻿6,-266.340053,24353.645858,46.21875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,7,32
﻿7,76001.136525,17425.962175,40.90625,TIMEFINISHED,TIMEFINISHED,4,32
﻿8,78220.31763,18725.251566,42.40625,TIMEFINISHED,TIMEFINISHED,4,32
﻿9,73375.837961,15404.12637,34.28125,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder220,5,32
﻿10,75528.824612,15809.018384,34.0625,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder220,5,32
﻿11,87983.952623,20456.796892,39.75,TIMEFINISHED,TIMEFINISHED,6,32
﻿12,80265.221666,19215.74305,37.40625,TIMEFINISHED,TIMEFINISHED,4,32
﻿13,79955.934295,21249.820544,39.8125,TIMEFINISHED,TIMEFINISHED,6,32
﻿14,71672.490386,17854.161993,41.40625,TIMEFINISHED,TIMEFINISHED,5,32
﻿15,3673.048859,13604.044113,31.53125,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_BP_IntersectionBorder220,3,32
﻿16,86397.76776,22581.143526,43.84375,TIMEFINISHED,TIMEFINISHED,6,32
﻿17,37734.938402,17362.166363,34.84375,STOP_VIOLATION,TIMEFINISHED,4,32
﻿18,83175.651459,16382.080768,33.53125,TIMEFINISHED,COLLISION_WITH_NavModifierVolume50,3,32
﻿19,76295.626816,16691.134181,36.15625,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder192,3,32
﻿20,87805.450187,16207.121205,33.3125,TIMEFINISHED,TIMEFINISHED,4,32
﻿21,87822.352748,19932.521151,36.375,TIMEFINISHED,TIMEFINISHED,5,32
﻿22,79633.341825,20774.072338,39.78125,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder212,3,32
﻿23,78473.903758,20309.30373,45.4375,TIMEFINISHED,TIMEFINISHED,4,32
﻿24,80751.897536,15422.649553,29.375,TIMEFINISHED,TIMEFINISHED,3,32
﻿25,3518.477871,10182.108443,23.84375,COLLISION_WITH_BP_IntersectionBorder147,STOP_VIOLATION,5,32
﻿26,80327.578463,23657.500813,44.28125,TIMEFINISHED,TIMEFINISHED,5,32
﻿27,85758.468974,23081.119497,44.34375,TIMEFINISHED,TIMEFINISHED,5,32
﻿28,31009.854216,18291.183278,38.0,STOP_VIOLATION,COLLISION_WITH_NavModifierVolume32,4,32
