Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield,MutNumChanged,MutAvgMagnitude,MutNumLarge,MutParentFitness,Acum_SteerApproachPenalty,NumStopZonesEntered,NotNorm_PeakFitness
﻿2,BP_VehicleAI249,-19.416845,5,BP_SpawnPoint49,LAZY,22.248086,0.0,68.897813,0.00003,972.377269,218.255684,0.040023,0.000137,0.0,68.937973,0.0,0.0,157.0,157.0,true,0.46011,0.0,0.0,0.0,0.0,0.0,0.0,0.000002,88.354816,0.0,0.0,0.0,0.0,0.0,-74.327079,-74.327079,25,74.327079,0.0,0.0,0.0,384,0.251796,384,0.0,0.0,0,21.932492
﻿2,BP_VehicleAI247,-150.144149,5,BP_SpawnPoint41,LAZY,49.937303,0.0,-0.300265,0.0,1060.593761,218.255684,0.000722,0.0,0.0,-0.299543,0.0,0.0,157.0,157.0,true,0.0,2.002255,0.0,0.0,0.0,0.0,0.0,0.001747,149.842859,0.0,0.0,0.0,0.0,0.0,55.798301,55.798301,23,55.798301,0.0,0.0,0.0,384,0.243179,384,0.0,0.0,0,0.000002
﻿2,BP_VehicleAI239,-1314.560235,6,BP_SpawnPoint12,COLLISION_WITH_NavModifierVolume45,2531.928768,1141.309396,2355.70967,0.001473,1246.863234,287.763863,2.225291,0.742967,0.0,2358.677929,0.0,0.0,207.0,207.0,true,3.897322,0.160051,0.154054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.268649,15.268649,15,114.727247,0.0,0.0,0.0,24,0.027759,3,-407.074482,0.0,0,1567.953274
﻿2,BP_VehicleAI226,3913.393758,8,BP_SpawnPoint37,COLLISION_WITH_BP_IntersectionBorder200,442.300339,305.826613,4658.323262,0.000133,2188.978193,435.121204,0.405089,2.792359,0.0,4661.52071,0.0,0.0,313.0,313.0,true,2.986757,0.140655,1.833363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.017928,-9.017928,2,94.694321,0.0,0.0,0.0,0,0.0,0,-407.074482,0.0,0,4413.820112
﻿2,BP_VehicleAI236,1564.842242,10,BP_SpawnPoint40,COLLISION_WITH_BP_IntersectionBorder192,854.318633,689.023584,3105.332987,0.000583,2337.232743,501.849056,1.805887,1.045586,0.0,3108.184459,0.0,0.0,361.0,361.0,true,3.745511,0.33092,0.692132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.39961,109.39961,12,159.373613,0.0,0.0,0.0,25,0.005635,0,-407.074482,0.0,0,2586.627856
﻿2,BP_VehicleAI229,4488.008526,12,BP_SpawnPoint44,COLLISION_WITH_NavModifierVolume137,1545.732232,1175.171558,7202.049721,0.00069,2985.306577,670.058851,2.162641,4.699954,0.0,7208.912316,0.0,0.0,482.0,482.0,true,5.059697,0.574375,0.715351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.277114,68.277114,5,205.364615,0.0,0.0,0.0,23,-0.003326,0,0.0,0.0,0,6162.667836
﻿2,BP_VehicleAI237,10270.632968,13,BP_SpawnPoint7,STOP_VIOLATION,1792.166083,514.826322,13630.207982,0.000375,3236.494518,735.39654,1.396674,10.063854,0.0,13641.66851,0.0,0.0,529.0,529.0,true,4.639871,0.982649,0.151156,0.982079,0.0,47.0,441.289443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-17.97243,-17.97243,13,111.543756,0.0,47.0,0.0,24,0.015935,0,-407.074482,622.753694,1,13146.827798
﻿2,BP_VehicleAI230,5181.726438,15,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume43,1327.895414,629.337207,7132.650903,0.000502,4016.421378,827.147337,2.240222,4.067934,0.0,7138.959059,0.0,0.0,595.0,595.0,true,4.907399,0.463388,2.782391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.458872,151.458872,6,224.795104,0.0,0.0,0.0,26,0.014302,0,0.0,0.0,0,6748.16693
﻿2,BP_VehicleAI243,5884.668937,16,BP_SpawnPoint46,COLLISION_WITH_BP_IntersectionBorder200,398.939974,810.662977,7088.413365,0.000358,4671.63461,943.921078,2.246179,3.612344,0.0,7094.271888,0.0,0.0,679.0,679.0,true,4.854816,0.429031,4.164984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.026213,-112.026213,19,222.975416,0.0,0.0,0.0,29,0.00626,0,-407.074482,0.0,0,6335.550161
﻿2,BP_VehicleAI231,9317.841641,18,BP_SpawnPoint45,COLLISION_WITH_NavModifierVolume137,1438.783892,884.281357,11629.699531,0.000522,5043.053135,1114.9112,2.98849,8.218868,0.0,11640.90689,0.0,0.0,802.0,802.0,true,6.271442,0.680255,1.136913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.716805,80.716805,7,271.982486,0.0,0.0,0.0,24,-0.002437,0,0.0,0.0,0,10873.130351
﻿2,BP_VehicleAI235,9034.5444,23,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume43,1339.54659,815.903489,11180.541301,0.000358,7182.270969,1465.232425,3.046569,6.406609,0.0,11189.994479,0.0,0.0,1054.0,1054.0,true,6.816136,0.769759,3.980944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.065686,225.065686,11,375.806387,0.0,0.0,0.0,24,-0.000747,0,0.0,0.0,0,10617.10523
﻿2,BP_VehicleAI240,7188.974494,25,BP_SpawnPoint2,LAZY,21.541749,8.43768,7253.868847,0.000203,7321.491541,1608.419275,2.005915,2.436468,0.0,7258.311231,0.0,0.0,1157.0,1157.0,true,4.680376,0.826611,5.69785,0.0,0.0,0.0,0.0,0.000011,60.899045,0.0,0.0,0.0,0.0,0.0,397.664549,397.664549,16,507.859273,0.0,0.0,0.0,32,0.009034,1,-407.074482,0.0,0,7249.875503
﻿2,BP_VehicleAI233,11244.846426,31,BP_SpawnPoint36,COLLISION_WITH_NavModifierVolume19,1699.902009,2358.919558,16250.078566,0.000441,8751.553501,2160.31422,4.575284,11.25992,612.239194,16265.913771,0.0,0.0,1554.0,1554.0,true,10.207796,4.002714,2.222349,3.393,0.0,153.0,225.392682,0.00025,0.0,613.214517,1.292434,0.202082,0.0,0.0,-324.334528,-324.334528,9,629.599221,0.0,145.0,8.0,24,0.002481,0,0.0,735.877523,1,13275.25861
﻿2,BP_VehicleAI227,14388.130526,33,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume2,122.807103,1313.343714,16371.130504,0.000342,10880.318516,2347.986305,4.769857,9.885999,0.0,16385.78636,0.0,0.0,1689.0,1689.0,true,9.662324,1.619958,3.769797,0.471459,0.0,20.0,0.0,0.0,0.0,241.931218,0.556515,0.262606,0.0,0.0,370.546476,370.546476,3,667.723632,0.0,0.0,20.0,22,0.009431,0,0.0,319.5738,1,14510.937628
﻿2,BP_VehicleAI228,17199.721868,45,BP_SpawnPoint11,COLLISION_WITH_NavModifierVolume40,1092.77818,2092.951712,21914.963587,0.000294,15193.872953,3601.913864,5.641347,13.070421,963.266987,21933.675355,0.0,0.0,2591.0,2591.0,true,12.140117,4.069973,5.434569,3.068995,0.0,240.0,276.528069,0.000637,0.0,1953.41196,1.403961,0.0,0.0,0.0,-14.49167,-14.49167,4,934.336045,0.0,240.0,0.0,33,-0.009617,0,0.0,281.549915,1,19655.395079
