Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,50075.654856,5890.735935,10.416667,COLLISION_WITH_NavModifierVolume11,CORRECTINGWRONG,7,60
﻿2,122592.281261,-5285.100241,10.783333,COLLISION_WITH_BP_IntersectionBorder19,LAZY,18,60
﻿3,61660.460121,-6199.742325,8.466667,COLLISION_WITH_BP_TrafficLight_01,LAZY,18,60
﻿4,46853.937119,727.488839,5.616667,COLLISION_WITH_NavModifierVolume53,LAZY,23,60
﻿5,56062.843453,-492.304456,5.783333,COLLISION_WITH_BP_IntersectionBorder124,LAZY,26,60
﻿6,21680.20916,1224.007203,5.116667,COLLISION_WITH_NavModifierVolume8,LAZY,27,60
﻿7,24036.347628,527.237627,4.866667,COLLISION_WITH_NavModifierVolume8,LAZY,27,60
﻿8,46820.238906,957.293291,5.416667,COLLISION_WITH_NavModifierVolume53,LAZY,28,60
﻿9,21735.46388,1321.033669,5.233333,COLLISION_WITH_NavModifierVolume2,LAZY,27,60
﻿10,83885.593409,-1691.960328,5.6,COLLISION_WITH_NavModifierVolume2,LAZY,28,60
﻿11,21991.814034,795.541092,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,27,60
﻿12,86293.445085,-3320.536169,5.75,CORRECTINGWRONG,LAZY,28,60
﻿13,87409.471138,-4803.849804,6.733333,COLLISION_WITH_NavModifierVolume18,LAZY,29,60
﻿14,19139.031261,676.416199,4.4,COLLISION_WITH_NavModifierVolume30,LAZY,30,60
﻿15,23713.549611,1520.544644,5.283333,COLLISION_WITH_NavModifierVolume8,LAZY,24,60
﻿16,47760.009987,2075.829332,6.266667,COLLISION_WITH_NavModifierVolume22,LAZY,27,60
﻿17,24879.528804,-393.114248,5.016667,COLLISION_WITH_NavModifierVolume22,LAZY,29,60
﻿18,17064.331463,801.536031,4.683333,COLLISION_WITH_NavModifierVolume23,LAZY,25,60
﻿19,20850.491161,-134.025104,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,26,60
﻿20,52053.406006,-240.982067,4.466667,COLLISION_WITH_NavModifierVolume22,LAZY,25,60
﻿21,116161.058251,-1453.015914,7.65,CORRECTINGWRONG,LAZY,22,60
﻿22,26002.127271,-358.546427,4.55,COLLISION_WITH_BP_IntersectionBorder3,LAZY,27,60
﻿23,47823.730771,971.392506,6.166667,COLLISION_WITH_NavModifierVolume43,LAZY,26,60
﻿24,69174.414502,-23.073899,5.833333,COLLISION_WITH_NavModifierVolume21,LAZY,23,60
﻿25,47361.984187,-1193.964054,5.083333,COLLISION_WITH_BP_IntersectionBorder27,LAZY,23,60
﻿26,200074.825819,-3178.957793,8.0,CORRECTINGWRONG,LAZY,29,60
﻿27,71996.329329,1208.867567,10.1,COLLISION_WITH_NavModifierVolume53,LAZY,21,60
﻿28,21512.622161,1824.929487,5.166667,COLLISION_WITH_BP_IntersectionBorder36,LAZY,25,60
﻿29,56153.382348,-3037.109789,6.166667,COLLISION_WITH_BP_IntersectionBorder27,LAZY,28,60
﻿30,43543.556925,1199.968042,5.633333,COLLISION_WITH_NavModifierVolume22,LAZY,27,60
﻿31,4028.88801,-81.118017,5.383333,COLLISION_WITH_NavModifierVolume23,LAZY,29,60
﻿32,45861.29961,-154.384009,5.083333,COLLISION_WITH_NavModifierVolume22,LAZY,26,60
﻿33,74798.881882,-2289.398654,5.366667,COLLISION_WITH_NavModifierVolume18,LAZY,24,60
﻿34,55344.514028,779.359472,6.166667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,24,60
