Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,87334.861492,-1830.190162,10.8,COLLISION_WITH_NavModifierVolume140,CORRECTINGWRONG,7,30
﻿2,57115.32137,309.52247,6.666667,COLLISION_WITH_NavModifierVolume43,LAZY,12,30
﻿3,46863.775505,1220.015757,5.033333,COLLISION_WITH_NavModifierVolume9,LAZY,11,30
﻿4,1710.007386,2046.873094,4.133333,CORRECTINGWRONG,LAZY,11,30
﻿5,6595.035456,391.903929,4.3,CORRECTINGWRONG,LAZY,11,30
﻿6,20723.373079,1128.655845,4.266667,COLLISION_WITH_NavModifierVolume22,LAZY,13,30
﻿7,72294.289417,2486.570883,7.333333,CORRECTINGWRONG,LAZY,12,30
﻿8,12174.385232,1246.098735,4.266667,COLLISION_WITH_BP_IntersectionBorder147,LAZY,13,30
﻿9,19189.722789,486.132715,3.966667,COLLISION_WITH_NavModifierVolume42,LAZY,16,30
﻿10,13204.804096,455.254122,3.766667,COLLISION_WITH_BP_IntersectionBorder147,LAZY,13,30
﻿11,57933.670573,1586.422329,5.233333,COLLISION_WITH_NavModifierVolume11,LAZY,11,30
﻿12,12681.586046,894.564005,4.0,COLLISION_WITH_BP_IntersectionBorder147,LAZY,12,30
﻿13,38133.84226,-107.521039,4.733333,COLLISION_WITH_NavModifierVolume43,LAZY,13,30
﻿14,115663.574571,-2934.188874,6.466667,CORRECTINGWRONG,LAZY,12,30
﻿15,32666.710065,812.972939,5.0,COLLISION_WITH_NavModifierVolume19,LAZY,13,30
﻿16,16210.869884,-444.034447,4.5,COLLISION_WITH_NavModifierVolume42,LAZY,12,30
﻿17,330.627675,-156.160225,3.133333,COLLISION_WITH_NavModifierVolume133,LAZY,13,30
﻿18,10915.469899,1714.850746,4.533333,COLLISION_WITH_NavModifierVolume23,LAZY,11,30
﻿19,34446.96527,228.913521,4.5,COLLISION_WITH_NavModifierVolume140,LAZY,12,30
﻿20,8499.080844,585.620122,4.733333,COLLISION_WITH_BP_IntersectionBorder206,LAZY,14,30
﻿21,17358.029257,-361.151754,4.233333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,12,30
﻿22,11325.430186,602.691775,4.133333,COLLISION_WITH_BP_IntersectionBorder147,LAZY,11,30
﻿23,16612.463937,219.804511,4.333333,COLLISION_WITH_NavModifierVolume8,LAZY,10,30
﻿24,5339.50422,190.226979,3.766667,COLLISION_WITH_NavModifierVolume35,LAZY,13,30
﻿25,35365.806207,2175.427838,5.733333,COLLISION_WITH_NavModifierVolume53,LAZY,13,30
﻿26,30004.122827,297.919769,4.366667,COLLISION_WITH_NavModifierVolume140,LAZY,13,30
﻿27,19427.382402,422.573144,3.8,COLLISION_WITH_NavModifierVolume22,LAZY,11,30
﻿28,16999.722135,368.934705,4.3,COLLISION_WITH_NavModifierVolume8,LAZY,11,30
﻿29,114301.471421,4552.50576,9.033333,COLLISION_WITH_NavModifierVolume8,LAZY,15,30
﻿30,20307.215661,1221.780387,4.266667,COLLISION_WITH_NavModifierVolume42,LAZY,14,30
﻿31,3952.623734,530.266257,3.933333,CORRECTINGWRONG,LAZY,13,30
﻿32,2784.441581,228.256879,3.733333,COLLISION_WITH_BP_IntersectionBorder171,LAZY,13,30
﻿33,16532.362049,617.267877,4.266667,COLLISION_WITH_NavModifierVolume8,LAZY,15,30
﻿34,8211.196974,799.888222,3.633333,CORRECTINGWRONG,LAZY,13,30
﻿35,39135.708463,-416.592828,4.366667,COLLISION_WITH_NavModifierVolume22,LAZY,12,30
﻿36,18946.87843,779.655609,4.2,COLLISION_WITH_NavModifierVolume42,LAZY,13,30
﻿37,14169.996748,748.600099,3.866667,COLLISION_WITH_NavModifierVolume2,LAZY,13,30
﻿38,11096.284837,382.438296,3.766667,COLLISION_WITH_NavModifierVolume23,LAZY,15,30
﻿39,5960.892073,187.10389,3.933333,CORRECTINGWRONG,LAZY,11,30
﻿40,96980.696397,-1103.598324,6.333333,CORRECTINGWRONG,LAZY,12,30
﻿41,7169.348567,453.681691,3.833333,CORRECTINGWRONG,LAZY,14,30
﻿42,18990.30446,1115.493813,4.366667,CORRECTINGWRONG,LAZY,13,30
﻿43,45251.866879,354.177943,4.966667,COLLISION_WITH_NavModifierVolume140,LAZY,11,30
﻿44,12581.021107,596.787303,4.0,COLLISION_WITH_BP_IntersectionBorder147,LAZY,13,30
﻿45,19904.993895,430.240371,4.133333,COLLISION_WITH_NavModifierVolume42,LAZY,13,30
﻿46,16187.180424,227.4416,3.9,COLLISION_WITH_NavModifierVolume8,LAZY,11,30
﻿47,18794.62909,2154.995205,5.133333,COLLISION_WITH_NavModifierVolume22,LAZY,14,30
﻿48,4497.997494,340.596867,3.833333,COLLISION_WITH_NavModifierVolume35,LAZY,14,30
﻿49,16251.713638,1654.977925,4.666667,COLLISION_WITH_NavModifierVolume8,LAZY,17,30
﻿50,16387.480409,576.913739,4.433333,COLLISION_WITH_NavModifierVolume8,LAZY,13,30
