Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped
﻿1,BP_VehicleAI215,8.055556,4,BP_SpawnPoint30,COLLISION_WITH_NavModifierVolume16,162.319592,242.751333,389.332628,0.0,511.700799,100.091779,0.0,23.793853,0.0,413.126481,0.0,0.0,72.0,72.0,true,2.035091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI214,36.758599,4,BP_SpawnPoint25,COLLISION_WITH_BP_IntersectionBorder35,2274.233517,794.240072,1981.614935,0.000372,513.613492,104.262269,0.265972,1123.35128,0.0,3105.232188,0.0,0.0,75.0,75.0,true,3.780198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI230,3119.013738,4,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume34,401.162663,123.397757,2131.547893,0.000167,524.630204,107.042597,0.120983,1511.905282,0.0,3643.574158,0.0,0.0,77.0,77.0,true,2.910158,0.38585,0.0,0.38585,0.0,14.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI244,1594.074472,4,BP_SpawnPoint8,COLLISION_WITH_NavModifierVolume20,976.578112,759.324892,2046.258917,0.000216,510.233545,111.213087,0.147697,1283.570862,0.0,3329.977475,0.0,0.0,80.0,80.0,true,3.110616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI22,2169.488895,4,BP_SpawnPoint44,COLLISION_WITH_NavModifierVolume17,17.305369,227.270997,1663.403339,0.000086,522.515995,112.603251,0.06195,750.599973,0.0,2414.065262,0.0,0.0,81.0,81.0,true,2.685992,0.852656,0.0,0.041294,0.0,1.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI227,220.406391,4,BP_SpawnPoint51,COLLISION_WITH_NavModifierVolume18,1884.404382,1066.15832,2109.617213,0.000277,384.648019,113.993414,0.148154,1061.203727,0.0,3170.969093,0.0,0.0,82.0,82.0,true,3.89151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI210,1456.288041,4,BP_SpawnPoint39,COLLISION_WITH_NavModifierVolume12,573.96671,538.194975,1764.521693,0.000107,535.115873,115.383578,0.079038,803.848994,0.0,2568.449725,0.0,0.0,83.0,83.0,true,2.774624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI238,86.741914,4,BP_SpawnPoint2,COLLISION_WITH_NavModifierVolume10,604.002896,932.530721,1229.130008,0.0,553.307969,115.383578,0.0,394.145523,0.0,1623.275531,0.0,0.0,83.0,83.0,true,2.901047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI211,-955.42129,4,BP_SpawnPoint33,COLLISION_WITH_NavModifierVolume141,417.065563,1197.601909,585.087281,0.000263,612.514381,116.773742,0.235225,73.923676,0.0,659.246182,0.0,0.0,84.0,84.0,true,2.670815,0.098421,0.15093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI219,-1995.273342,4,BP_SpawnPoint24,COLLISION_WITH_BP_IntersectionBorder71,1073.047793,1985.600598,860.203712,0.001596,519.032356,118.163905,1.133859,202.037477,0.0,1063.375048,0.0,0.0,85.0,85.0,true,3.32446,0.000701,0.050735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI28,2422.131203,4,BP_SpawnPoint17,COLLISION_WITH_NavModifierVolume5,676.858048,638.685384,2265.878258,0.000063,589.182917,119.554069,0.052051,1471.744325,0.0,3737.674634,0.0,0.0,86.0,86.0,true,2.959584,0.032118,0.457972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI24,264.466123,4,BP_SpawnPoint4,COLLISION_WITH_NavModifierVolume133,1708.522849,1224.443633,2114.197678,0.000457,643.231846,125.114723,0.394926,1082.840002,0.0,3197.432605,0.0,0.0,90.0,90.0,true,3.723454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI218,1723.162967,4,BP_SpawnPoint6,COLLISION_WITH_NavModifierVolume3,666.436425,1082.193341,2196.355858,0.000134,622.806339,126.504887,0.117932,1275.318944,0.0,3471.792734,0.0,0.0,91.0,91.0,true,2.896701,0.031841,0.825785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI233,436.69967,5,BP_SpawnPoint50,COLLISION_WITH_NavModifierVolume6,574.120936,981.632439,2039.949655,0.000738,630.345084,130.675378,0.653379,950.953393,0.0,2991.556428,0.0,0.0,94.0,94.0,true,2.772948,0.087838,0.558739,0.087838,0.190382,45.0,999.103383,0.0,0.0,0.0
﻿1,BP_VehicleAI23,-578.313461,5,BP_SpawnPoint3,COLLISION_WITH_NavModifierVolume20,145.721009,1380.703231,814.20652,0.00101,519.033931,137.626196,0.744662,133.159597,0.0,948.110778,0.0,0.0,99.0,99.0,true,2.854917,0.437148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI250,1064.826972,5,BP_SpawnPoint45,COLLISION_WITH_BP_IntersectionBorder124,2281.182935,1364.010541,3016.980208,0.000736,659.000605,144.577013,0.675183,1692.365058,0.0,4710.020448,0.0,0.0,104.0,104.0,true,4.117977,0.09976,0.048835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI27,3718.168162,5,BP_SpawnPoint11,COLLISION_WITH_NavModifierVolume8,2548.200073,769.863541,4337.121813,0.000259,708.869726,148.747504,0.252805,2698.857157,0.0,7036.231776,0.0,0.0,107.0,107.0,true,4.392065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI220,1743.592043,6,BP_SpawnPoint28,COLLISION_WITH_NavModifierVolume18,364.969471,1259.773558,2329.364944,0.000315,785.130807,162.64914,0.34595,1038.624178,0.0,3368.335072,0.0,0.0,117.0,117.0,true,2.72361,0.036454,2.038635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI242,4643.135039,6,BP_SpawnPoint23,COLLISION_WITH_NavModifierVolume11,1274.640419,1112.41318,4187.059841,0.000284,840.580047,176.550776,0.336619,2842.792179,0.0,7030.188639,0.0,0.0,127.0,127.0,true,3.957146,0.0,0.097911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI246,7653.029873,6,BP_SpawnPoint36,COLLISION_WITH_BP_IntersectionBorder94,2581.326225,716.903863,7043.664019,0.000217,576.128192,176.550776,0.174151,3907.421791,0.0,10951.259961,0.0,0.0,127.0,127.0,true,5.441125,0.937095,0.0,0.046582,0.0,1.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI245,1018.664983,6,BP_SpawnPoint32,COLLISION_WITH_NavModifierVolume32,77.163278,475.708911,1358.30188,0.0,867.755755,179.331103,0.000001,213.235292,0.0,1571.537172,0.0,0.0,129.0,129.0,true,2.507106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI217,663.894406,7,BP_SpawnPoint41,LAZY,22.548643,391.914428,907.544093,0.000289,848.239268,180.721267,0.345359,208.111519,0.0,1116.000971,0.0,0.0,130.0,130.0,true,2.531166,3.317887,0.0,0.087391,0.0,2.0,0.0,0.000013,60.192123,0.0
﻿1,BP_VehicleAI26,9207.206263,7,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume33,818.682721,773.971254,6693.313504,0.000524,993.299151,189.062248,0.704317,4105.842418,0.0,10799.860239,0.0,0.0,136.0,136.0,true,4.80814,1.16445,0.0,1.16445,0.0,24.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI226,2462.305253,7,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume7,651.547078,1906.051233,3255.566611,0.000224,967.286762,194.622903,0.298678,1764.038274,0.0,5019.903563,0.0,0.0,140.0,140.0,true,3.189274,0.048918,1.210034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI241,747.22664,7,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume37,511.975727,1868.568341,2318.360398,0.000181,963.412667,194.622903,0.24251,809.167799,0.0,3127.770707,0.0,0.0,140.0,140.0,true,3.045943,0.014744,0.909869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI213,4393.271846,7,BP_SpawnPoint13,COLLISION_WITH_NavModifierVolume45,0.0,846.690209,3347.065042,0.000252,957.780996,197.40323,0.332791,1892.564222,0.0,5239.962055,0.0,0.0,142.0,142.0,true,3.423908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI20,3259.770501,7,BP_SpawnPoint31,CORRECTINGWRONG,0.0,0.0,2544.135093,0.0,895.393674,200.183557,0.000076,716.742631,0.0,3260.8778,1.107298,0.0,144.0,146.0,true,3.081245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI237,305.669667,8,BP_SpawnPoint5,LAZY,30.785465,1031.538329,1077.067684,0.000467,685.53431,208.524539,0.449749,351.96691,0.0,1429.484343,0.0,0.0,150.0,150.0,true,2.889869,2.645623,0.0,0.033714,0.0,1.0,0.0,0.000006,92.27634,0.0
﻿1,BP_VehicleAI229,2910.429302,8,BP_SpawnPoint,CORRECTINGWRONG,0.0,571.835809,2674.081893,0.000003,1051.037746,219.645847,0.004289,808.991413,0.0,3483.077596,0.812484,0.0,158.0,161.0,true,3.408056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI222,6505.868237,8,BP_SpawnPoint38,COLLISION_WITH_BP_IntersectionBorder9,410.327783,1194.877725,5444.74387,0.000491,1069.263986,227.986829,0.730756,3904.765414,0.0,9350.24004,0.0,0.0,164.0,164.0,true,3.593162,0.225181,1.034537,0.225181,0.078694,49.0,1239.166295,0.0,0.0,0.0
﻿1,BP_VehicleAI249,10323.261746,8,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume2,327.887594,1342.120395,7519.350319,0.000771,1079.277524,227.986829,1.170318,4472.749097,0.0,11993.269734,0.0,0.0,164.0,164.0,true,5.16943,1.472702,0.0,0.096325,0.0,2.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI225,7488.263588,10,BP_SpawnPoint9,CORRECTINGWRONG,0.0,786.599596,5417.144207,0.000592,1281.21622,268.301573,1.048973,2876.810851,0.0,8295.004031,20.140847,0.0,193.0,195.0,true,3.8563,0.013149,0.206644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI228,-1286.442447,10,BP_SpawnPoint26,COLLISION_WITH_NavModifierVolume47,478.025461,4529.927662,2795.171076,0.000735,1317.027429,276.642555,1.319104,925.020496,0.0,3721.510676,0.0,0.0,199.0,199.0,true,4.31343,0.139999,2.576271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI236,10870.552896,11,BP_SpawnPoint16,CORRECTINGWRONG,0.0,0.0,6866.599196,0.000239,1481.379526,293.324518,0.494698,4019.753776,0.0,10886.84767,16.294774,0.0,211.0,213.0,true,3.973016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI221,4384.660213,12,BP_SpawnPoint34,LAZY,50.0,79.323068,3446.755127,0.000232,1569.98639,316.957299,0.499093,1166.500748,0.0,4613.754969,0.0,0.0,228.0,228.0,true,2.967809,3.622993,0.0,0.032707,0.0,1.0,0.0,0.000019,149.771668,0.0
﻿1,BP_VehicleAI243,1099.431503,13,BP_SpawnPoint49,LAZY,4.139192,1466.073713,1975.190652,0.000489,1050.60757,341.980243,0.767575,601.964564,0.0,2577.922791,0.0,0.0,246.0,246.0,true,3.230639,0.830521,5.462872,0.0,0.0,0.0,0.0,0.0,12.417575,0.0
﻿1,BP_VehicleAI235,15574.904519,13,BP_SpawnPoint21,CORRECTINGWRONG,0.0,411.499783,8727.141029,0.000217,1649.019467,347.540898,0.502395,7261.870096,0.0,15989.51352,3.109218,0.0,250.0,253.0,true,4.165499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI231,7664.269427,14,BP_SpawnPoint37,COLLISION_WITH_BP_IntersectionBorder104,144.434283,1276.550892,6285.546933,0.000241,1967.261786,390.635969,0.657454,2799.050215,0.0,9085.254602,0.0,0.0,281.0,281.0,true,3.702991,0.285871,3.658794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI25,30712.64814,19,BP_SpawnPoint19,COLLISION_WITH_NavModifierVolume133,1800.669637,1741.038464,19396.751036,0.000323,2565.779188,528.262165,1.167328,14856.473435,0.0,34254.391798,0.035557,0.0,380.0,381.0,true,6.811253,0.091573,0.486941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI248,43538.24676,27,BP_SpawnPoint10,COLLISION_WITH_NavModifierVolume53,633.76825,2899.579942,26854.883596,0.00086,3464.381862,734.006376,3.985527,20212.725829,0.0,47071.594952,0.0,0.0,528.0,528.0,true,7.483151,0.587562,1.48263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿1,BP_VehicleAI247,17557.992188,54,BP_SpawnPoint48,COLLISION_WITH_NavModifierVolume8,60.008951,353.193853,15505.009918,0.000229,7329.407365,1473.573406,2.06946,2476.178897,0.0,17983.258276,12.063284,0.0,1060.0,1062.0,true,6.615519,0.038895,7.293015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI267,-373.21812,1,BP_SpawnPoint37,COLLISION_WITH_NavModifierVolume14,347.46806,114.673262,82.996931,0.000187,202.197842,41.704908,0.053183,5.873087,0.0,88.923201,0.0,0.0,30.0,30.0,true,1.788957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI288,-381.76888,1,BP_SpawnPoint14,COLLISION_WITH_NavModifierVolume50,362.876948,124.327693,97.605981,0.00037,202.830576,43.095071,0.10638,7.7234,0.0,105.435761,0.0,0.0,31.0,31.0,true,1.82537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI255,-253.498059,1,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume33,355.932793,104.093046,178.155067,0.000001,221.503794,44.485235,0.000343,28.37237,0.0,206.52778,0.0,0.0,32.0,32.0,true,1.889619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI292,-599.551938,1,BP_SpawnPoint25,COLLISION_WITH_NavModifierVolume29,526.308961,218.682899,132.809013,0.000378,229.248862,48.655726,0.121235,12.509674,0.0,145.439922,0.0,0.0,35.0,35.0,true,2.049126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI262,-361.876865,2,BP_SpawnPoint3,COLLISION_WITH_NavModifierVolume21,380.291898,170.254263,170.302163,0.0,221.349586,50.045889,0.0,18.367133,0.0,188.669296,0.0,0.0,36.0,36.0,true,1.920114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI281,-249.060665,2,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume14,273.805507,110.235159,126.171361,0.0,241.953798,50.045889,0.0,8.808639,0.0,134.98,0.0,0.0,36.0,36.0,true,1.793036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI275,-584.977207,2,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume47,569.828498,236.959674,195.921477,0.000599,253.970099,51.436053,0.213593,25.675895,0.0,221.810965,0.0,0.0,37.0,37.0,true,2.152566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI289,-224.76837,2,BP_SpawnPoint47,COLLISION_WITH_NavModifierVolume15,506.752115,156.721815,340.895502,0.000654,260.922278,54.21638,0.240131,97.569929,0.0,438.705561,0.0,0.0,39.0,39.0,true,2.229048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI286,-686.742007,2,BP_SpawnPoint51,COLLISION_WITH_NavModifierVolume19,568.700947,335.195491,195.931022,0.0,188.260319,56.996707,0.0,21.223409,0.0,217.154431,0.0,0.0,41.0,41.0,true,2.195302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI290,-517.6875,2,BP_SpawnPoint44,COLLISION_WITH_NavModifierVolume39,653.954462,266.962364,326.425946,0.000143,256.603436,56.996707,0.051362,76.752017,0.0,403.229326,0.0,0.0,41.0,41.0,true,2.363979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI273,-814.723612,2,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume32,747.127083,400.933438,288.066336,0.0,269.791829,59.777034,0.0,45.270573,0.0,333.33691,0.0,0.0,43.0,43.0,true,2.401924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI276,-807.1555,2,BP_SpawnPoint48,COLLISION_WITH_NavModifierVolume15,721.876578,444.267407,311.178437,0.000102,281.143031,62.557362,0.039989,47.770059,0.0,358.988485,0.0,0.0,45.0,45.0,true,2.420388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI278,-698.446791,2,BP_SpawnPoint45,COLLISION_WITH_NavModifierVolume40,811.949106,381.511822,394.278625,0.00035,279.103083,62.557362,0.137707,100.597804,0.0,495.014137,0.0,0.0,45.0,45.0,true,2.540631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI274,952.334539,2,BP_SpawnPoint12,COLLISION_WITH_NavModifierVolume8,388.352566,168.547112,977.021229,0.000141,356.309012,70.898343,0.069521,532.143467,0.0,1509.234217,0.0,0.0,51.0,51.0,true,2.287826,0.346987,0.0,0.030845,0.0,1.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI251,-112.657143,2,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume10,623.460704,389.620868,687.729716,0.000303,343.845815,72.288507,0.146842,212.547872,0.0,900.42443,0.0,0.0,52.0,52.0,true,2.356952,0.048944,0.0,0.048944,0.0,1.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI293,-1132.990962,2,BP_SpawnPoint29,COLLISION_WITH_NavModifierVolume49,1105.023369,630.166385,494.229384,0.0,376.297737,75.068834,0.0,107.969408,0.0,602.198792,0.0,0.0,54.0,54.0,true,2.782989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI268,-668.412955,3,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume34,651.390904,651.601827,520.390553,0.000019,377.293125,77.849161,0.00975,114.179473,0.0,634.579775,0.0,0.0,56.0,56.0,true,2.678958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI252,149.189144,3,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume51,351.893894,711.980886,832.009659,0.000005,392.193368,82.019652,0.002978,381.051287,0.0,1213.063924,0.0,0.0,59.0,59.0,true,3.130704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI261,-538.154646,3,BP_SpawnPoint8,COLLISION_WITH_NavModifierVolume20,1347.523379,694.478835,1056.723802,0.000163,373.383994,83.409815,0.082574,447.041191,0.0,1503.847568,0.0,0.0,60.0,60.0,true,3.014624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI257,-200.545398,3,BP_SpawnPoint31,COLLISION_WITH_NavModifierVolume14,773.395812,768.611253,956.983933,0.000288,376.975257,84.799979,0.151589,384.326144,0.0,1341.461667,0.0,0.0,61.0,61.0,true,2.587304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI258,794.239645,3,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume5,1530.807184,490.831593,1695.139076,0.000655,463.806541,91.750797,0.438668,1120.300678,0.0,2815.878423,0.0,0.0,66.0,66.0,true,3.100812,0.0,0.048898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI254,598.058885,3,BP_SpawnPoint22,COLLISION_WITH_NavModifierVolume12,673.40393,493.167534,1235.339359,0.000023,441.435865,91.750797,0.014191,529.276798,0.0,1764.630349,0.0,0.0,66.0,66.0,true,2.547128,0.0,0.145977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI291,-895.40355,3,BP_SpawnPoint36,COLLISION_WITH_NavModifierVolume20,983.582802,1111.19522,909.999888,0.000204,306.445311,94.531124,0.088013,289.286571,0.0,1199.374472,0.0,0.0,68.0,68.0,true,3.019367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI270,4062.793325,3,BP_SpawnPoint30,CORRECTINGWRONG,0.0,0.0,2316.974129,0.000033,479.668629,93.140961,0.022053,1747.478193,0.0,4064.474375,1.68105,0.0,67.0,70.0,true,3.334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI256,-2631.857011,4,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume36,2652.320487,987.837701,1960.712234,0.000959,530.347502,107.042597,0.67599,1016.792729,0.0,2978.180952,0.0,1463.572901,77.0,77.0,true,4.138818,0.0,0.0,0.0,1.459266,29.0,506.306874,0.0,0.0,0.0
﻿2,BP_VehicleAI253,-2332.629051,4,BP_SpawnPoint33,COLLISION_WITH_NavModifierVolume24,1587.847827,1850.88559,909.720791,0.001146,588.897086,113.993414,0.896502,195.487072,0.0,1106.104365,0.0,0.0,82.0,82.0,true,3.781128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI264,399.383831,4,BP_SpawnPoint13,COLLISION_WITH_NavModifierVolume8,336.370686,543.884006,1060.042256,0.000249,572.14501,118.163905,0.19717,219.399098,0.0,1279.638524,0.0,0.0,85.0,85.0,true,2.426389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
﻿2,BP_VehicleAI285,-1655.244833,4,BP_SpawnPoint50,STOP_VIOLATION,2000.0,1375.695488,2141.002338,0.000622,608.033564,127.89505,0.530253,1010.955452,0.0,3152.488043,0.0,0.0,92.0,92.0,true,3.11069,0.169423,0.048111,0.169423,0.479923,45.0,1432.037389,0.0,0.0,0.0
﻿2,BP_VehicleAI297,-70.621494,5,BP_SpawnPoint2,LAZY,23.564227,0.0,-0.269391,0.000001,630.39643,132.065541,0.00123,0.0,0.0,-0.26816,0.0,0.0,95.0,95.0,true,0.0,1.567647,0.0,0.0,0.0,0.0,0.0,0.002526,70.350807,0.0
﻿2,BP_VehicleAI296,-116.441617,5,BP_SpawnPoint7,LAZY,44.516791,0.0,20.809944,0.0,564.098038,132.065541,0.0,0.008267,0.0,20.818211,0.0,0.0,95.0,95.0,true,0.334225,0.0,0.0,0.0,0.0,0.0,0.0,0.000013,137.259815,0.0
