Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-0.037777,-35.573872,3.0,CORRECTINGWRONG,LAZY,46,49
﻿2,404.108869,-354.874378,4.367347,LAZY,LAZY,25,49
﻿3,11042.17182,-16.131106,4.714286,COLLISION_WITH_NavModifierVolume8,LAZY,22,49
﻿4,8060.60669,-9493.321005,33.163265,COLLISION_WITH_NavModifierVolume2,LAZY,13,49
﻿5,14823.173924,148.890525,4.489796,COLLISION_WITH_NavModifierVolume142,LAZY,18,49
﻿6,869.233974,-14095.982589,36.122449,COLLISION_WITH_NavModifierVolume22,LAZY,8,49
﻿7,11007.548314,-46.975019,5.061224,COLLISION_WITH_NavModifierVolume48,LAZY,17,49
﻿8,0.07704,-10245.832539,19.897959,TIMEFINISHED,LAZY,14,49
﻿9,5502.495195,63.484987,3.530612,COLLISION_WITH_NavModifierVolume54,LAZY,13,49
﻿10,2648.803896,-8090.534876,20.020408,COLLISION_WITH_NavModifierVolume22,LAZY,16,49
﻿11,9130.73472,18.523346,4.510204,COLLISION_WITH_BP_IntersectionBorder67,LAZY,16,49
﻿12,1429.518924,-105.817479,4.571429,COLLISION_WITH_NavModifierVolume8,LAZY,14,49
﻿13,446.887512,294.208003,5.795918,LAZY,LAZY,20,49
﻿14,728.080706,-735.698636,5.918367,COLLISION_WITH_NavModifierVolume17,LAZY,16,49
﻿15,2100.712175,394.095563,3.959184,COLLISION_WITH_NavModifierVolume46,LAZY,16,49
﻿16,869.768638,4.622825,3.510204,COLLISION_WITH_NavModifierVolume23,LAZY,15,49
﻿17,9638.287179,-11397.414567,23.510204,COLLISION_WITH_NavModifierVolume21,LAZY,15,49
﻿18,976.065984,-9244.827654,16.489796,COLLISION_WITH_NavModifierVolume12,LAZY,14,49
﻿19,11.577122,154.172154,3.653061,LAZY,LAZY,15,49
﻿20,2315.738663,269.634807,5.346939,COLLISION_WITH_NavModifierVolume37,LAZY,14,49
﻿21,21.28312,488.780519,3.979592,COLLISION_WITH_NavModifierVolume22,LAZY,16,49
﻿22,1584.835766,-216.832951,4.693878,COLLISION_WITH_BP_IntersectionBorder74,LAZY,15,49
﻿23,4324.958058,227.174256,3.653061,COLLISION_WITH_NavModifierVolume12,LAZY,16,49
﻿24,332.89193,89.056755,3.612245,COLLISION_WITH_NavModifierVolume48,LAZY,16,49
﻿25,9439.614899,90.727346,5.183673,COLLISION_WITH_NavModifierVolume8,LAZY,19,49
﻿26,7343.960525,117.530342,3.510204,COLLISION_WITH_NavModifierVolume21,LAZY,15,49
﻿27,4264.996045,-11929.438764,26.816327,COLLISION_WITH_NavModifierVolume22,LAZY,13,49
﻿28,9187.663996,-82.292887,3.591837,CORRECTINGWRONG,LAZY,14,49
﻿29,3521.558037,619.830339,5.183673,COLLISION_WITH_NavModifierVolume43,LAZY,15,49
﻿30,691.118117,-1012.143008,5.857143,REVERSE,LAZY,16,49
﻿31,2490.519052,284.176236,5.77551,COLLISION_WITH_BP_IntersectionBorder164,LAZY,15,49
﻿32,3462.252286,-302.011723,4.693878,REVERSE,LAZY,16,49
﻿33,1232.03028,190.894391,3.653061,COLLISION_WITH_NavModifierVolume48,LAZY,14,49
﻿34,3310.461243,-7380.332341,26.836735,COLLISION_WITH_NavModifierVolume22,LAZY,14,49
﻿35,30595.685071,-315.017071,5.714286,COLLISION_WITH_NavModifierVolume133,LAZY,17,49
﻿36,29316.380224,-210.080875,8.040816,COLLISION_WITH_NavModifierVolume53,LAZY,7,49
﻿37,2077.27114,-10380.545972,25.918367,COLLISION_WITH_NavModifierVolume22,LAZY,12,49
﻿38,16176.076043,548.680749,5.040816,COLLISION_WITH_NavModifierVolume12,LAZY,13,49
﻿39,17293.132579,665.100316,5.55102,COLLISION_WITH_NavModifierVolume22,LAZY,15,49
﻿40,9434.56004,519.760166,4.408163,COLLISION_WITH_NavModifierVolume30,LAZY,15,49
﻿41,24270.717942,225.07832,6.571429,COLLISION_WITH_BP_IntersectionBorder50,REVERSE,11,49
﻿42,11985.810573,702.622552,5.77551,COLLISION_WITH_NavModifierVolume17,REVERSE,13,49
﻿43,10234.125092,261.989238,4.020408,COLLISION_WITH_NavModifierVolume2,LAZY,17,49
﻿44,982.850615,-12547.879629,34.489796,COLLISION_WITH_NavModifierVolume10,REVERSE,12,49
﻿45,0.13038,-9950.851592,16.428571,TIMEFINISHED,LAZY,16,49
﻿46,6090.71147,328.482997,6.163265,COLLISION_WITH_NavModifierVolume14,LAZY,15,49
﻿47,40537.081976,428.667483,8.530612,COLLISION_WITH_NavModifierVolume53,LAZY,16,49
﻿48,14019.630281,259.982695,6.979592,COLLISION_WITH_NavModifierVolume142,LAZY,7,49
﻿49,14342.535373,131.056852,4.714286,COLLISION_WITH_NavModifierVolume142,LAZY,18,49
﻿50,32924.460193,-423.216044,5.326531,COLLISION_WITH_NavModifierVolume142,LAZY,17,49
﻿51,13399.202797,-104.887864,6.0,COLLISION_WITH_NavModifierVolume48,LAZY,15,49
﻿52,915.706791,-17721.851929,20.244898,COLLISION_WITH_NavModifierVolume12,LAZY,17,49
﻿53,5009.166918,-23.978975,3.469388,COLLISION_WITH_NavModifierVolume3,LAZY,14,49
