Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-0.133405,-40.203017,3.0,CORRECTINGWRONG,LAZY,48,49
﻿2,9753.887812,-0.107315,3.244898,COLLISION_WITH_BP_IntersectionBorder12,LAZY,21,49
﻿3,12597.237224,-353.816128,4.081633,COLLISION_WITH_NavModifierVolume46,LAZY,9,49
﻿4,2990.792632,-1115.537943,4.734694,COLLISION_WITH_NavModifierVolume26,LAZY,18,49
﻿5,8617.14134,48.620726,3.755102,COLLISION_WITH_NavModifierVolume4,LAZY,21,49
﻿6,29685.570455,-10.720941,4.428571,COLLISION_WITH_NavModifierVolume133,LAZY,17,49
﻿7,4365.293142,254.332647,4.0,COLLISION_WITH_BP_IntersectionBorder147,LAZY,17,49
﻿8,7006.591321,148.219553,4.142857,COLLISION_WITH_NavModifierVolume21,LAZY,20,49
﻿9,1664.301888,-182.215857,3.857143,CORRECTINGWRONG,LAZY,21,49
﻿10,3721.223293,359.27247,4.510204,COLLISION_WITH_NavModifierVolume32,LAZY,23,49
﻿11,698.496475,-63.950779,4.285714,COLLISION_WITH_NavModifierVolume8,LAZY,18,49
﻿12,24926.078534,-162.732701,4.346939,COLLISION_WITH_NavModifierVolume141,LAZY,21,49
﻿13,120.360931,251.261025,4.040816,LAZY,LAZY,23,49
﻿14,263.039581,125.861404,4.22449,LAZY,LAZY,18,49
﻿15,578.595241,181.465673,4.081633,COLLISION_WITH_NavModifierVolume140,LAZY,20,49
﻿16,1720.411967,-63.772255,4.020408,COLLISION_WITH_NavModifierVolume61,LAZY,18,49
﻿17,6175.564264,45.664897,3.693878,COLLISION_WITH_NavModifierVolume54,LAZY,22,49
﻿18,478.255113,374.130425,4.122449,LAZY,LAZY,25,49
﻿19,1040.422623,-61.883642,3.959184,COLLISION_WITH_NavModifierVolume17,LAZY,23,49
﻿20,2556.737009,-46.039034,3.387755,COLLISION_WITH_NavModifierVolume37,LAZY,23,49
﻿21,9317.407237,265.325634,4.816327,COLLISION_WITH_NavModifierVolume8,LAZY,18,49
﻿22,324.808761,76.33607,3.612245,LAZY,LAZY,21,49
﻿23,2302.474495,-63.476671,4.183673,COLLISION_WITH_NavModifierVolume19,LAZY,20,49
﻿24,5651.647041,137.381377,3.44898,COLLISION_WITH_BP_IntersectionBorder104,LAZY,23,49
﻿25,3801.445915,-7.591648,3.469388,COLLISION_WITH_NavModifierVolume20,LAZY,21,49
﻿26,7493.00929,64.107138,3.591837,COLLISION_WITH_BP_IntersectionBorder104,LAZY,17,49
﻿27,4731.152817,148.218015,3.530612,COLLISION_WITH_NavModifierVolume30,LAZY,27,49
﻿28,1.996483,140.719226,3.306122,LAZY,LAZY,24,49
﻿29,2143.195625,65.477806,4.714286,COLLISION_WITH_NavModifierVolume13,LAZY,19,49
﻿30,30463.691022,31.573028,3.836735,COLLISION_WITH_NavModifierVolume133,LAZY,20,49
﻿31,2597.77504,69.440344,4.326531,COLLISION_WITH_NavModifierVolume10,LAZY,14,49
﻿32,4116.317858,183.537981,4.204082,COLLISION_WITH_NavModifierVolume53,LAZY,24,49
﻿33,62.662845,338.433849,4.183673,LAZY,LAZY,19,49
﻿34,339.707514,-225.102244,3.714286,COLLISION_WITH_BP_IntersectionBorder26,LAZY,21,49
﻿35,6928.951567,-375.43644,4.102041,COLLISION_WITH_NavModifierVolume8,LAZY,17,49
﻿36,3419.362479,10.0388,3.836735,COLLISION_WITH_NavModifierVolume20,LAZY,20,49
﻿37,17554.666367,-36.041501,3.897959,COLLISION_WITH_NavModifierVolume53,LAZY,22,49
﻿38,8808.102954,277.44124,3.612245,COLLISION_WITH_NavModifierVolume54,REVERSE,17,49
﻿39,6449.899038,305.56086,4.122449,CORRECTINGWRONG,LAZY,18,49
﻿40,2157.269942,234.552754,3.714286,COLLISION_WITH_NavModifierVolume7,LAZY,23,49
﻿41,5427.394658,715.705566,4.387755,CORRECTINGWRONG,LAZY,16,49
﻿42,4744.87512,-32.52101,3.489796,CORRECTINGWRONG,LAZY,17,49
﻿43,10413.378558,-26.800902,3.469388,COLLISION_WITH_BP_IntersectionBorder94,LAZY,24,49
﻿44,4767.500478,-100.900195,3.816327,COLLISION_WITH_NavModifierVolume21,LAZY,19,49
﻿45,33441.423105,-102.632239,4.44898,COLLISION_WITH_NavModifierVolume141,LAZY,21,49
