Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-4512.783606,-438.570155,4.596154,TRAFFIC_VIOLATION,COLLISION_WITH_NavModifierVolume50,3,52
﻿2,-5872.870443,-266.779958,4.461538,STOP_VIOLATION,COLLISION_WITH_NavModifierVolume25,3,52
﻿3,10753.565699,-127.686009,4.576923,YIELD_VIOLATION,LAZY,15,52
﻿4,-2401.886504,238.981349,4.788462,COLLISION_WITH_NavModifierVolume141,LAZY,5,52
﻿5,6863.348117,19.846779,5.134615,COLLISION_WITH_NavModifierVolume33,LAZY,8,52
﻿6,513.107516,-155.102917,4.884615,COLLISION_WITH_NavModifierVolume19,LAZY,27,52
﻿7,-2170.723075,133.928978,4.942308,COLLISION_WITH_NavModifierVolume38,LAZY,21,52
﻿8,-1055.929233,-196.598773,4.326923,COLLISION_WITH_NavModifierVolume14,LAZY,21,52
﻿9,2555.737508,136.417771,5.057692,COLLISION_WITH_BP_IntersectionBorder85,LAZY,10,52
﻿10,1670.051486,-411.736979,4.346154,COLLISION_WITH_NavModifierVolume2,LAZY,12,52
﻿11,1228.887197,139.225431,5.038462,COLLISION_WITH_BP_IntersectionBorder169,LAZY,27,52
﻿12,1061.414111,-310.566027,5.557692,COLLISION_WITH_NavModifierVolume43,LAZY,23,52
﻿13,7381.173394,-88.035934,5.307692,COLLISION_WITH_NavModifierVolume140,LAZY,22,52
