Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-0.56059,-16.143977,3.0,LAZY,LAZY,51,51
﻿2,436.486816,-191.528516,3.176471,LAZY,LAZY,40,51
﻿3,587.002052,9.790921,3.392157,LAZY,LAZY,28,51
﻿4,8551.932428,190.278633,3.490196,CORRECTINGWRONG,LAZY,26,51
﻿5,2770.565808,-152.608935,3.980392,COLLISION_WITH_NavModifierVolume26,LAZY,24,51
﻿6,364.715383,-364.564237,3.27451,COLLISION_WITH_NavModifierVolume17,LAZY,30,51
﻿7,159.734856,-115.064668,3.372549,LAZY,LAZY,36,51
﻿8,670.402416,24.127058,3.509804,LAZY,LAZY,33,51
﻿9,53.498889,-387.759512,3.294118,LAZY,LAZY,30,51
﻿10,2231.258332,-166.95701,3.333333,COLLISION_WITH_NavModifierVolume4,LAZY,30,51
﻿11,328.504309,-247.41274,3.117647,LAZY,LAZY,31,51
﻿12,26.154627,-124.242264,3.254902,LAZY,LAZY,30,51
﻿13,92.921555,-173.362205,3.215686,LAZY,LAZY,34,51
﻿14,77.023208,-280.650823,3.392157,COLLISION_WITH_NavModifierVolume29,LAZY,36,51
﻿15,1476.331672,-368.244938,3.294118,COLLISION_WITH_NavModifierVolume25,LAZY,31,51
﻿16,43.325413,-310.654223,3.352941,LAZY,LAZY,31,51
﻿17,1205.45624,-152.903961,3.509804,COLLISION_WITH_BP_IntersectionBorder175,LAZY,30,51
﻿18,6305.440903,-365.545942,3.588235,COLLISION_WITH_NavModifierVolume17,LAZY,29,51
﻿19,1324.439049,-274.278633,3.960784,COLLISION_WITH_BP_IntersectionBorder82,LAZY,30,51
﻿20,976.960618,-235.642009,3.313725,COLLISION_WITH_NavModifierVolume57,LAZY,29,51
﻿21,1243.495017,-244.780697,3.392157,COLLISION_WITH_NavModifierVolume62,LAZY,30,51
﻿22,3122.192137,-167.829866,3.568627,COLLISION_WITH_NavModifierVolume3,LAZY,36,51
﻿23,108.607722,-365.427346,3.666667,COLLISION_WITH_NavModifierVolume12,LAZY,33,51
﻿24,141.155323,-106.833139,3.235294,LAZY,LAZY,39,51
﻿25,4230.608281,-148.734592,3.509804,COLLISION_WITH_NavModifierVolume49,LAZY,31,51
﻿26,137.157665,-81.544473,3.470588,COLLISION_WITH_NavModifierVolume5,LAZY,30,51
﻿27,2506.338227,-387.316951,3.843137,COLLISION_WITH_NavModifierVolume8,LAZY,32,51
﻿28,1885.081115,-325.756949,3.607843,REVERSE,LAZY,29,51
﻿29,412.633669,-326.609312,3.352941,LAZY,LAZY,37,51
﻿30,61.009258,-243.469439,3.333333,LAZY,LAZY,35,51
﻿31,2154.399729,-651.186541,3.686275,COLLISION_WITH_NavModifierVolume5,LAZY,26,51
﻿32,1119.937722,-383.864128,3.764706,COLLISION_WITH_NavModifierVolume30,LAZY,26,51
﻿33,1046.551254,-312.911505,3.313725,COLLISION_WITH_NavModifierVolume10,LAZY,27,51
﻿34,3335.721654,-391.255853,3.411765,COLLISION_WITH_NavModifierVolume8,LAZY,32,51
﻿35,7243.399332,-457.014224,3.784314,COLLISION_WITH_NavModifierVolume8,LAZY,31,51
﻿36,167.414996,-327.453242,3.372549,COLLISION_WITH_NavModifierVolume14,LAZY,32,51
﻿37,3237.390757,-186.340251,3.411765,COLLISION_WITH_NavModifierVolume27,LAZY,35,51
﻿38,4096.919468,166.705684,3.843137,COLLISION_WITH_BP_IntersectionBorder33,LAZY,29,51
﻿39,934.690554,-155.950112,3.470588,COLLISION_WITH_BP_IntersectionBorder109,LAZY,31,51
﻿40,10347.554397,-105.222196,3.568627,COLLISION_WITH_NavModifierVolume5,LAZY,26,51
﻿41,1000.155318,-380.755438,3.333333,CORRECTINGWRONG,LAZY,21,51
﻿42,821.423678,-496.24902,3.411765,COLLISION_WITH_NavModifierVolume133,LAZY,27,51
﻿43,2609.260409,-239.24358,3.372549,COLLISION_WITH_NavModifierVolume13,LAZY,30,51
﻿44,1865.415431,-639.741676,3.45098,COLLISION_WITH_BP_IntersectionBorder104,LAZY,27,51
﻿45,2850.829874,-283.517848,3.568627,COLLISION_WITH_BP_IntersectionBorder35,LAZY,23,51
﻿46,5991.24882,-136.789943,3.568627,COLLISION_WITH_NavModifierVolume8,LAZY,30,51
﻿47,516.401445,-439.992939,3.254902,LAZY,LAZY,29,51
﻿48,310.493018,-209.681764,3.470588,LAZY,LAZY,27,51
﻿49,589.768617,-322.636558,3.176471,LAZY,LAZY,24,51
﻿50,46.455298,-436.654172,3.235294,LAZY,LAZY,34,51
﻿51,981.739929,-540.666387,3.54902,COLLISION_WITH_NavModifierVolume16,LAZY,23,51
﻿52,742.145396,-299.781737,3.215686,COLLISION_WITH_NavModifierVolume17,LAZY,27,51
﻿53,1618.839403,-208.934514,3.313725,STOP_VIOLATION,LAZY,29,51
﻿54,202.458937,-214.287084,3.098039,LAZY,LAZY,37,51
﻿55,2296.074754,-502.931963,3.372549,COLLISION_WITH_NavModifierVolume49,LAZY,26,51
﻿56,3946.147139,-117.018929,3.54902,COLLISION_WITH_NavModifierVolume8,LAZY,28,51
﻿57,7304.77238,-218.410958,3.392157,COLLISION_WITH_BP_IntersectionBorder47,LAZY,28,51
﻿58,78.386673,-338.155137,3.27451,LAZY,LAZY,29,51
﻿59,6086.267858,-383.455589,3.372549,COLLISION_WITH_NavModifierVolume142,LAZY,25,51
﻿60,3989.075559,-305.544563,3.352941,COLLISION_WITH_NavModifierVolume18,LAZY,29,51
﻿61,5619.447019,-409.362919,3.607843,COLLISION_WITH_NavModifierVolume17,LAZY,21,51
﻿62,11.502661,-464.236379,3.45098,LAZY,LAZY,29,51
﻿63,532.37865,-280.955893,3.215686,LAZY,LAZY,30,51
﻿64,1980.932432,-562.785388,3.411765,COLLISION_WITH_NavModifierVolume54,LAZY,25,51
﻿65,174.6958,-397.008694,3.27451,LAZY,LAZY,27,51
﻿66,2467.715192,-169.320331,3.27451,CORRECTINGWRONG,LAZY,31,51
﻿67,1683.408736,-295.890592,3.313725,COLLISION_WITH_NavModifierVolume21,LAZY,31,51
﻿68,2290.788254,-509.40322,3.627451,COLLISION_WITH_NavModifierVolume37,LAZY,29,51
﻿69,578.690525,-357.843597,3.392157,LAZY,LAZY,23,51
﻿70,1862.392209,-257.427433,3.411765,COLLISION_WITH_NavModifierVolume34,LAZY,31,51
﻿71,7758.311328,-286.543436,3.313725,COLLISION_WITH_BP_IntersectionBorder6,LAZY,30,51
﻿72,502.941897,-256.001757,3.176471,LAZY,LAZY,28,51
﻿73,3441.938767,-91.073242,4.019608,COLLISION_WITH_NavModifierVolume36,LAZY,26,51
﻿74,1377.807139,-255.655092,3.372549,COLLISION_WITH_NavModifierVolume8,LAZY,30,51
﻿75,2141.161988,-169.662775,3.54902,COLLISION_WITH_NavModifierVolume2,LAZY,29,51
﻿76,1870.202595,-685.172932,3.568627,COLLISION_WITH_NavModifierVolume32,LAZY,31,51
﻿77,191.853531,-376.963687,3.235294,LAZY,LAZY,27,51
﻿78,544.148159,-327.075692,3.196078,LAZY,LAZY,23,51
﻿79,721.618714,-283.445402,3.529412,COLLISION_WITH_NavModifierVolume142,LAZY,30,51
﻿80,433.115424,-446.621487,3.27451,LAZY,LAZY,29,51
﻿81,497.260742,-285.097593,3.647059,LAZY,LAZY,29,51
﻿82,1939.449406,-395.913596,3.568627,COLLISION_WITH_NavModifierVolume46,LAZY,23,51
﻿83,1771.365304,-149.024918,3.215686,CORRECTINGWRONG,LAZY,35,51
﻿84,6298.122329,-406.788389,3.745098,COLLISION_WITH_BP_IntersectionBorder180,LAZY,20,51
﻿85,2887.825211,-382.469361,3.333333,STOP_VIOLATION,LAZY,31,51
﻿86,214.532688,-333.862334,3.117647,LAZY,LAZY,30,51
﻿87,2346.277563,-54.613945,3.470588,COLLISION_WITH_NavModifierVolume17,LAZY,28,51
﻿88,599.532808,-204.0351,3.392157,LAZY,LAZY,29,51
﻿89,1448.006627,-319.43914,3.333333,CORRECTINGWRONG,LAZY,30,51
﻿90,28.82701,-344.237771,3.333333,LAZY,LAZY,30,51
﻿91,570.778153,-398.052309,3.333333,COLLISION_WITH_NavModifierVolume13,LAZY,27,51
﻿92,2610.348169,-283.109849,3.333333,COLLISION_WITH_BP_IntersectionBorder94,LAZY,27,51
﻿93,4042.903287,-247.18297,3.470588,COLLISION_WITH_NavModifierVolume21,LAZY,27,51
﻿94,1278.628518,-511.341911,3.509804,COLLISION_WITH_NavModifierVolume13,LAZY,21,51
﻿95,419.52046,-293.445097,3.156863,LAZY,LAZY,30,51
﻿96,2177.986657,-412.686619,3.431373,COLLISION_WITH_NavModifierVolume25,LAZY,26,51
﻿97,46.927948,-295.322978,3.372549,LAZY,LAZY,28,51
﻿98,1953.103335,-175.59351,3.294118,COLLISION_WITH_NavModifierVolume19,LAZY,30,51
﻿99,255.178737,-277.916213,3.215686,LAZY,LAZY,32,51
﻿100,4107.103015,-429.911467,3.529412,CORRECTINGWRONG,LAZY,22,51
﻿101,4811.981385,-322.7862,3.392157,STOP_VIOLATION,LAZY,29,51
﻿102,596.614221,-827.064851,3.529412,LAZY,LAZY,24,51
﻿103,4113.295259,-375.815181,3.352941,COLLISION_WITH_NavModifierVolume62,LAZY,25,51
﻿104,1005.40733,-333.465209,3.372549,COLLISION_WITH_NavModifierVolume53,LAZY,29,51
﻿105,140.838697,-540.946686,3.215686,LAZY,LAZY,23,51
﻿106,156.755314,-325.519621,3.176471,LAZY,LAZY,32,51
﻿107,389.212493,-1016.387773,3.901961,LAZY,LAZY,24,51
﻿108,896.778889,-383.137379,3.313725,COLLISION_WITH_NavModifierVolume16,LAZY,24,51
﻿109,535.299722,-326.050534,3.333333,LAZY,LAZY,23,51
﻿110,1189.981675,-393.047089,3.254902,COLLISION_WITH_BP_IntersectionBorder170,LAZY,29,51
﻿111,608.534573,-455.087019,3.254902,COLLISION_WITH_NavModifierVolume5,LAZY,26,51
﻿112,430.666725,-533.224147,3.392157,LAZY,LAZY,19,51
﻿113,253.638501,-229.859136,3.294118,COLLISION_WITH_NavModifierVolume37,LAZY,30,51
﻿114,2079.437861,-482.719959,3.411765,COLLISION_WITH_NavModifierVolume19,LAZY,26,51
﻿115,21939.475417,-242.411041,3.921569,COLLISION_WITH_NavModifierVolume27,LAZY,23,51
﻿116,3831.09693,-507.051747,3.470588,COLLISION_WITH_BP_IntersectionBorder123,LAZY,20,51
﻿117,1092.984171,-391.687546,3.215686,COLLISION_WITH_NavModifierVolume13,LAZY,27,51
﻿118,414.55652,-362.516711,3.411765,CORRECTINGWRONG,LAZY,30,51
﻿119,7134.664106,-217.961482,3.509804,COLLISION_WITH_BP_IntersectionBorder36,LAZY,31,51
﻿120,182.602986,-694.650694,3.352941,COLLISION_WITH_NavModifierVolume32,LAZY,27,51
﻿121,341.771559,-234.205264,3.156863,LAZY,LAZY,33,51
﻿122,245.719365,-260.25738,3.235294,COLLISION_WITH_NavModifierVolume9,LAZY,29,51
﻿123,487.866441,-270.200076,3.352941,COLLISION_WITH_NavModifierVolume11,LAZY,29,51
﻿124,600.414225,-548.182827,3.470588,COLLISION_WITH_NavModifierVolume20,LAZY,30,51
﻿125,1378.018365,-501.182328,3.509804,COLLISION_WITH_NavModifierVolume46,LAZY,28,51
﻿126,270.240719,-227.738776,3.196078,LAZY,LAZY,30,51
﻿127,409.467169,-328.841304,3.431373,LAZY,LAZY,25,51
﻿128,3238.61972,-219.651254,3.392157,COLLISION_WITH_NavModifierVolume20,LAZY,29,51
﻿129,566.118386,-327.574486,3.352941,COLLISION_WITH_NavModifierVolume51,LAZY,30,51
﻿130,567.412486,-340.586699,3.352941,COLLISION_WITH_NavModifierVolume13,LAZY,26,51
﻿131,507.106319,-356.895987,3.27451,LAZY,LAZY,27,51
﻿132,482.090394,-318.867652,3.196078,LAZY,LAZY,28,51
﻿133,1837.766849,-559.263425,3.372549,COLLISION_WITH_NavModifierVolume61,LAZY,29,51
﻿134,246.241128,-190.038388,3.27451,LAZY,LAZY,30,51
﻿135,3772.277871,-189.435686,3.196078,COLLISION_WITH_NavModifierVolume33,LAZY,33,51
﻿136,1377.129288,-347.38784,3.27451,COLLISION_WITH_NavModifierVolume2,LAZY,35,51
﻿137,3029.635432,-474.707138,3.509804,COLLISION_WITH_NavModifierVolume2,LAZY,25,51
﻿138,12222.144212,-318.870015,3.588235,COLLISION_WITH_NavModifierVolume133,LAZY,24,51
﻿139,1873.323939,-557.987649,3.254902,COLLISION_WITH_NavModifierVolume20,LAZY,27,51
﻿140,629.945296,-283.387938,3.431373,LAZY,LAZY,28,51
﻿141,2747.244528,-375.322685,3.470588,COLLISION_WITH_NavModifierVolume12,LAZY,24,51
﻿142,154.387447,-310.463425,3.254902,LAZY,LAZY,28,51
﻿143,3774.41767,-273.231477,3.529412,COLLISION_WITH_NavModifierVolume21,LAZY,24,51
﻿144,136.399445,-229.274148,3.352941,LAZY,LAZY,31,51
﻿145,5799.612068,-391.410345,3.392157,COLLISION_WITH_NavModifierVolume53,LAZY,28,51
﻿146,1773.198016,-406.318114,3.411765,COLLISION_WITH_NavModifierVolume54,LAZY,29,51
﻿147,1958.536152,-207.081377,3.215686,COLLISION_WITH_NavModifierVolume8,LAZY,34,51
﻿148,341.395121,-286.208782,3.196078,LAZY,LAZY,30,51
﻿149,2855.333188,-282.251623,3.352941,COLLISION_WITH_NavModifierVolume22,LAZY,34,51
﻿150,-5.668858,-1053.990163,3.490196,LAZY,LAZY,33,51
﻿151,1907.927775,-2395.2489,5.176471,COLLISION_WITH_NavModifierVolume32,LAZY,30,51
﻿152,4591.687041,-220.49726,3.72549,COLLISION_WITH_NavModifierVolume142,LAZY,26,51
﻿153,6128.281237,-497.368165,3.647059,CORRECTINGWRONG,LAZY,30,51
﻿154,4579.728389,-395.002994,3.215686,COLLISION_WITH_NavModifierVolume18,LAZY,28,51
﻿155,481.041932,-339.428188,3.294118,LAZY,LAZY,29,51
﻿156,12292.141587,-846.638315,3.647059,COLLISION_WITH_NavModifierVolume19,LAZY,23,51
﻿157,14.995297,-713.247975,3.509804,LAZY,LAZY,26,51
﻿158,4107.427065,-267.541479,3.352941,COLLISION_WITH_BP_IntersectionBorder167,LAZY,27,51
﻿159,2648.897762,-576.644793,3.45098,COLLISION_WITH_NavModifierVolume23,LAZY,23,51
﻿160,2631.442631,-131.36438,3.254902,COLLISION_WITH_NavModifierVolume21,LAZY,29,51
﻿161,540.59457,-506.51536,3.313725,COLLISION_WITH_BP_IntersectionBorder116,LAZY,27,51
﻿162,4570.412313,-181.050515,3.352941,COLLISION_WITH_NavModifierVolume142,LAZY,32,51
﻿163,4098.02904,-408.173914,3.411765,COLLISION_WITH_NavModifierVolume137,LAZY,29,51
﻿164,2002.277974,-386.118196,3.235294,COLLISION_WITH_NavModifierVolume15,LAZY,28,51
﻿165,2574.495918,-499.278736,3.392157,COLLISION_WITH_BP_IntersectionBorder6,LAZY,28,51
﻿166,1979.196428,-301.306122,3.333333,COLLISION_WITH_NavModifierVolume62,LAZY,27,51
﻿167,491.706642,-258.842105,3.254902,COLLISION_WITH_NavModifierVolume20,LAZY,28,51
﻿168,664.863477,-308.765603,3.176471,COLLISION_WITH_NavModifierVolume20,LAZY,29,51
﻿169,14348.787965,-104.116749,3.45098,STOP_VIOLATION,LAZY,30,51
﻿170,7603.912408,-688.028141,3.823529,COLLISION_WITH_NavModifierVolume5,LAZY,25,51
﻿171,133.516907,-458.65629,3.470588,LAZY,LAZY,28,51
﻿172,2170.671503,-594.359752,3.705882,LAZY,LAZY,26,51
﻿173,1137.506691,-502.579639,3.607843,COLLISION_WITH_NavModifierVolume7,LAZY,25,51
﻿174,439.098203,-311.114906,3.137255,LAZY,LAZY,25,51
﻿175,288.670202,-539.483666,3.470588,LAZY,LAZY,26,51
﻿176,2301.650628,-678.503399,3.588235,COLLISION_WITH_BP_IntersectionBorder6,LAZY,28,51
﻿177,2554.704079,-490.737812,3.490196,COLLISION_WITH_NavModifierVolume50,LAZY,25,51
﻿178,2527.357096,-311.767963,3.333333,COLLISION_WITH_NavModifierVolume22,LAZY,30,51
﻿179,9057.555085,-304.543266,3.666667,COLLISION_WITH_NavModifierVolume11,LAZY,23,51
