Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-2161.208849,5541.568875,8.313725,COLLISION_WITH_NavModifierVolume48,LAZY,5,51
﻿2,-988.176645,2098.541932,4.921569,COLLISION_WITH_NavModifierVolume32,LAZY,7,51
﻿3,23135.687367,2888.730869,5.313725,COLLISION_WITH_BP_IntersectionBorder6,LAZY,10,51
﻿4,52077.312971,2274.052529,6.294118,COLLISION_WITH_BP_IntersectionBorder51,LAZY,4,51
﻿5,42780.073013,3968.110458,8.411765,COLLISION_WITH_BP_IntersectionBorder67,LAZY,17,51
﻿6,-57.764953,1027.876605,9.470588,LAZY,LAZY,21,51
﻿7,6809.293472,1434.603412,5.078431,COLLISION_WITH_NavModifierVolume53,LAZY,14,51
﻿8,-210.570394,1020.742835,5.568627,COLLISION_WITH_NavModifierVolume22,LAZY,25,51
﻿9,17908.883862,1654.534024,6.196078,COLLISION_WITH_NavModifierVolume133,LAZY,28,51
﻿10,1209.140533,1338.804176,5.039216,COLLISION_WITH_NavModifierVolume22,LAZY,20,51
﻿11,32997.977941,2152.202011,7.392157,COLLISION_WITH_NavModifierVolume53,LAZY,26,51
﻿12,6533.097364,1133.050567,4.803922,LAZY,LAZY,21,51
﻿13,6045.685734,798.464785,5.313725,COLLISION_WITH_NavModifierVolume142,LAZY,29,51
﻿14,1060.458886,1365.181933,5.627451,COLLISION_WITH_NavModifierVolume24,LAZY,22,51
﻿15,12754.983749,2708.619207,6.862745,LAZY,LAZY,26,51
﻿16,31085.422155,1496.037333,4.862745,COLLISION_WITH_NavModifierVolume133,LAZY,21,51
﻿17,3707.776637,858.39135,5.901961,COLLISION_WITH_NavModifierVolume45,LAZY,17,51
﻿18,27743.921116,1598.050984,6.627451,CORRECTINGWRONG,LAZY,28,51
﻿19,3735.648084,1330.87894,8.960784,COLLISION_WITH_NavModifierVolume140,LAZY,19,51
﻿20,3979.037012,2014.265466,5.666667,COLLISION_WITH_NavModifierVolume20,LAZY,15,51
﻿21,5912.94404,1028.446607,6.705882,COLLISION_WITH_NavModifierVolume53,LAZY,32,51
﻿22,5565.067836,527.51557,4.960784,COLLISION_WITH_NavModifierVolume5,LAZY,27,51
﻿23,9997.156316,2115.026345,6.823529,LAZY,LAZY,18,51
﻿24,6658.783485,1209.528786,5.54902,COLLISION_WITH_NavModifierVolume61,LAZY,25,51
﻿25,9777.785698,3082.019084,7.098039,COLLISION_WITH_NavModifierVolume8,LAZY,28,51
﻿26,3144.413206,1611.544402,6.039216,COLLISION_WITH_NavModifierVolume53,LAZY,25,51
﻿27,2580.336133,356.099437,3.588235,COLLISION_WITH_NavModifierVolume16,LAZY,9,51
﻿28,19856.814564,1540.865781,5.843137,COLLISION_WITH_NavModifierVolume20,LAZY,23,51
﻿29,1357.776094,1546.151039,7.078431,COLLISION_WITH_NavModifierVolume24,LAZY,21,51
﻿30,5996.785403,1582.361346,5.607843,COLLISION_WITH_NavModifierVolume142,LAZY,30,51
﻿31,6025.240343,1289.800419,5.352941,COLLISION_WITH_NavModifierVolume142,LAZY,17,51
﻿32,43424.605341,1809.043319,6.45098,COLLISION_WITH_BP_IntersectionBorder67,LAZY,30,51
﻿33,3821.589172,1130.976011,5.843137,COLLISION_WITH_NavModifierVolume13,LAZY,32,51
﻿34,11542.575614,1342.711484,5.058824,LAZY,LAZY,11,51
﻿35,13922.766796,2099.617733,5.823529,LAZY,LAZY,19,51
﻿36,8911.70532,1280.701319,5.862745,COLLISION_WITH_BP_IntersectionBorder85,LAZY,26,51
﻿37,4553.502072,1712.134025,7.607843,COLLISION_WITH_NavModifierVolume32,LAZY,28,51
﻿38,6953.649265,2036.857586,6.588235,COLLISION_WITH_BP_IntersectionBorder203,LAZY,30,51
﻿39,4728.491257,1133.265691,5.196078,COLLISION_WITH_NavModifierVolume32,LAZY,25,51
﻿40,5094.442563,1168.962561,5.098039,LAZY,LAZY,26,51
﻿41,10420.853986,2725.686461,7.529412,COLLISION_WITH_NavModifierVolume54,LAZY,18,51
﻿42,17133.791834,2045.750925,6.098039,COLLISION_WITH_NavModifierVolume8,LAZY,16,51
﻿43,2289.282684,1293.107701,4.941176,COLLISION_WITH_NavModifierVolume17,LAZY,16,51
﻿44,23660.79477,1754.135664,6.411765,LAZY,LAZY,28,51
﻿45,25077.859475,2202.726056,6.784314,CORRECTINGWRONG,LAZY,15,51
﻿46,26649.042475,2049.161902,5.72549,COLLISION_WITH_NavModifierVolume142,LAZY,16,51
﻿47,24634.467736,1079.266891,6.039216,COLLISION_WITH_BP_IntersectionBorder85,LAZY,28,51
﻿48,11574.799519,1266.309193,5.764706,LAZY,LAZY,21,51
﻿49,36901.304146,1400.490904,5.960784,COLLISION_WITH_NavModifierVolume53,LAZY,30,51
﻿50,4274.214248,2041.989644,6.627451,COLLISION_WITH_BP_IntersectionBorder191,LAZY,23,51
﻿51,1897.507764,1099.179215,6.333333,LAZY,LAZY,26,51
﻿52,6347.45551,589.375974,4.764706,COLLISION_WITH_NavModifierVolume142,LAZY,18,51
﻿53,13732.405082,1743.130425,5.862745,COLLISION_WITH_BP_IntersectionBorder104,LAZY,14,51
﻿54,2351.301965,833.273035,4.901961,LAZY,LAZY,22,51
﻿55,2029.580291,926.060739,5.196078,LAZY,LAZY,18,51
﻿56,6091.14226,1271.014595,5.647059,COLLISION_WITH_NavModifierVolume142,LAZY,29,51
﻿57,1197.667013,681.343255,5.294118,COLLISION_WITH_NavModifierVolume6,LAZY,26,51
﻿58,3733.867166,1517.061168,6.647059,COLLISION_WITH_BP_IntersectionBorder181,LAZY,19,51
﻿59,9775.885631,1337.42653,5.254902,COLLISION_WITH_NavModifierVolume8,LAZY,21,51
﻿60,3820.771582,221.43234,9.196078,LAZY,LAZY,27,51
﻿61,8871.473048,2388.680654,9.803922,LAZY,LAZY,27,51
﻿62,24721.452218,2210.579126,7.058824,LAZY,LAZY,35,51
﻿63,21341.779055,784.052761,4.980392,COLLISION_WITH_NavModifierVolume142,LAZY,26,51
﻿64,2647.412026,1252.963571,6.490196,COLLISION_WITH_NavModifierVolume17,LAZY,11,51
﻿65,1569.339338,1471.710038,5.568627,COLLISION_WITH_BP_IntersectionBorder163,LAZY,18,51
﻿66,10860.694406,28.391608,9.529412,COLLISION_WITH_NavModifierVolume21,LAZY,25,51
﻿67,16070.582399,2232.391707,6.196078,LAZY,LAZY,26,51
﻿68,14996.924511,1486.924181,5.647059,LAZY,LAZY,18,51
﻿69,8414.933497,1583.29536,8.803922,TIMEFINISHED,LAZY,15,51
﻿70,2355.36881,885.170734,5.980392,COLLISION_WITH_NavModifierVolume7,LAZY,23,51
﻿71,7184.713581,1098.793722,5.588235,LAZY,LAZY,26,51
﻿72,47718.74439,1598.024511,6.235294,COLLISION_WITH_BP_IntersectionBorder67,LAZY,28,51
﻿73,5912.445382,1615.259957,5.941176,LAZY,LAZY,25,51
﻿74,16605.443813,1454.835501,6.54902,COLLISION_WITH_NavModifierVolume12,LAZY,28,51
﻿75,9547.195281,1379.349022,9.039216,COLLISION_WITH_NavModifierVolume8,LAZY,20,51
﻿76,43429.275037,2039.883568,7.019608,LAZY,LAZY,29,51
﻿77,19103.096689,903.83181,4.490196,COLLISION_WITH_BP_IntersectionBorder190,LAZY,12,51
﻿78,25952.194334,1823.325191,6.078431,COLLISION_WITH_NavModifierVolume142,LAZY,26,51
﻿79,13708.453765,1040.431904,5.431373,LAZY,LAZY,24,51
﻿80,10403.959845,1465.036487,6.352941,LAZY,LAZY,26,51
﻿81,10550.337415,2224.15899,5.705882,COLLISION_WITH_NavModifierVolume8,LAZY,27,51
﻿82,3803.508345,1751.743803,6.137255,COLLISION_WITH_NavModifierVolume20,LAZY,30,51
﻿83,15772.293918,1355.123111,5.862745,STOP_VIOLATION,LAZY,9,51
﻿84,15534.81924,1699.178626,6.784314,STOP_VIOLATION,LAZY,18,51
﻿85,13983.912253,1053.142345,6.392157,LAZY,LAZY,19,51
﻿86,7914.296393,999.39982,5.0,COLLISION_WITH_NavModifierVolume33,LAZY,28,51
﻿87,9875.248612,782.999953,4.901961,COLLISION_WITH_NavModifierVolume8,LAZY,27,51
﻿88,13025.873747,859.738696,5.058824,LAZY,LAZY,28,51
﻿89,94629.593965,3360.246399,7.098039,CORRECTINGWRONG,LAZY,14,51
﻿90,7497.400624,5633.530561,9.333333,COLLISION_WITH_NavModifierVolume13,LAZY,18,51
﻿91,10617.689577,1331.920749,6.588235,COLLISION_WITH_NavModifierVolume17,LAZY,23,51
﻿92,10774.634683,1096.701219,5.54902,COLLISION_WITH_NavModifierVolume19,LAZY,27,51
