Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,94061.772433,30785.129762,49.09375,TIMEFINISHED,TIMEFINISHED,6,32
﻿2,-317.847045,29987.59375,45.6875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,5,32
﻿3,-309.365977,24160.794963,37.84375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,5,32
﻿4,-569.02883,23085.028262,38.5625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿5,-458.637065,14218.119456,25.34375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿6,-323.779585,14159.09947,26.5,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿7,91533.854105,20143.319977,33.15625,TIMEFINISHED,COLLISION_WITH_NavModifierVolume19,4,32
﻿8,-290.305366,18597.754574,30.625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿9,-287.420752,21607.935663,36.53125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿10,-407.334093,20918.930804,34.375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿11,-331.687515,18317.200662,29.90625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder203,4,32
﻿12,-240.731514,20111.165717,33.875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿13,-419.306799,18261.623894,29.9375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿14,-369.26579,15765.090435,26.3125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder147,4,32
﻿15,-320.01827,17722.801966,29.96875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿16,-348.175065,18180.428192,32.375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿17,-327.497519,26523.926824,42.59375,COLLISION_WITH_NavModifierVolume35,TIMEFINISHED,5,32
﻿18,-322.917456,15962.650384,26.71875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿19,-352.091843,25003.126956,38.75,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,5,32
﻿20,-273.244681,23145.363081,35.5,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿21,-335.935246,25736.087645,40.78125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿22,-386.284842,19289.780657,30.96875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿23,-335.827615,22116.20934,36.78125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder192,3,32
﻿24,-398.062912,16678.426789,27.96875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder203,4,32
﻿25,-239.366322,20923.292725,33.84375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿26,-247.146507,17357.90186,30.78125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder192,5,32
﻿27,88161.881829,16261.926379,28.03125,TIMEFINISHED,COLLISION_WITH_NavModifierVolume19,4,32
﻿28,-321.018868,30467.47676,47.1875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,6,32
﻿29,-256.592897,19403.869456,29.96875,COLLISION_WITH_BP_IntersectionBorder71,STOP_VIOLATION,3,32
﻿30,-372.883957,29270.76446,45.78125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,5,32
﻿31,-320.895364,22184.820296,34.59375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿32,-513.577996,14888.226319,26.9375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿33,-296.076242,21784.303381,34.34375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿34,-280.740458,23957.269615,38.15625,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,5,32
﻿35,-413.888424,17474.567973,28.6875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿36,-866.078817,21126.62696,35.25,COLLISION_WITH_NavModifierVolume35,COLLISION_WITH_NavModifierVolume19,5,32
﻿37,-373.441573,22665.771273,35.09375,COLLISION_WITH_NavModifierVolume35,COLLISION_WITH_NavModifierVolume19,6,32
﻿38,-299.712539,13773.79876,24.125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder147,3,32
﻿39,-266.570929,15290.69446,24.59375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿40,-342.338586,16331.938744,28.0,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿41,-206.646337,23812.809901,37.15625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿42,-2630.727163,24627.560757,37.3125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿43,-334.188389,18395.431325,29.71875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder192,4,32
﻿44,-497.665649,17522.03709,27.46875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿45,-441.489006,26727.051408,42.28125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿46,-307.280426,16856.443409,29.0,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿47,-524.86714,19478.020266,31.5,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿48,-171.916875,19884.348629,33.0,COLLISION_WITH_BP_IntersectionBorder71,STOP_VIOLATION,7,32
﻿49,-284.206284,18405.874345,30.21875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿50,-548.106484,17728.83063,28.59375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿51,-369.247308,16639.885061,28.28125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿52,-303.810089,21592.943976,32.78125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿53,-338.207454,15645.686949,27.78125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿54,-313.024348,17754.392905,29.625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿55,-335.4987,17509.647999,30.21875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿56,-330.925658,20584.91414,32.09375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder147,4,32
﻿57,-362.811659,31546.504704,46.6875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,4,32
﻿58,-328.635092,26240.643001,39.75,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿59,-372.515774,26112.414646,40.375,COLLISION_WITH_BP_IntersectionBorder71,STOP_VIOLATION,7,32
﻿60,-359.400813,16554.93504,27.1875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,3,32
﻿61,-454.575823,15871.841478,27.15625,COLLISION_WITH_BP_IntersectionBorder71,STOP_VIOLATION,3,32
﻿62,15.478437,21959.996772,35.0,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿63,3367.600485,22572.762555,43.15625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿64,3633.018589,20688.219215,40.0,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿65,3534.161741,21149.60596,40.75,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿66,54450.439345,23227.971459,44.3125,TIMEFINISHED,TIMEFINISHED,8,32
﻿67,3575.947853,21818.47828,42.625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿68,3581.742238,23906.976698,48.46875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿69,3498.885957,23068.558054,43.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿70,3544.617045,23042.983599,41.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿71,3522.973094,17256.322663,33.375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿72,67808.0309,16883.975033,33.5,COLLISION_WITH_NavModifierVolume19,TIMEFINISHED,5,32
﻿73,3510.860347,17511.831594,36.28125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿74,10085.138631,30640.838441,55.3125,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,9,32
﻿75,3600.705967,17010.286245,33.75,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿76,12339.717775,24241.365272,45.25,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,8,32
﻿77,10664.691503,27677.160109,50.6875,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,9,32
﻿78,3534.992682,21044.510822,38.4375,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_NavModifierVolume19,7,32
﻿79,3566.457323,19632.707832,38.5625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿80,3587.915593,27534.843734,49.90625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿81,3530.266278,13870.481392,26.53125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,3,32
﻿82,3573.443355,21159.954905,41.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿83,10230.759862,21423.824735,41.71875,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,5,32
﻿84,3644.120141,20044.754434,35.25,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_NavModifierVolume19,6,32
﻿85,72503.769008,31701.111083,58.65625,TIMEFINISHED,TIMEFINISHED,11,32
﻿86,3527.091463,18795.378278,38.0,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿87,3512.998824,20476.031617,38.46875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
