Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-2240.571021,4664.429514,13.588235,COLLISION_WITH_NavModifierVolume133,COLLISION_WITH_NavModifierVolume20,3,51
﻿2,14583.661937,2197.778667,10.156863,COLLISION_WITH_NavModifierVolume20,LAZY,11,51
﻿3,424.884112,1265.338557,7.823529,COLLISION_WITH_NavModifierVolume15,LAZY,11,51
﻿4,11824.402558,1856.664503,7.843137,COLLISION_WITH_NavModifierVolume11,LAZY,21,51
﻿5,-150.494269,803.737889,6.235294,LAZY,LAZY,24,51
﻿6,1051.670078,665.007765,7.058824,COLLISION_WITH_NavModifierVolume2,LAZY,14,51
﻿7,16711.545278,1838.40842,8.098039,COLLISION_WITH_BP_IntersectionBorder85,LAZY,28,51
﻿8,-453.563207,2066.265163,11.019608,COLLISION_WITH_NavModifierVolume10,LAZY,18,51
﻿9,1013.799064,718.492573,5.784314,COLLISION_WITH_NavModifierVolume13,LAZY,19,51
﻿10,14327.847213,791.201877,5.627451,COLLISION_WITH_NavModifierVolume21,LAZY,16,51
﻿11,17552.721955,1127.981098,7.509804,COLLISION_WITH_NavModifierVolume21,LAZY,27,51
﻿12,4689.249042,1646.648778,9.686275,YIELD_VIOLATION,LAZY,13,51
﻿13,6125.218641,1274.674238,6.980392,COLLISION_WITH_NavModifierVolume142,LAZY,28,51
﻿14,36811.241207,1455.874416,7.686275,COLLISION_WITH_NavModifierVolume141,LAZY,24,51
﻿15,62013.924449,2708.341115,10.431373,COLLISION_WITH_BP_IntersectionBorder224,LAZY,13,51
﻿16,5237.101386,1865.763211,7.784314,COLLISION_WITH_NavModifierVolume4,LAZY,15,51
﻿17,32169.899692,1566.24773,7.823529,COLLISION_WITH_NavModifierVolume141,LAZY,23,51
﻿18,9886.074916,2142.472025,8.058824,COLLISION_WITH_NavModifierVolume2,LAZY,18,51
﻿19,5315.879499,1474.835333,7.666667,COLLISION_WITH_NavModifierVolume22,LAZY,28,51
﻿20,12744.205076,2342.968285,9.941176,COLLISION_WITH_BP_IntersectionBorder229,LAZY,18,51
﻿21,11069.235421,666.557504,6.607843,COLLISION_WITH_NavModifierVolume60,LAZY,22,51
﻿22,20287.538756,1006.349059,7.568627,COLLISION_WITH_NavModifierVolume133,LAZY,19,51
﻿23,3907.87812,752.701792,5.862745,COLLISION_WITH_NavModifierVolume13,LAZY,26,51
﻿24,51514.207743,1935.295738,6.588235,COLLISION_WITH_NavModifierVolume19,LAZY,10,51
﻿25,25588.022103,1718.142475,7.882353,COLLISION_WITH_BP_IntersectionBorder57,LAZY,22,51
﻿26,24859.22995,961.633516,7.196078,COLLISION_WITH_NavModifierVolume142,LAZY,19,51
﻿27,12845.024858,685.108945,6.470588,STOP_VIOLATION,LAZY,26,51
﻿28,8424.570408,1225.853121,8.156863,COLLISION_WITH_BP_IntersectionBorder131,LAZY,23,51
﻿29,30534.85623,1388.856851,6.72549,COLLISION_WITH_BP_IntersectionBorder67,LAZY,28,51
﻿30,10723.996585,510.936948,5.882353,COLLISION_WITH_NavModifierVolume12,LAZY,10,51
﻿31,46800.009079,2424.23529,9.803922,TIMEFINISHED,LAZY,32,51
﻿32,2384.619926,465.608478,5.490196,COLLISION_WITH_NavModifierVolume13,LAZY,26,51
﻿33,65073.209706,2753.596018,10.019608,TIMEFINISHED,LAZY,21,51
﻿34,29385.714044,2260.684131,9.176471,COLLISION_WITH_NavModifierVolume11,LAZY,16,51
﻿35,18143.769447,1334.442163,7.235294,COLLISION_WITH_NavModifierVolume11,LAZY,13,51
﻿36,10149.934503,751.103152,6.0,COLLISION_WITH_BP_IntersectionBorder147,LAZY,20,51
﻿37,36155.920146,1807.558321,8.411765,COLLISION_WITH_NavModifierVolume22,LAZY,25,51
﻿38,923.094466,1553.248728,9.980392,COLLISION_WITH_NavModifierVolume4,LAZY,20,51
﻿39,23011.190323,1731.565946,10.431373,TIMEFINISHED,LAZY,25,51
﻿40,1533.49555,430.438019,5.941176,COLLISION_WITH_NavModifierVolume13,LAZY,25,51
﻿41,15743.344728,1870.532139,8.72549,COLLISION_WITH_NavModifierVolume2,LAZY,27,51
﻿42,9230.613446,719.245498,7.647059,COLLISION_WITH_NavModifierVolume20,LAZY,28,51
﻿43,17022.613391,949.749839,7.529412,COLLISION_WITH_BP_IntersectionBorder71,LAZY,33,51
﻿44,13005.257687,844.587927,7.431373,COLLISION_WITH_BP_IntersectionBorder19,LAZY,29,51
﻿45,22601.331444,1465.078811,7.901961,COLLISION_WITH_NavModifierVolume53,LAZY,28,51
﻿46,27905.070174,1644.179011,7.45098,COLLISION_WITH_NavModifierVolume17,LAZY,29,51
﻿47,35981.302434,1086.275246,6.45098,COLLISION_WITH_BP_IntersectionBorder51,LAZY,18,51
﻿48,15193.959366,1957.506347,10.72549,TIMEFINISHED,LAZY,27,51
﻿49,8993.679316,1296.900962,8.901961,LAZY,LAZY,27,51
﻿50,3542.968825,861.047024,6.745098,COLLISION_WITH_NavModifierVolume13,LAZY,21,51
﻿51,31112.116984,1305.941405,7.27451,COLLISION_WITH_NavModifierVolume2,LAZY,18,51
﻿52,58945.751471,2461.354299,9.333333,TIMEFINISHED,LAZY,26,51
﻿53,14028.665308,938.312218,7.156863,COLLISION_WITH_NavModifierVolume142,LAZY,30,51
