Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI238,-294.862405,2,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume17,572.788213,92.874307,370.673048,0.000001,293.555099,52.826216,0.000532,0.126535,0.0,370.800115,0.0,0.0,38.0,38.0,true,1.927899,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.879916,18.417837,39,17.879916
﻿1,BP_VehicleAI229,-638.210699,2,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume10,760.410297,197.143726,347.126643,0.00004,281.658627,58.386871,0.015767,0.09207,0.0,347.23448,0.0,0.0,42.0,42.0,true,2.12358,0.0,0.008333,0.0,0.047678,1.0,0.0,0.0,0.0,27.891156,0.0,0.0,0.0,0.0,17.147546,10.204704,30,17.147546
﻿1,BP_VehicleAI243,-573.836692,2,BP_SpawnPoint32,COLLISION_WITH_NavModifierVolume13,764.959458,185.936754,376.948404,0.0,287.058925,58.386871,0.0,0.111115,0.0,377.05952,0.0,0.0,42.0,42.0,true,2.132947,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.147546,8.916852,44,17.147546
﻿1,BP_VehicleAI22,-592.850033,2,BP_SpawnPoint38,COLLISION_WITH_NavModifierVolume61,812.829601,204.019099,423.762488,0.000264,278.029528,59.777034,0.102858,0.133321,0.0,423.998667,0.0,0.0,43.0,43.0,true,2.187003,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.778529,13.839672,3,19.778529
﻿1,BP_VehicleAI231,-573.138043,2,BP_SpawnPoint45,COLLISION_WITH_NavModifierVolume18,812.482223,198.602096,437.802679,0.000002,269.020834,59.777034,0.000718,0.142879,0.0,437.946276,0.0,0.0,43.0,43.0,true,2.187126,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.013095,13.094456,32,19.013095
﻿1,BP_VehicleAI26,-728.957703,2,BP_SpawnPoint47,COLLISION_WITH_NavModifierVolume55,883.56202,247.631128,402.082501,0.000095,294.929072,61.167198,0.039379,0.113565,0.0,402.235445,0.0,0.0,44.0,44.0,true,2.240473,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.543975,12.027622,7,17.543975
﻿1,BP_VehicleAI215,-844.841412,2,BP_SpawnPoint10,COLLISION_WITH_NavModifierVolume22,925.690133,285.923419,366.650207,0.000069,294.8953,62.557362,0.028592,0.093341,0.0,366.77214,0.0,0.0,45.0,45.0,true,2.291432,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.609306,2.42203,16,14.609306
﻿1,BP_VehicleAI236,-993.08144,2,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume7,987.84105,323.560371,318.086191,0.000363,317.207216,63.947525,0.160698,0.073092,0.0,318.31998,0.0,0.0,46.0,46.0,true,2.343094,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.054761,-3.570785,37,11.763299
﻿1,BP_VehicleAI249,-796.24518,2,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume10,938.741407,292.984788,435.07531,0.000658,304.791189,63.947525,0.281056,0.124649,0.0,435.481015,0.0,0.0,46.0,46.0,true,2.319451,0.0,0.008333,0.0,0.048072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.834218,10.672286,50,18.834218
﻿1,BP_VehicleAI20,-966.853963,2,BP_SpawnPoint18,COLLISION_WITH_NavModifierVolume5,983.577456,323.845222,340.494705,0.0,315.817533,65.337689,0.0,0.07401,0.0,340.568715,0.0,0.0,47.0,47.0,true,2.394755,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363058,-13.045547,1,9.986891
