Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿68,3728.050413,6216.198804,42.65625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿69,3634.814429,5732.402316,42.3125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿70,3467.428756,8697.875521,31.6875,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_BP_IntersectionBorder212,3,32
﻿71,3620.943413,10005.369613,40.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿72,3517.933096,3151.596595,37.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿73,3584.804,9544.235318,49.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿74,12439.712643,8652.424233,42.53125,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,6,32
﻿75,71129.054979,10212.939443,32.625,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder221,4,32
﻿76,3575.344848,3936.983714,40.21875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿77,3496.643837,9782.6902,43.21875,COLLISION_WITH_NavModifierVolume23,TIMEFINISHED,5,32
﻿78,3594.484179,8028.128149,47.34375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿79,72504.230428,9057.073481,35.53125,TIMEFINISHED,TIMEFINISHED,5,32
﻿80,3543.998806,12107.10451,33.0,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,3,32
﻿81,3541.040105,6511.787003,60.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,14,32
﻿82,3129.341595,6665.452199,33.40625,COLLISION_WITH_NavModifierVolume23,TIMEFINISHED,5,32
﻿83,3468.997006,5518.397676,31.875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿84,3644.078717,14794.000105,39.875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿85,3378.132002,13404.589924,43.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿86,3548.812995,12709.633418,46.65625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿87,3436.006221,9204.741843,34.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿88,71281.224076,9296.10553,49.09375,TIMEFINISHED,TIMEFINISHED,9,32
﻿89,3533.850269,10495.062226,33.75,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿90,3620.036044,11640.242071,33.34375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,4,32
﻿91,3482.39055,9157.681822,47.90625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿92,3542.260706,12952.697099,38.90625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿93,74159.002272,12011.214181,42.84375,TIMEFINISHED,TIMEFINISHED,7,32
﻿94,3489.992412,7946.336907,25.625,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_BP_IntersectionBorder221,4,32
﻿95,3573.187224,5282.049318,38.40625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿96,3603.134458,6035.734632,36.46875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿97,3576.277235,6516.44412,34.875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿98,70615.709243,13957.857471,38.9375,COLLISION_WITH_NavModifierVolume50,TIMEFINISHED,4,32
﻿99,3443.820485,4272.656676,36.53125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿100,73289.558457,1093.200723,47.0,TIMEFINISHED,TIMEFINISHED,9,32
﻿101,3340.004597,13.124078,50.09375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿102,3556.755678,3946.030507,38.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿103,3204.088478,-613.147824,34.0,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿104,3571.21675,11790.95589,39.09375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,4,32
﻿105,3350.739142,-1512.586608,41.84375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿106,3528.367725,2326.258783,39.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿107,3616.894301,6194.949634,57.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,12,32
﻿108,11949.423743,3903.022408,48.0,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,8,32
﻿109,3460.050944,2321.911043,35.15625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿110,3503.628292,-5369.357386,57.59375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,13,32
﻿111,3624.169119,4372.153579,32.3125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿112,3511.267757,3152.649155,33.46875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿113,3539.657845,3795.192481,39.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿114,3425.878035,10337.272711,49.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,11,32
﻿115,2748.746167,4357.500581,35.28125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿116,76464.155549,7521.099513,49.0625,TIMEFINISHED,TIMEFINISHED,10,32
﻿117,3543.276311,10455.293245,34.8125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿118,3426.727338,4826.412037,37.9375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿119,3531.30813,6157.626065,53.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,11,32
﻿120,3617.790254,3479.792473,31.59375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿121,3519.377796,4528.190829,43.25,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿122,3476.880106,191.592409,48.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿123,3552.194145,4433.047372,30.875,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_BP_IntersectionBorder3,3,32
﻿124,3511.163661,9891.116481,41.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿125,3463.464926,2324.505094,34.40625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿126,3491.311605,2381.314565,49.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿127,3557.50498,1953.066525,36.3125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿128,70773.646692,7873.37988,34.5,TIMEFINISHED,TIMEFINISHED,6,32
﻿129,3407.371523,2268.217787,43.09375,COLLISION_WITH_NavModifierVolume23,TIMEFINISHED,7,32
﻿130,3559.483599,4074.85155,32.9375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿131,3523.838193,5728.032158,49.59375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿132,3520.029057,5124.429964,44.75,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿133,3500.084921,2498.183111,38.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿134,12242.659273,169.116501,42.75,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,8,32
﻿135,3559.447498,-577.406027,64.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,14,32
﻿136,3467.949191,9335.472774,50.65625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿137,3571.853379,692.048501,49.15625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿138,3489.586527,1716.802616,38.46875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿139,3596.689809,4946.128994,45.625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿140,3512.662673,5191.286657,46.59375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿141,72195.316129,11836.589927,52.0625,TIMEFINISHED,TIMEFINISHED,10,32
﻿142,3473.359746,13877.345517,34.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,4,32
﻿143,3570.733768,1869.583816,33.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿144,3552.904162,3286.817718,49.84375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,11,32
﻿145,3540.663419,7681.812529,37.0,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿146,3450.652751,5856.192599,41.78125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿147,69283.740036,11127.845351,33.96875,TIMEFINISHED,TIMEFINISHED,5,32
﻿148,3350.505206,2890.123864,28.59375,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_BP_IntersectionBorder203,3,32
﻿149,3449.005326,8795.309444,44.71875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿150,85438.445047,9454.268935,57.9375,TIMEFINISHED,TIMEFINISHED,13,32
﻿151,3417.09779,4289.326323,26.78125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,3,32
﻿152,3373.953123,4424.601887,32.28125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,4,32
﻿153,3308.996668,5693.023921,39.46875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿154,3537.681195,5929.254023,38.21875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿155,3409.371542,4075.675504,33.9375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿156,3549.043956,5390.888641,44.46875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿157,76225.080838,10147.401348,36.1875,TIMEFINISHED,TIMEFINISHED,6,32
﻿158,3595.896379,2568.065536,56.90625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿159,3596.186401,4883.122858,41.3125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿160,3497.500817,7561.482193,30.28125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿161,3565.9663,4206.621169,43.0,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿162,3612.689192,5183.355983,47.9375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿163,3573.794125,5930.301968,38.9375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿164,3488.452931,-2660.186827,48.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿165,3416.021301,4403.900649,29.1875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,4,32
﻿166,3596.06098,5137.334971,48.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿167,3565.962208,5654.214197,50.0,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿168,3636.642595,-533.22492,40.8125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿169,3526.501687,4167.529316,50.375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿170,3388.642586,2018.827442,55.65625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,13,32
﻿171,3550.009839,4012.314399,34.125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿172,3522.014056,3080.750153,43.90625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿173,2308.048257,3050.116111,40.21875,COLLISION_WITH_NavModifierVolume23,TIMEFINISHED,7,32
﻿174,3495.676548,8234.14081,30.125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,3,32
﻿175,3502.205236,9147.278015,31.75,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,3,32
﻿176,3530.22426,10957.963696,34.78125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿177,89023.623348,3760.717746,48.4375,TIMEFINISHED,TIMEFINISHED,9,32
﻿178,3591.824553,10857.290463,46.78125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿179,3559.159994,7022.954131,46.96875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿180,80667.522739,218.436135,44.25,TIMEFINISHED,TIMEFINISHED,9,32
﻿181,3587.981869,5280.957385,47.125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿182,3385.215721,-1173.215781,58.53125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,13,32
﻿183,3528.807906,2444.038122,44.65625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿184,75722.970082,12189.824104,41.8125,TIMEFINISHED,TIMEFINISHED,7,32
﻿185,3566.286744,1500.92006,46.375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿186,84715.899767,14940.524681,44.90625,TIMEFINISHED,TIMEFINISHED,10,32
﻿187,3441.578146,-2119.271416,41.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿188,3601.889913,4668.5828,39.59375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿189,81495.377592,11113.018638,47.59375,TIMEFINISHED,TIMEFINISHED,10,32
﻿190,3184.927967,3276.171739,39.4375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿191,3534.287878,6097.097547,43.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿192,3343.500551,9343.652129,53.3125,LAZY,TIMEFINISHED,10,32
﻿193,3496.63182,1221.123195,57.71875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,13,32
﻿194,3555.987335,2438.3678,39.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿195,3563.493527,1981.952696,50.71875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿196,3455.189585,5839.856215,38.875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿197,3508.414253,4910.467587,49.34375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿198,3544.682612,5005.066927,58.65625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,13,32
﻿199,3399.029564,7327.914294,45.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿200,3519.170772,-2836.755695,38.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿201,3555.198957,4357.980852,43.28125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿202,3556.87533,3754.528556,40.40625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿203,80213.769482,2700.016081,47.03125,TIMEFINISHED,TIMEFINISHED,10,32
﻿204,12392.332809,2139.702797,45.9375,COLLISION_WITH_NavModifierVolume43,TIMEFINISHED,9,32
﻿205,3517.802617,2423.518092,40.78125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿206,3507.49541,-1202.143131,45.3125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿207,84436.824339,4407.705145,42.21875,TIMEFINISHED,TIMEFINISHED,7,32
﻿208,3559.121149,7602.455498,48.625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿209,3420.260092,6983.733177,46.5625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿210,3108.861485,3736.225567,33.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,4,32
﻿211,3488.74988,2144.474485,34.625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,5,32
﻿212,89686.78387,4242.832978,37.09375,TIMEFINISHED,TIMEFINISHED,7,32
﻿213,3508.029929,8541.342128,41.5625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿214,3438.162285,793.585445,53.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,11,32
﻿215,81918.285727,6196.684692,45.15625,TIMEFINISHED,TIMEFINISHED,9,32
﻿216,2977.4787,4787.405238,40.65625,LAZY,TIMEFINISHED,6,32
﻿217,3469.540738,6988.592129,47.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿218,3474.174004,-3277.622412,54.78125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,12,32
﻿219,3308.892583,813.96636,53.15625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,12,32
﻿220,3467.366359,5867.802658,53.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,12,32
﻿221,3594.179418,7677.444074,44.75,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿222,3647.552806,3081.626902,36.03125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿223,3632.176474,-3516.889488,45.5625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿224,3418.875832,9295.005492,47.15625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿225,3529.565813,2579.997208,40.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿226,3520.193318,3650.486313,47.8125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿227,3507.596429,3400.780402,42.5625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿228,3591.123196,357.451981,54.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,11,32
﻿229,2798.526909,2470.03364,48.71875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿230,3523.238598,-1439.80057,51.0625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿231,3455.086382,3667.694232,44.71875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿232,3511.241464,1497.828733,47.375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿233,3494.882737,6947.30108,44.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿234,88587.787935,13361.463768,52.03125,TIMEFINISHED,TIMEFINISHED,9,32
﻿235,3484.312638,884.107339,55.90625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,11,32
﻿236,3515.86116,-66.674066,46.4375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,9,32
﻿237,3587.120076,-3659.661115,57.28125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,13,32
﻿238,3554.608167,4951.730149,47.375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,10,32
﻿239,3658.445498,399.243724,60.53125,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,13,32
﻿240,88745.278518,3540.956583,43.8125,TIMEFINISHED,TIMEFINISHED,9,32
﻿241,3406.696622,4033.197866,55.65625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,12,32
﻿242,3535.120274,8041.284527,40.875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
