Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-2869.782599,-399.276978,4.041667,COLLISION_WITH_BP_IntersectionBorder111,COLLISION_WITH_NavModifierVolume14,3,48
﻿2,-3371.366088,-522.067208,4.395833,COLLISION_WITH_NavModifierVolume28,COLLISION_WITH_NavModifierVolume5,2,48
﻿3,-3158.319512,-412.328747,3.520833,COLLISION_WITH_NavModifierVolume133,LAZY,4,48
﻿4,8622.162115,-138.73493,4.375,YIELD_VIOLATION,LAZY,18,48
﻿5,5210.064314,-717.331725,3.75,COLLISION_WITH_NavModifierVolume133,COLLISION_WITH_NavModifierVolume133,3,48
﻿6,-1626.546288,-149.62378,4.479167,COLLISION_WITH_NavModifierVolume34,LAZY,20,48
﻿7,-2366.358389,37.9753,3.979167,COLLISION_WITH_BP_IntersectionBorder183,LAZY,7,48
﻿8,-1520.245931,-563.276894,3.041667,COLLISION_WITH_NavModifierVolume57,LAZY,5,48
﻿9,-742.648674,-6.722088,5.25,COLLISION_WITH_NavModifierVolume47,LAZY,24,48
﻿10,-2757.938492,-231.217626,4.416667,COLLISION_WITH_NavModifierVolume7,LAZY,25,48
﻿11,-653.466352,-64.004987,4.8125,COLLISION_WITH_NavModifierVolume7,LAZY,18,48
﻿12,-3059.171915,-103.115573,4.5,COLLISION_WITH_BP_IntersectionBorder173,LAZY,23,48
﻿13,-2909.79324,-493.852434,4.208333,COLLISION_WITH_BP_IntersectionBorder173,LAZY,13,48
﻿14,-2465.249742,-320.197136,4.958333,COLLISION_WITH_BP_IntersectionBorder173,LAZY,16,48
﻿15,-150.272058,-275.57838,3.958333,LAZY,LAZY,14,48
﻿16,-2464.477447,-435.795616,4.375,COLLISION_WITH_BP_IntersectionBorder173,LAZY,23,48
﻿17,2801.60961,26.23131,4.583333,COLLISION_WITH_BP_IntersectionBorder44,LAZY,24,48
﻿18,322.10509,-646.049446,5.020833,LAZY,LAZY,18,48
﻿19,-1174.394957,-572.428081,4.083333,COLLISION_WITH_NavModifierVolume10,LAZY,10,48
﻿20,-1290.008621,-569.960426,4.020833,COLLISION_WITH_NavModifierVolume57,LAZY,22,48
﻿21,-150.27168,-288.833069,4.791667,LAZY,LAZY,24,48
﻿22,-150.284734,-164.772041,4.458333,LAZY,LAZY,25,48
﻿23,-150.297864,-610.938792,4.208333,LAZY,LAZY,25,48
