Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,24046.073769,5318.674079,18.225806,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,23,31
﻿2,10601.388264,5418.158615,18.677419,COLLISION_WITH_BP_IntersectionBorder216,YIELD_VIOLATION_TIMEOUT,22,31
﻿3,27256.622589,5720.143993,19.483871,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,23,31
﻿4,8666.100538,6282.353734,19.870968,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,24,31
﻿5,24339.233835,5499.862152,19.258065,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,22,31
﻿6,20903.704707,7254.843601,22.516129,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,25,31
﻿7,751.843406,5030.173152,19.064516,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,23,31
﻿8,27205.193971,4801.473423,35.354839,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,19,31
﻿9,241.889074,6257.210931,19.580645,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,21,31
﻿10,251.541913,6572.832205,20.322581,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,20,31
﻿11,30317.122196,4881.991469,17.451613,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,21,31
﻿12,8690.839261,5618.835551,19.096774,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,21,31
﻿13,8289.668776,5208.48423,17.806452,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,22,31
﻿14,8166.8161,4710.561906,16.419355,STOP_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,19,31
﻿15,1022.309938,4073.396156,15.83871,COLLISION_WITH_NavModifierVolume44,YIELD_VIOLATION_TIMEOUT,20,31
﻿16,12714.411845,5129.839198,18.032258,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,22,31
﻿17,16487.590795,6431.566047,21.580645,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,26,31
﻿18,255.225202,5045.387393,17.516129,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,21,31
﻿19,27285.310283,6028.18794,19.387097,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,23,31
﻿20,245.650798,4216.131973,16.83871,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,19,31
﻿21,4032.058388,4981.981487,18.290323,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,17,31
﻿22,27207.260683,5716.272684,20.258065,YIELD_VIOLATION_TIMEOUT,YIELD_VIOLATION_TIMEOUT,21,31
