Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-0.662942,-16.885148,3.0,LAZY,LAZY,51,51
﻿2,985.465919,-24.581614,3.27451,COLLISION_WITH_NavModifierVolume34,LAZY,26,51
﻿3,3965.407194,20.500816,3.352941,COLLISION_WITH_BP_IntersectionBorder206,LAZY,27,51
﻿4,8886.705729,124.920616,4.0,COLLISION_WITH_NavModifierVolume142,LAZY,17,51
﻿5,4236.652761,-123.490764,3.843137,COLLISION_WITH_NavModifierVolume,LAZY,15,51
﻿6,81.099835,-11.872052,3.784314,LAZY,LAZY,22,51
﻿7,690.584261,-136.375265,3.333333,COLLISION_WITH_BP_IntersectionBorder173,LAZY,22,51
﻿8,846.400964,-212.866982,3.431373,COLLISION_WITH_NavModifierVolume13,LAZY,20,51
﻿9,2.515454,-102.284328,3.313725,LAZY,LAZY,25,51
﻿10,841.103032,63.819429,3.843137,COLLISION_WITH_NavModifierVolume7,LAZY,14,51
﻿11,239.999823,26.181482,3.607843,REVERSE,LAZY,20,51
﻿12,295.431426,-24.398596,3.764706,LAZY,LAZY,22,51
﻿13,1596.252146,-129.360824,3.372549,COLLISION_WITH_NavModifierVolume19,LAZY,24,51
﻿14,608.61089,30.866808,3.745098,COLLISION_WITH_NavModifierVolume23,LAZY,23,51
﻿15,288.068126,51.558195,3.313725,LAZY,LAZY,24,51
﻿16,1020.802148,-184.347365,3.470588,COLLISION_WITH_NavModifierVolume8,LAZY,25,51
﻿17,1631.463317,-48.047164,3.431373,COLLISION_WITH_NavModifierVolume50,LAZY,24,51
﻿18,206.096684,190.098452,3.745098,COLLISION_WITH_NavModifierVolume23,LAZY,24,51
﻿19,5120.810497,-56.350835,3.843137,COLLISION_WITH_BP_IntersectionBorder107,LAZY,17,51
﻿20,534.539743,-9.642883,3.803922,LAZY,LAZY,20,51
﻿21,9651.525235,-351.807419,4.254902,COLLISION_WITH_NavModifierVolume18,LAZY,22,51
﻿22,1394.095426,-73.849574,3.823529,COLLISION_WITH_NavModifierVolume24,LAZY,26,51
﻿23,399.896166,162.884225,3.784314,LAZY,LAZY,26,51
﻿24,10763.135435,115.887021,3.72549,COLLISION_WITH_BP_IntersectionBorder123,REVERSE,18,51
﻿25,3415.723592,230.334627,4.294118,STOP_VIOLATION,LAZY,22,51
﻿26,1559.320939,60.815667,3.509804,COLLISION_WITH_NavModifierVolume14,LAZY,24,51
﻿27,3769.617683,5.28788,4.196078,COLLISION_WITH_NavModifierVolume35,LAZY,26,51
﻿28,5614.182096,71.081163,3.941176,COLLISION_WITH_NavModifierVolume46,LAZY,25,51
﻿29,3245.055295,-501.12377,4.137255,COLLISION_WITH_NavModifierVolume12,LAZY,23,51
﻿30,2327.236223,87.132339,3.627451,COLLISION_WITH_NavModifierVolume8,LAZY,19,51
﻿31,15462.608984,86.079852,4.0,COLLISION_WITH_NavModifierVolume22,LAZY,20,51
﻿32,5690.522988,-18.328549,4.098039,CORRECTINGWRONG,LAZY,21,51
﻿33,1968.947457,-1105.351979,4.901961,COLLISION_WITH_BP_IntersectionBorder182,LAZY,24,51
﻿34,3510.100369,-59.704163,3.843137,COLLISION_WITH_NavModifierVolume43,LAZY,24,51
﻿35,3402.43333,74.376489,3.431373,COLLISION_WITH_BP_IntersectionBorder171,LAZY,26,51
﻿36,7886.071811,77.691678,3.431373,COLLISION_WITH_BP_IntersectionBorder104,LAZY,22,51
﻿37,3749.234092,43.555168,3.843137,COLLISION_WITH_NavModifierVolume12,LAZY,23,51
﻿38,1461.246002,-2.573265,3.666667,COLLISION_WITH_NavModifierVolume19,LAZY,24,51
﻿39,2704.053804,17.822579,3.882353,COLLISION_WITH_NavModifierVolume7,LAZY,23,51
﻿40,1860.470208,-160.321363,3.627451,COLLISION_WITH_NavModifierVolume46,LAZY,20,51
﻿41,34153.322008,97.051136,4.607843,COLLISION_WITH_NavModifierVolume11,LAZY,20,51
﻿42,274.251144,491.984583,4.117647,COLLISION_WITH_NavModifierVolume141,LAZY,12,51
﻿43,2681.747843,-43.846953,3.392157,COLLISION_WITH_BP_IntersectionBorder106,LAZY,23,51
﻿44,1105.431537,-50.715038,3.901961,COLLISION_WITH_NavModifierVolume23,LAZY,22,51
﻿45,7999.781287,56.448437,4.039216,COLLISION_WITH_NavModifierVolume2,LAZY,23,51
﻿46,4993.955649,-109.12904,4.098039,COLLISION_WITH_NavModifierVolume8,LAZY,22,51
﻿47,14141.668566,-16.523101,4.490196,COLLISION_WITH_BP_IntersectionBorder40,LAZY,20,51
﻿48,10893.447354,-115.971785,3.941176,COLLISION_WITH_NavModifierVolume23,LAZY,20,51
﻿49,1902.106173,-238.923665,3.843137,COLLISION_WITH_NavModifierVolume11,LAZY,16,51
﻿50,7119.276122,197.766279,3.921569,COLLISION_WITH_BP_IntersectionBorder107,LAZY,25,51
﻿51,6146.333785,720.129666,4.078431,COLLISION_WITH_NavModifierVolume30,LAZY,21,51
﻿52,1386.179926,13.482112,3.45098,COLLISION_WITH_NavModifierVolume24,LAZY,19,51
﻿53,4060.080019,148.163884,3.803922,COLLISION_WITH_BP_IntersectionBorder190,LAZY,24,51
﻿54,8092.40586,-75.36271,4.019608,COLLISION_WITH_NavModifierVolume20,LAZY,19,51
