Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,78649.395173,36689.881996,99.677419,COLLISION_WITH_NavModifierVolume2,STOP_VIOLATION_EXIT,6,31
﻿2,33987.39712,31134.528683,83.032258,STOP_VIOLATION_EXIT,STOP_VIOLATION_EXIT,7,31
﻿3,45216.317742,38282.333325,102.548387,COLLISION_WITH_NavModifierVolume19,STOP_VIOLATION_EXIT,7,31
﻿4,82709.735458,39900.909963,109.483871,TIMEFINISHED,STOP_VIOLATION_EXIT,8,31
﻿5,92865.065377,42032.980537,115.258065,TIMEFINISHED,STOP_VIOLATION_EXIT,8,31
﻿6,63645.002594,33463.539553,92.806452,COLLISION_WITH_BP_IntersectionBorder240,STOP_VIOLATION_EXIT,9,31
﻿7,90153.409704,37636.711713,101.258065,TIMEFINISHED,STOP_VIOLATION_EXIT,10,31
﻿8,58512.970323,34732.44775,103.258065,COLLISION_WITH_NavModifierVolume19,COLLISION_WITH_NavModifierVolume22,9,31
﻿9,70573.422116,32119.624335,97.709677,COLLISION_WITH_NavModifierVolume21,STOP_VIOLATION_EXIT,8,31
﻿10,2374.050932,23062.180882,76.322581,COLLISION_WITH_NavModifierVolume32,STOP_VIOLATION_EXIT,6,31
﻿11,54297.924037,30398.117872,92.580645,STOP_VIOLATION_EXIT,STOP_VIOLATION_EXIT,12,31
﻿12,64950.817447,39106.355001,117.290323,COLLISION_WITH_NavModifierVolume141,STOP_VIOLATION_EXIT,7,31
﻿13,72253.708153,34084.370046,95.774194,STOP_VIOLATION_EXIT,STOP_VIOLATION_EXIT,7,31
﻿14,80110.994082,37643.982727,106.096774,COLLISION_WITH_BP_IntersectionBorder240,STOP_VIOLATION_EXIT,12,31
﻿15,65096.497197,37557.270556,106.451613,COLLISION_WITH_BP_IntersectionBorder240,STOP_VIOLATION_EXIT,10,31
﻿16,2478.650654,23586.976291,81.129032,COLLISION_WITH_NavModifierVolume32,STOP_VIOLATION_EXIT,6,31
﻿17,88982.320205,35170.669354,106.483871,COLLISION_WITH_BP_IntersectionBorder269,STOP_VIOLATION_EXIT,10,31
﻿18,70411.632962,29891.907691,89.903226,COLLISION_WITH_NavModifierVolume22,STOP_VIOLATION_EXIT,10,31
﻿19,68359.475407,36042.229054,101.0,COLLISION_WITH_NavModifierVolume2,STOP_VIOLATION_EXIT,11,31
﻿20,66558.614919,30111.227684,83.741935,COLLISION_WITH_BP_IntersectionBorder240,STOP_VIOLATION_EXIT,8,31
﻿21,77446.389253,35158.165217,99.387097,TIMEFINISHED,STOP_VIOLATION_EXIT,6,31
﻿22,2448.216004,21496.522943,69.064516,COLLISION_WITH_NavModifierVolume32,STOP_VIOLATION_EXIT,6,31
﻿23,80385.710259,30575.936543,87.451613,COLLISION_WITH_NavModifierVolume21,STOP_VIOLATION_EXIT,8,31
﻿24,57389.923244,22979.38831,69.451613,COLLISION_WITH_BP_IntersectionBorder240,STOP_VIOLATION_EXIT,9,31
﻿25,55232.014412,31421.950374,94.83871,COLLISION_WITH_NavModifierVolume22,COLLISION_WITH_NavModifierVolume22,9,31
﻿26,80761.085264,30304.695403,92.548387,STOP_VIOLATION_EXIT,STOP_VIOLATION_EXIT,9,31
﻿27,60097.614801,27236.395985,93.0,COLLISION_WITH_NavModifierVolume2,STOP_VIOLATION_EXIT,8,31
﻿28,92185.322479,27390.741794,86.387097,TIMEFINISHED,COLLISION_WITH_NavModifierVolume22,7,31
﻿29,63135.470051,25791.186604,92.258065,TIMEFINISHED,TIMEFINISHED,6,31
﻿30,55518.452626,24559.321937,76.741935,COLLISION_WITH_NavModifierVolume22,STOP_VIOLATION_EXIT,5,31
﻿31,61816.368913,29318.732981,87.322581,COLLISION_WITH_NavModifierVolume21,STOP_VIOLATION_EXIT,6,31
﻿32,92591.936956,32199.013235,92.548387,COLLISION_WITH_NavModifierVolume19,STOP_VIOLATION_EXIT,7,31
﻿33,84622.399317,42367.270456,121.225806,TIMEFINISHED,STOP_VIOLATION_EXIT,6,31
﻿34,84662.34553,31931.721748,95.483871,TIMEFINISHED,STOP_VIOLATION_EXIT,11,31
﻿35,68070.73763,30049.014941,91.225806,TIMEFINISHED,STOP_VIOLATION_EXIT,7,31
﻿36,61030.904262,29073.439284,85.709677,COLLISION_WITH_NavModifierVolume22,STOP_VIOLATION_EXIT,7,31
﻿37,81920.635643,25567.737468,82.290323,TIMEFINISHED,STOP_VIOLATION_EXIT,8,31
﻿38,95805.3078,31057.582799,95.870968,TIMEFINISHED,STOP_VIOLATION_EXIT,7,31
﻿39,51845.687009,29969.860732,87.193548,STOP_VIOLATION_EXIT,STOP_VIOLATION_EXIT,9,31
﻿40,69612.469813,29918.023061,80.354839,STOP_VIOLATION_EXIT,STOP_VIOLATION_EXIT,9,31
﻿41,84332.039242,24066.987311,72.16129,TIMEFINISHED,STOP_VIOLATION_EXIT,9,31
﻿42,87539.650926,30847.792597,82.419355,COLLISION_WITH_NavModifierVolume2,STOP_VIOLATION_EXIT,10,31
﻿43,75848.940771,28038.685117,82.645161,COLLISION_WITH_NavModifierVolume21,STOP_VIOLATION_EXIT,9,31
﻿44,49664.742165,20469.233711,64.387097,STOP_VIOLATION_EXIT,STOP_VIOLATION_EXIT,7,31
﻿45,96169.638863,30782.13607,83.354839,TIMEFINISHED,STOP_VIOLATION_EXIT,9,31
﻿46,47141.43812,28016.904308,82.483871,COLLISION_WITH_NavModifierVolume21,STOP_VIOLATION_EXIT,8,31
﻿47,80778.243449,30634.462564,84.741935,TIMEFINISHED,STOP_VIOLATION_EXIT,10,31
﻿48,83354.233675,22925.266935,67.645161,TIMEFINISHED,STOP_VIOLATION_EXIT,7,31
