Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield,MutNumChanged,MutAvgMagnitude,MutNumLarge,MutParentFitness,Acum_SteerApproachPenalty,NumStopZonesEntered,NotNorm_PeakFitness,Acum_StopCompletionBonus,NumStopsCompleted,Acum_YieldCompletionBonus,NumYieldsCompleted,Acum_NavPenalty,NumRoundaboutsEntered,NumRoundaboutsCompleted,Acum_SpeedAtRoundaboutEntry,Acum_FrontObstAtRoundaboutEntry,Ticks_InRoundabout,Acum_SteeringInRoundabout,Acum_ThrottleInRoundabout,CollisionsInRoundabout,R_CurrentExitNumber,R_EntryDir_First,R_EntryDir_Second,R_EntryDir_Third,R_Exit1_Count,R_Exit2_Count,R_Exit3Plus_Count,R_Exit1_Deaths,R_Exit2_Deaths,R_Exit3Plus_Deaths,R_Exit1_Steering,R_Exit2_Steering,R_Exit3Plus_Steering,R_Exit1_Ticks,R_Exit2_Ticks,R_Exit3Plus_Ticks,R_Exit1_Throttle,R_Exit2_Throttle,R_Exit3Plus_Throttle,Acum_RoundaboutBonus,Acum_RndCompletionBonus,Acum_RndEntryPenalty,Acum_RndThrottlePenalty,Acum_AlignmentPenalty,NumCarOverlaps,NumYieldFreePasses,SpeedAtYieldValidation,Acum_TimeBlockedAtCrossing,FrontObstAtDeath,Acum_SteerApproachWrongDir,Acum_SteerApproachRightDir,Acum_CarOverlapPenaltyShadow,FirstSteerAfterReleaseTicks,Acum_CarOverlapPenalty,Acum_QueueWaitBonus,CurrentTrigger
﻿1,BP_VehicleAI22,30371.064845,72,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume22,86.205135,827.714989,30751.305059,13.509248,0.0,30764.814307,266.211312,0.0,1242.0,1251.0,true,14.218027,1.559502,17.681749,0.604923,0.0,10.0,0.0,0.0,0.0,0.0,0.255161,0.0,0.0,0.0,248.967097,248.967097,3,329.795111,0.0,0.0,10.0,0,0.0,0,0.0,8.135082,1,30457.26998,0.0,0,794.517106,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00005,0,2,522.380981,0.6,0.30989,0.0,1.304961,0.0,2,0.0,0.0,BP_IntersectionTrigger34
﻿1,BP_VehicleAI24,26472.225344,81,BP_SpawnPoint46,YIELD_VIOLATION_EXIT,368.459223,2069.977849,27904.103783,13.690491,0.0,27917.794275,41.5296,0.0,1428.0,1442.0,true,18.261203,2.076833,22.297668,0.922333,0.0,20.0,0.0,0.0,0.0,0.638048,0.718269,0.0,0.3,0.0,-12.960232,-12.960232,5,505.556471,0.0,0.0,20.0,0,0.0,0,0.0,23.371981,1,26840.684567,0.0,0,1058.40876,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000989,0,2,662.666443,0.6,0.0,2.88359,1.55958,0.0,1,0.0,0.0,BP_IntersectionTrigger37
﻿1,BP_VehicleAI219,27491.288975,87,BP_SpawnPoint12,STOP_VIOLATION_EXIT,1996.138163,790.158477,30283.553591,16.11858,0.0,30299.67217,0.0,0.0,1555.0,1555.0,true,20.427968,2.479396,14.914847,1.283357,1.551472,126.0,474.728698,0.0,0.0,31.784374,0.0,0.0,0.0,3.8,-109.723492,-109.723492,20,543.614759,0.0,114.0,12.0,0,0.0,0,0.0,415.192986,1,30003.664579,0.0,0,920.010736,2,0.0,1,0,208.530563,1.0,404,36.861122,102.988488,0,1,0,1,0,1,0,0,0,0,0,188.468253,0.0,0.0,404.0,0.0,0.0,102.988488,0.0,0.0,-20.364592,0.0,0.0,20.364592,0.026641,0,2,525.261414,0.6,0.0,1.439719,0.0,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿1,BP_VehicleAI28,24840.236071,89,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume59,106.536437,2943.230939,21934.540601,9.660101,417.216351,21944.200702,0.0,216.331004,1611.0,1611.0,true,16.886815,5.912769,14.283631,4.58709,0.023001,410.0,74.412892,0.000001,0.0,0.798268,3.090206,0.0,0.0,0.0,530.270295,530.270295,9,745.258822,260.0,150.0,0.0,0,0.0,0,0.0,35.008,2,25509.869592,6000.0,1,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000462,1,0,0.0,2.5,0.115986,0.0,0.0,144.862985,1,144.86298,0.0,BP_IntersectionTrigger54
﻿1,BP_VehicleAI226,31583.475555,94,BP_SpawnPoint31,COLLISION_WITH_NavModifierVolume59,107.123162,4332.465666,28123.861811,12.344042,1449.720534,28136.205853,0.0,0.0,1734.0,1734.0,true,18.404145,10.8891,16.843727,10.032539,0.0,239.0,38.307449,0.000017,0.0,0.832875,2.148849,0.0,0.0,0.0,428.614494,428.614494,27,612.972268,0.0,74.0,165.0,0,0.0,0,0.0,97.912889,2,32196.836062,6000.0,1,752.292747,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158,2,0,1.143409,7.1,0.116918,0.003744,0.0,195.589041,1,178.101363,0.0,BP_IntersectionTrigger54
﻿1,BP_VehicleAI27,33305.016141,95,BP_SpawnPoint29,COLLISION_WITH_BP_IntersectionBorder209,72.642197,1012.942956,30945.944533,13.503844,460.298879,30959.448377,0.0,0.0,1756.0,1756.0,true,21.77933,4.223649,16.155206,2.450173,0.0,77.0,0.0,0.000003,0.0,0.058613,0.509077,0.045689,0.0,0.0,328.625208,328.625208,8,731.702685,0.0,0.0,77.0,0,0.0,0,0.0,47.668866,1,33377.658338,0.0,0,1126.498555,2,0.0,1,1,1415.732971,1.959194,777,144.790455,123.039178,1,3,1,1,0,2,1,1,0,0,1,303.960961,39.177692,71.463549,645.0,47.0,85.0,87.204008,23.99297,11.8422,1892.083005,2166.928547,0.0,274.845541,0.000041,0,1,605.188721,2.7,0.416153,2.202765,2.423603,0.0,1,0.0,0.0,BP_IntersectionTrigger66
﻿1,BP_VehicleAI25,37427.829457,113,BP_SpawnPoint5,COLLISION_WITH_NavModifierVolume22,256.140667,4226.174299,40386.967136,18.466105,519.267841,40405.433241,0.0,0.0,2210.0,2210.0,true,24.637009,7.073162,20.686427,5.186536,0.0,115.0,0.0,0.000022,0.0,4.638425,1.358465,0.0,0.0,0.0,577.349472,577.349472,6,756.112072,0.0,0.0,115.0,0,0.0,0,0.0,53.698933,1,37683.970124,0.0,0,1231.066376,3,0.0,1,0,663.442993,0.991257,334,90.928826,48.470464,0,1,1,0,0,1,0,0,0,0,0,115.078102,0.0,0.0,334.0,0.0,0.0,48.470464,0.0,0.0,-187.285134,0.0,0.0,187.285134,0.000522,0,2,421.808777,4.7,0.326671,0.252765,2.143898,0.0,1,0.0,0.0,BP_IntersectionTrigger38
﻿1,BP_VehicleAI214,43415.791864,119,BP_SpawnPoint48,STOP_VIOLATION_EXIT,1987.401497,723.67076,45433.150968,22.563905,174.656096,45455.714873,0.0,0.0,2365.0,2365.0,true,24.483284,4.833372,18.009251,3.78457,1.299791,187.0,398.489197,0.000017,0.0,27.489406,0.735854,0.0,0.0,3.8,-164.535119,-164.535119,15,759.689685,0.0,114.0,73.0,0,0.0,0,0.0,375.357429,2,45832.453272,0.0,0,1331.122614,3,0.0,1,0,366.168488,0.233839,408,10.426668,96.791375,0,1,0,1,0,1,0,0,0,0,0,212.20217,0.0,0.0,408.0,0.0,0.0,96.791375,0.0,0.0,-33.269408,0.0,17.511075,15.758334,0.024005,0,2,525.247803,2.6,0.0,1.224638,0.0,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿1,BP_VehicleAI224,44666.624595,123,BP_SpawnPoint33,COLLISION_WITH_BP_IntersectionBorder240,410.560323,2228.517547,44760.411042,21.018898,0.0,44781.42994,27.861843,0.0,2466.0,2481.0,true,29.851824,3.833826,20.57868,1.55192,0.0,36.0,0.0,0.0,0.0,0.59717,0.676235,0.137608,0.0,0.0,220.612079,220.612079,25,877.972237,0.0,0.0,36.0,0,0.0,0,0.0,39.043495,1,45108.243198,0.0,0,2666.110159,5,0.0,1,0,705.345886,1.0,246,-37.131358,61.661183,1,2,0,0,1,1,1,0,0,1,0,110.974889,6.948939,0.0,239.0,7.0,0.0,55.113544,6.547639,0.0,-74.334183,0.0,0.0,74.334183,0.000943,0,5,648.087646,1.5,0.26195,2.539053,2.12017,0.0,2,0.0,0.0,BP_IntersectionTrigger71
﻿1,BP_VehicleAI212,52280.6903,125,BP_SpawnPoint41,STOP_VIOLATION_EXIT,1963.927074,1052.685169,54550.588336,26.898675,0.0,54577.487011,0.0,0.0,2532.0,2532.0,true,26.243871,2.867677,17.762579,1.474236,1.129069,129.0,360.390656,0.0,0.0,23.478556,1.226227,0.0,0.0,3.6,214.825226,214.825226,13,685.536438,0.0,113.0,16.0,0,0.0,0,0.0,310.082635,3,54625.105542,0.0,0,1413.787224,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019845,0,3,525.59314,0.9,0.0,0.785828,0.0,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿1,BP_VehicleAI213,55060.441898,128,BP_SpawnPoint57,COLLISION_WITH_NavModifierVolume19,101.861309,1701.374602,46640.047343,21.329052,1453.405018,46661.376395,0.0,0.0,2633.0,2633.0,true,25.144635,7.776448,18.074376,6.02595,0.046652,335.0,32.235641,0.000004,0.0,0.216895,2.271207,0.084909,0.0,0.0,623.273013,623.273013,14,917.34498,0.0,209.0,126.0,0,0.0,0,0.0,63.178119,2,55162.303207,6000.0,1,1126.9956,2,0.0,1,1,1410.411194,1.959105,870,272.921094,105.070611,0,1,2,0,0,2,0,0,0,0,0,413.754814,0.0,0.0,870.0,0.0,0.0,105.070611,0.0,0.0,1717.531514,2166.701528,0.0,449.170014,0.00006,0,1,605.153381,9.7,0.247507,0.0,0.000086,0.0,1,0.0,0.0,BP_IntersectionTrigger25
﻿1,BP_VehicleAI20,42251.542218,132,BP_SpawnPoint47,COLLISION_WITH_NavModifierVolume22,240.014742,5549.575672,47580.553961,21.639075,84.109307,47602.193036,0.0,0.0,2754.0,2754.0,true,28.273461,3.514923,25.958841,1.415728,0.0,53.0,0.0,0.000042,0.0,0.132065,0.937261,0.0,0.0,0.0,53.731459,53.731459,1,913.732961,0.0,0.0,53.0,0,0.0,0,0.0,10.250293,1,42491.55696,0.0,0,872.870245,3,0.0,1,0,393.643341,0.278207,444,-52.462549,125.028831,0,3,0,0,1,1,1,1,0,0,0,175.103421,37.961854,66.015728,321.0,41.0,82.0,72.501196,28.371155,24.156481,-445.346828,0.0,13.325518,432.02131,0.000038,1,2,423.424713,1.3,0.326778,0.151013,0.83262,151.85454,1,62.31069,0.0,BP_IntersectionTrigger38
﻿1,BP_VehicleAI216,46536.356449,133,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume19,58.263032,1411.00898,47197.570114,21.210247,4.8741,47218.780361,0.0,0.0,2797.0,2797.0,true,28.889439,3.89558,19.265403,1.386804,0.0,27.0,0.0,0.000029,0.0,0.017904,1.86222,0.0,0.0,0.0,391.677906,391.677906,17,886.984738,0.0,0.0,27.0,0,0.0,0,0.0,19.31046,2,46594.619481,0.0,0,801.302398,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000006,0,2,526.533508,0.6,0.243091,0.006402,1.243296,0.0,1,0.0,0.0,BP_IntersectionTrigger25
﻿1,BP_VehicleAI23,46483.090422,143,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume19,85.384479,2130.775022,46470.580883,20.500654,724.781921,46491.081537,0.0,0.0,3217.0,3217.0,true,27.772977,12.67011,23.006068,10.948652,0.0,266.0,0.0,0.000069,0.0,1.538319,2.377618,0.0,0.0,0.0,604.664059,604.664059,4,1157.283934,0.0,0.0,266.0,0,0.0,0,0.0,65.603676,2,46568.474901,0.0,0,1682.71631,4,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000098,1,2,525.96698,11.0,0.243574,0.0,1.168652,0.0,1,132.187681,0.0,BP_IntersectionTrigger25
﻿1,BP_VehicleAI229,56252.801942,150,BP_SpawnPoint37,STOP_VIOLATION_EXIT,1848.354826,2131.60338,58260.999925,29.867466,29.825479,58290.867391,30.638828,0.0,3463.0,3478.0,true,34.262747,5.223439,30.816551,3.238953,1.206573,238.0,344.001896,0.000066,0.0,25.464844,3.965689,0.024382,0.0,3.3,-139.981735,-139.981735,30,1205.219366,0.0,165.0,73.0,0,0.0,0,0.0,358.762408,4,58462.431563,0.0,0,2683.419792,5,0.0,1,0,705.422729,1.0,386,43.337761,77.782244,0,1,0,1,0,1,0,0,0,0,0,179.022538,0.0,0.0,386.0,0.0,0.0,77.782244,0.0,0.0,-12.460431,0.0,0.0,12.460431,0.024043,0,5,31.026327,1.5,0.0,0.45876,1.415065,0.0,1,0.0,0.0,BP_IntersectionTrigger58
﻿1,BP_VehicleAI222,70505.839529,163,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume21,123.619336,1604.216928,65314.88843,30.196252,36.758796,65345.084682,0.0,0.0,4105.0,4105.0,true,32.082506,4.679599,26.872353,2.662077,0.016654,199.0,66.368232,0.00032,0.0,0.377151,2.777226,0.2395,0.0,0.0,99.609451,99.609451,23,1183.079729,0.0,106.0,93.0,0,0.0,0,0.0,28.671707,4,70629.458866,6000.0,1,1248.430142,3,0.0,1,0,215.362701,1.0,682,105.160056,153.434969,0,2,0,1,0,1,1,0,0,0,0,102.91147,159.22688,0.0,387.0,295.0,0.0,86.1886,67.246369,0.0,-301.180213,0.0,0.0,301.180213,0.000204,0,2,503.467926,1.6,0.438666,0.0,0.50899,0.0,1,0.0,0.0,BP_IntersectionTrigger43
﻿1,BP_VehicleAI21,64836.279167,165,BP_SpawnPoint38,COLLISION_WITH_NavModifierVolume20,394.162293,1756.61574,59015.380714,25.226887,0.0,59040.607601,0.0,0.0,4233.0,4233.0,true,36.658194,5.058098,31.599709,2.58291,0.00885,157.0,302.743994,0.0,0.0,0.533153,3.868862,0.115535,0.0,0.0,581.946873,581.946873,2,1328.072902,0.0,92.0,65.0,0,0.0,0,0.0,70.300949,4,65242.435823,6000.0,1,2320.029298,6,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001603,0,6,524.607361,1.8,0.297463,0.452295,0.442225,0.0,2,0.0,0.0,BP_IntersectionTrigger32
﻿1,BP_VehicleAI227,78649.395173,166,BP_SpawnPoint2,COLLISION_WITH_NavModifierVolume2,265.487028,2613.543711,66046.365072,30.003325,145.101048,66076.368397,0.0,0.0,4296.0,4296.0,true,36.628493,7.504701,26.85951,5.033293,0.0,276.0,45.343775,0.000001,0.0,0.636565,3.178823,0.0,0.0,0.0,557.595746,557.595746,28,1385.042021,0.0,211.0,65.0,0,0.0,0,0.0,76.63584,3,78914.882201,12000.0,2,3429.572669,6,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000022,0,6,525.742126,3.3,0.27541,1.842476,0.460937,0.0,1,0.0,0.0,BP_IntersectionTrigger19
﻿1,BP_VehicleAI215,74955.034828,171,BP_SpawnPoint,COLLISION_WITH_NavModifierVolume,68.179337,2657.780995,62873.292547,27.95839,1073.337428,62901.250936,0.0,0.0,4623.0,4623.0,true,36.198743,16.183299,23.739279,13.30337,0.0,576.0,68.979033,0.00002,0.0,0.401941,4.028744,0.0,0.0,0.0,1327.84671,1327.84671,16,1694.286403,0.0,244.0,332.0,0,0.0,0,0.0,79.037332,4,75036.924752,12000.0,2,2143.218176,4,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000019,2,3,427.968536,12.0,0.423061,0.10341,0.00002,0.0,1,288.393036,0.0,BP_IntersectionTrigger57
