Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,51128.763974,9953.083519,80.7,TIMEFINISHED,TIMEFINISHED,19,30
﻿2,29436.414583,8690.716057,77.166667,TIMEFINISHED,TIMEFINISHED,18,30
﻿3,54549.856683,9445.890156,73.266667,TIMEFINISHED,TIMEFINISHED,17,30
﻿4,12837.808654,7042.845624,71.766667,TIMEFINISHED,TIMEFINISHED,17,30
﻿5,35358.408826,8337.771739,80.666667,TIMEFINISHED,TIMEFINISHED,19,30
﻿6,36202.464755,9778.83288,75.566667,TIMEFINISHED,TIMEFINISHED,17,30
﻿7,82651.694893,10807.592059,72.0,TIMEFINISHED,TIMEFINISHED,16,30
﻿8,30076.349214,10246.688295,77.733333,TIMEFINISHED,TIMEFINISHED,18,30
﻿9,35375.606223,8510.421773,79.066667,TIMEFINISHED,TIMEFINISHED,19,30
﻿10,69287.602456,11622.334243,77.866667,TIMEFINISHED,TIMEFINISHED,18,30
﻿11,78077.777053,9446.762702,72.266667,TIMEFINISHED,TIMEFINISHED,17,30
﻿12,83348.767019,13487.734221,93.7,TIMEFINISHED,TIMEFINISHED,23,30
﻿13,16876.359403,9391.733968,71.3,COLLISION_WITH_NavModifierVolume22,TIMEFINISHED,16,30
﻿14,35116.265718,8577.533267,84.833333,TIMEFINISHED,TIMEFINISHED,20,30
﻿15,32680.623301,9920.688192,69.9,TIMEFINISHED,TIMEFINISHED,16,30
﻿16,35876.575834,10013.729247,85.333333,TIMEFINISHED,TIMEFINISHED,20,30
﻿17,12595.047783,6586.84406,67.6,TIMEFINISHED,TIMEFINISHED,15,30
﻿18,30104.307013,9750.271461,80.233333,TIMEFINISHED,TIMEFINISHED,19,30
﻿19,16227.655899,9099.321484,78.9,TIMEFINISHED,TIMEFINISHED,18,30
﻿20,35306.098244,10766.278969,74.5,TIMEFINISHED,TIMEFINISHED,17,30
﻿21,35717.831822,10788.418105,81.8,TIMEFINISHED,TIMEFINISHED,19,30
﻿22,35788.181921,9471.331955,77.366667,TIMEFINISHED,TIMEFINISHED,18,30
﻿23,78334.114907,12804.687303,85.933333,TIMEFINISHED,TIMEFINISHED,20,30
﻿24,34028.833296,8446.961447,83.4,TIMEFINISHED,TIMEFINISHED,20,30
﻿25,105400.317722,11733.703896,77.1,TIMEFINISHED,TIMEFINISHED,18,30
﻿26,13273.432789,9515.309242,76.6,TIMEFINISHED,TIMEFINISHED,18,30
﻿27,72557.201955,9978.906907,76.733333,TIMEFINISHED,TIMEFINISHED,18,30
﻿28,103151.650835,10177.004046,82.933333,TIMEFINISHED,TIMEFINISHED,20,30
﻿29,29875.135184,7279.339972,72.6,TIMEFINISHED,TIMEFINISHED,17,30
﻿30,34310.223803,10905.195531,79.0,TIMEFINISHED,TIMEFINISHED,18,30
﻿31,34272.509463,8311.319222,76.933333,TIMEFINISHED,TIMEFINISHED,18,30
﻿32,29442.74918,6699.189088,69.633333,TIMEFINISHED,TIMEFINISHED,16,30
