Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,97651.20225,30196.165839,48.8,TIMEFINISHED,TIMEFINISHED,5,30
﻿2,91255.577489,28927.436943,44.266667,TIMEFINISHED,STOP_VIOLATION,7,30
﻿3,81882.605228,22545.593726,37.766667,COLLISION_WITH_BP_IntersectionBorder139,STOP_VIOLATION,5,30
﻿4,88182.451699,26819.964358,47.6,TIMEFINISHED,STOP_VIOLATION,6,30
﻿5,94388.022238,25328.575559,43.233333,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder66,5,30
﻿6,87854.917047,31989.263796,51.333333,TIMEFINISHED,COLLISION_WITH_NavModifierVolume43,9,30
﻿7,97034.811448,24683.613093,40.333333,TIMEFINISHED,TIMEFINISHED,4,30
﻿8,80867.196278,25934.900743,43.6,TIMEFINISHED,TIMEFINISHED,4,30
﻿9,97868.594992,33536.30264,53.633333,TIMEFINISHED,TIMEFINISHED,5,30
﻿10,89196.077389,33042.032401,56.433333,TIMEFINISHED,TIMEFINISHED,8,30
﻿11,90208.359746,24738.94387,41.366667,TIMEFINISHED,TIMEFINISHED,4,30
﻿12,85450.14306,26595.551052,45.166667,TIMEFINISHED,STOP_VIOLATION,5,30
﻿13,99456.121737,30129.551457,49.4,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder221,4,30
﻿14,94235.911262,34399.855052,56.4,TIMEFINISHED,STOP_VIOLATION,7,30
﻿15,97557.766633,33093.403574,51.4,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder221,5,30
﻿16,94513.875663,27704.680616,45.633333,TIMEFINISHED,TIMEFINISHED,5,30
﻿17,89194.343311,34768.906104,57.3,TIMEFINISHED,TIMEFINISHED,7,30
﻿18,87875.613646,27232.986521,45.0,TIMEFINISHED,TIMEFINISHED,4,30
﻿19,85061.249061,30245.120259,51.1,TIMEFINISHED,STOP_VIOLATION,5,30
﻿20,88561.227935,21984.744543,41.233333,TIMEFINISHED,STOP_VIOLATION,6,30
﻿21,97871.034472,40910.925594,62.866667,TIMEFINISHED,TIMEFINISHED,7,30
﻿22,101848.125598,26202.635832,42.666667,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder221,5,30
﻿23,94706.626547,29995.202914,53.3,TIMEFINISHED,TIMEFINISHED,8,30
﻿24,87225.560157,30991.072353,51.933333,TIMEFINISHED,TIMEFINISHED,6,30
﻿25,87660.56046,19722.609979,43.766667,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder221,5,30
﻿26,91140.708253,29846.473234,47.766667,TIMEFINISHED,TIMEFINISHED,7,30
﻿27,91595.392355,37427.668219,60.233333,TIMEFINISHED,TIMEFINISHED,7,30
﻿28,100449.97771,31453.074855,51.666667,TIMEFINISHED,TIMEFINISHED,6,30
﻿29,89494.614053,32844.977318,54.233333,TIMEFINISHED,TIMEFINISHED,7,30
﻿30,88674.483897,27969.159131,45.533333,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder221,5,30
﻿31,97716.783604,37031.067095,57.433333,TIMEFINISHED,TIMEFINISHED,7,30
﻿32,91391.316889,27535.93376,49.966667,TIMEFINISHED,COLLISION_WITH_BP_IntersectionBorder221,7,30
