Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-0.639997,-15.901385,3.0,LAZY,LAZY,51,51
﻿2,1030.243037,-42.718493,3.27451,COLLISION_WITH_NavModifierVolume8,LAZY,26,51
﻿3,6398.143293,99.452169,3.921569,COLLISION_WITH_NavModifierVolume8,LAZY,16,51
﻿4,5493.007809,-46.14557,3.529412,COLLISION_WITH_NavModifierVolume11,LAZY,17,51
﻿5,576.071726,-67.902949,3.27451,COLLISION_WITH_NavModifierVolume10,LAZY,28,51
﻿6,4718.860466,27.61823,3.372549,COLLISION_WITH_NavModifierVolume13,LAZY,22,51
﻿7,3585.39209,2.179821,3.254902,COLLISION_WITH_NavModifierVolume22,LAZY,20,51
﻿8,256.598364,-159.558532,3.490196,COLLISION_WITH_BP_IntersectionBorder177,LAZY,18,51
﻿9,497.113841,65.276487,3.411765,LAZY,LAZY,17,51
﻿10,514.7498,-120.623766,3.156863,LAZY,LAZY,20,51
﻿11,147.54423,-118.061221,3.254902,COLLISION_WITH_NavModifierVolume43,LAZY,21,51
﻿12,4290.819446,-23.734017,3.45098,COLLISION_WITH_NavModifierVolume50,LAZY,22,51
﻿13,2632.178315,-84.811234,3.254902,COLLISION_WITH_NavModifierVolume2,LAZY,19,51
﻿14,211.47475,182.862849,3.705882,LAZY,LAZY,21,51
﻿15,61.507126,-133.176999,3.137255,LAZY,LAZY,27,51
﻿16,246.635428,-68.541123,3.509804,LAZY,LAZY,23,51
﻿17,3403.452169,-67.482131,3.529412,COLLISION_WITH_NavModifierVolume12,LAZY,23,51
﻿18,60.431935,-44.250454,3.352941,COLLISION_WITH_NavModifierVolume5,LAZY,20,51
﻿19,7953.190487,201.64996,3.411765,CORRECTINGWRONG,LAZY,20,51
﻿20,1758.454451,-49.463727,3.313725,COLLISION_WITH_NavModifierVolume62,LAZY,24,51
﻿21,277.879561,-57.75975,3.333333,COLLISION_WITH_NavModifierVolume49,LAZY,20,51
﻿22,112.042975,-95.407147,3.117647,LAZY,LAZY,25,51
﻿23,2222.509678,47.730058,3.431373,CORRECTINGWRONG,LAZY,20,51
﻿24,531.585378,-111.345103,3.156863,LAZY,LAZY,19,51
﻿25,3446.97786,0.685043,3.254902,COLLISION_WITH_NavModifierVolume56,LAZY,23,51
﻿26,7049.690452,254.197062,3.588235,COLLISION_WITH_NavModifierVolume20,LAZY,23,51
﻿27,3008.107616,-60.124851,3.411765,COLLISION_WITH_NavModifierVolume8,LAZY,21,51
﻿28,353.212998,-210.449124,3.568627,COLLISION_WITH_NavModifierVolume7,LAZY,19,51
﻿29,1684.843342,-188.132347,3.352941,COLLISION_WITH_NavModifierVolume18,LAZY,17,51
﻿30,785.275538,76.294978,3.54902,COLLISION_WITH_NavModifierVolume61,LAZY,17,51
﻿31,3505.532667,-98.181861,3.411765,COLLISION_WITH_NavModifierVolume46,LAZY,18,51
﻿32,374.538475,-147.644399,3.411765,LAZY,LAZY,19,51
﻿33,503.238378,4.130269,3.607843,LAZY,LAZY,19,51
﻿34,6670.018213,-381.979453,3.588235,COLLISION_WITH_NavModifierVolume48,REVERSE,16,51
﻿35,307.922441,-33.507027,3.333333,COLLISION_WITH_NavModifierVolume22,LAZY,19,51
﻿36,789.377283,-31.596383,3.254902,COLLISION_WITH_NavModifierVolume13,LAZY,26,51
﻿37,5830.467669,-177.569207,3.705882,STOP_VIOLATION,LAZY,21,51
﻿38,442.802266,-392.214377,3.568627,LAZY,LAZY,22,51
﻿39,156.715193,-153.852945,3.27451,LAZY,LAZY,23,51
﻿40,1550.892532,-68.522045,3.254902,COLLISION_WITH_NavModifierVolume7,LAZY,25,51
﻿41,3504.645217,-190.641756,3.607843,STOP_VIOLATION,LAZY,21,51
﻿42,1125.520083,33.778221,3.215686,COLLISION_WITH_NavModifierVolume12,LAZY,20,51
﻿43,1897.64302,-59.362553,3.352941,COLLISION_WITH_NavModifierVolume32,LAZY,22,51
﻿44,2639.915153,-59.311245,3.27451,COLLISION_WITH_NavModifierVolume2,LAZY,19,51
﻿45,1090.706898,-151.535662,3.294118,COLLISION_WITH_NavModifierVolume32,LAZY,20,51
﻿46,5501.325071,-68.938605,3.411765,COLLISION_WITH_NavModifierVolume2,LAZY,20,51
﻿47,219.491359,-136.786455,3.235294,LAZY,LAZY,22,51
﻿48,1465.311484,-197.960882,3.588235,COLLISION_WITH_BP_IntersectionBorder147,LAZY,22,51
﻿49,10378.064039,-132.373411,3.470588,COLLISION_WITH_NavModifierVolume27,LAZY,20,51
﻿50,1044.752811,-83.589357,3.372549,COLLISION_WITH_NavModifierVolume7,LAZY,23,51
﻿51,6794.202762,-8.297346,3.588235,CORRECTINGWRONG,LAZY,26,51
﻿52,1355.259004,-47.884956,3.45098,COLLISION_WITH_NavModifierVolume30,LAZY,24,51
﻿53,2843.817892,155.166425,3.313725,CORRECTINGWRONG,LAZY,20,51
﻿54,1279.538418,-247.026562,3.72549,COLLISION_WITH_NavModifierVolume62,LAZY,21,51
﻿55,783.366065,-59.982924,3.392157,COLLISION_WITH_NavModifierVolume19,LAZY,19,51
﻿56,1387.039556,-68.278232,3.176471,COLLISION_WITH_NavModifierVolume23,LAZY,24,51
﻿57,3685.369624,-141.508478,3.627451,COLLISION_WITH_NavModifierVolume62,LAZY,19,51
﻿58,247.686879,-39.091033,3.431373,LAZY,LAZY,24,51
﻿59,7257.836235,134.949239,3.411765,COLLISION_WITH_NavModifierVolume21,LAZY,29,51
﻿60,7234.119265,438.62552,3.54902,COLLISION_WITH_NavModifierVolume62,LAZY,27,51
﻿61,6228.681528,134.983815,3.627451,COLLISION_WITH_BP_IntersectionBorder8,LAZY,22,51
﻿62,3296.188406,77.346537,3.647059,COLLISION_WITH_BP_IntersectionBorder35,LAZY,25,51
﻿63,1950.138229,-63.635538,3.352941,COLLISION_WITH_NavModifierVolume29,LAZY,26,51
﻿64,703.74458,-132.210439,3.470588,COLLISION_WITH_BP_IntersectionBorder146,LAZY,19,51
﻿65,6461.054079,47.822745,3.54902,COLLISION_WITH_BP_IntersectionBorder123,LAZY,21,51
﻿66,4415.452935,-245.75474,3.529412,COLLISION_WITH_NavModifierVolume35,LAZY,18,51
﻿67,2737.722433,-19.946779,3.509804,COLLISION_WITH_NavModifierVolume17,LAZY,18,51
﻿68,1584.585865,-40.37021,3.254902,COLLISION_WITH_NavModifierVolume54,LAZY,22,51
﻿69,3095.608894,45.871975,3.529412,COLLISION_WITH_NavModifierVolume30,LAZY,18,51
﻿70,1671.292296,72.079452,3.352941,COLLISION_WITH_NavModifierVolume2,LAZY,25,51
﻿71,351.471661,-430.426962,4.039216,LAZY,LAZY,23,51
﻿72,1643.964421,-55.552675,3.607843,COLLISION_WITH_NavModifierVolume10,LAZY,19,51
﻿73,4061.533093,-84.772154,3.529412,COLLISION_WITH_NavModifierVolume3,LAZY,19,51
﻿74,6791.345834,169.067979,3.509804,CORRECTINGWRONG,LAZY,19,51
﻿75,3682.345397,80.317921,3.745098,COLLISION_WITH_NavModifierVolume142,LAZY,21,51
﻿76,3514.176464,148.461671,3.431373,COLLISION_WITH_NavModifierVolume53,LAZY,23,51
﻿77,803.393991,-30.575632,3.607843,COLLISION_WITH_NavModifierVolume52,LAZY,18,51
﻿78,3477.391005,30.243326,3.431373,COLLISION_WITH_NavModifierVolume21,LAZY,28,51
﻿79,3097.496545,293.401938,3.705882,COLLISION_WITH_BP_IntersectionBorder206,LAZY,22,51
﻿80,2176.3322,-27.463674,3.411765,COLLISION_WITH_NavModifierVolume48,LAZY,20,51
﻿81,1199.734364,-68.42613,3.45098,COLLISION_WITH_NavModifierVolume133,LAZY,28,51
