Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield
﻿1,BP_VehicleAI221,-364.573766,2,BP_SpawnPoint21,COLLISION_WITH_NavModifierVolume13,547.395713,139.5987,322.337484,0.000002,251.182587,52.826216,0.000829,0.082334,0.0,322.420647,0.0,0.0,38.0,38.0,true,2.537683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.440043,26.440043,22,26.440043,0.0,0.0,0.0
﻿1,BP_VehicleAI29,-276.91846,2,BP_SpawnPoint18,COLLISION_WITH_NavModifierVolume27,482.157681,136.702316,341.851967,0.000006,262.253134,54.21638,0.002273,0.087298,0.0,341.941537,0.0,0.0,39.0,39.0,true,2.523285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.183634,-24.183634,10,26.551983,0.0,0.0,0.0
﻿1,BP_VehicleAI239,-359.023826,2,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume21,616.31835,189.775405,446.950765,0.0,300.209539,59.777034,0.000059,0.119104,0.0,447.069928,0.0,0.0,43.0,43.0,true,2.680761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.651545,20.651545,40,20.651545,0.0,0.0,0.0
﻿1,BP_VehicleAI242,-594.53881,2,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume50,629.538063,244.236163,279.080346,0.000219,328.587096,59.777034,0.101371,0.053698,0.0,279.235415,0.0,0.0,43.0,43.0,true,2.707863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.757198,-13.757198,43,21.598467,0.0,0.0,0.0
﻿1,BP_VehicleAI227,-542.207723,3,BP_SpawnPoint28,COLLISION_WITH_NavModifierVolume50,648.689279,309.802163,416.177742,0.000054,324.778295,66.727852,0.024729,0.081249,0.0,416.28372,0.0,0.0,48.0,48.0,true,2.916037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.421665,-17.421665,28,23.627373,0.0,0.0,0.0
﻿1,BP_VehicleAI211,-216.659218,3,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume47,530.618031,270.418318,584.218833,0.000002,340.345107,68.118016,0.000724,0.157575,0.0,584.377131,0.0,0.0,49.0,49.0,true,2.783176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.289103,-21.289103,12,24.116235,0.0,0.0,0.0
﻿1,BP_VehicleAI246,-940.198982,3,BP_SpawnPoint20,COLLISION_WITH_NavModifierVolume25,858.545803,474.55709,392.74269,0.000203,330.428767,69.50818,0.094001,0.06722,0.0,392.903911,0.0,0.0,50.0,50.0,true,3.152451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.71252,-12.71252,47,23.729798,0.0,0.0,0.0
﻿1,BP_VehicleAI25,-37.024401,3,BP_SpawnPoint39,COLLISION_WITH_NavModifierVolume12,339.925182,106.740308,409.565365,0.000004,325.190539,70.898343,0.001661,0.074063,0.0,409.641089,0.0,0.0,51.0,51.0,true,2.560817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.737202,36.737202,6,36.737202,0.0,0.0,0.0
﻿1,BP_VehicleAI214,102.336578,3,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume55,99.20548,17.527661,219.032075,0.000005,331.330037,70.898343,0.002359,0.035284,0.0,219.069719,0.0,0.0,51.0,51.0,true,2.070529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.446496,-43.446496,15,43.446496,0.0,0.0,0.0
﻿1,BP_VehicleAI226,-472.089544,3,BP_SpawnPoint24,COLLISION_WITH_NavModifierVolume9,864.354944,431.852414,823.878398,0.000004,326.923007,72.288507,0.001868,0.237549,0.0,824.117814,0.0,0.0,52.0,52.0,true,3.215817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.304972,19.304972,27,19.304972,0.0,0.0,0.0
﻿1,BP_VehicleAI247,-590.345174,4,BP_SpawnPoint49,COLLISION_WITH_NavModifierVolume14,976.829755,601.352561,987.541767,0.00009,381.907266,86.190143,0.047716,0.247659,0.0,987.837142,0.0,0.0,62.0,62.0,true,3.43713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.160544,12.160544,48,14.587735,0.0,0.0,0.0
﻿1,BP_VehicleAI220,-83.275427,4,BP_SpawnPoint50,COLLISION_WITH_NavModifierVolume6,806.614597,293.437814,1827.187749,0.000045,456.040056,93.140961,0.0287,0.918843,0.0,1828.135292,0.0,0.0,67.0,67.0,true,3.250675,0.011908,0.234454,0.011908,0.168165,18.0,227.252479,0.0,0.0,584.105831,0.0,0.0,0.0,0.9,-25.092163,-25.092163,21,25.092163,0.0,18.0,0.0
﻿1,BP_VehicleAI249,128.983982,4,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume57,562.400019,333.271579,1024.388134,0.000008,472.550764,95.921288,0.005192,0.262254,0.0,1024.65558,0.0,0.0,69.0,69.0,true,3.183607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.299523,22.299523,50,24.723365,0.0,0.0,0.0
﻿1,BP_VehicleAI216,258.621333,4,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume30,1409.841178,323.712742,1991.276282,0.00015,501.451711,98.701615,0.097143,0.801828,0.0,1992.175252,0.0,0.0,71.0,71.0,true,4.132688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.466304,-7.466304,17,11.422908,0.0,0.0,0.0
﻿1,BP_VehicleAI238,93.949002,4,BP_SpawnPoint,COLLISION_WITH_NavModifierVolume62,303.873316,141.091637,538.798095,0.000064,475.208385,98.701615,0.042507,0.073353,0.0,538.913955,0.0,0.0,71.0,71.0,true,2.885509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.757583,-25.757583,39,38.047728,0.0,0.0,0.0
﻿1,BP_VehicleAI212,-120.484272,4,BP_SpawnPoint45,COLLISION_WITH_NavModifierVolume18,1021.570436,571.732864,1472.336626,0.000001,454.869333,100.091779,0.000756,0.481646,0.0,1472.819028,0.0,0.0,72.0,72.0,true,3.678064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.800872,17.800872,13,18.912738,0.0,0.0,0.0
﻿1,BP_VehicleAI229,-52.896918,4,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume36,259.750581,157.738614,2646.207734,0.000122,515.965742,102.872106,0.087707,2.006216,0.0,2648.301657,0.0,1089.791266,74.0,74.0,true,3.379202,0.868161,0.0,0.868161,0.0,23.0,207.828402,0.0,0.0,986.089711,0.0,0.0,0.0,0.0,-23.444217,-23.444217,30,31.994716,23.0,0.0,0.0
﻿1,BP_VehicleAI219,87.468951,4,BP_SpawnPoint5,COLLISION_WITH_NavModifierVolume16,470.692735,385.242172,943.171036,0.000055,351.673704,105.652433,0.026824,0.205998,0.0,943.403858,0.0,0.0,76.0,76.0,true,3.073874,0.03217,0.057106,0.03217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.217713,31.217713,20,32.965758,0.0,0.0,1.0
﻿1,BP_VehicleAI213,174.94622,4,BP_SpawnPoint8,COLLISION_WITH_NavModifierVolume43,674.667169,479.288884,1328.528885,0.0,484.26767,107.042597,0.000043,0.373345,0.0,1328.902273,0.0,0.0,77.0,77.0,true,3.445806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.257263,-16.257263,14,19.408728,0.0,0.0,0.0
﻿1,BP_VehicleAI230,-149.572068,5,BP_SpawnPoint13,LAZY,49.996992,0.0,-0.722573,0.0,515.292341,107.042597,0.000342,0.0,0.0,-0.722231,0.0,0.0,77.0,77.0,true,0.0,0.322228,0.0,0.0,0.0,0.0,0.0,0.003046,148.84679,0.0,0.0,0.0,0.0,0.0,0.616591,0.616591,31,0.616591,0.0,0.0,0.0
﻿1,BP_VehicleAI245,619.641668,5,BP_SpawnPoint9,COLLISION_WITH_NavModifierVolume2,598.952877,628.384373,1846.390895,0.000009,544.786854,112.603251,0.006465,0.581557,0.0,1846.978917,0.0,0.0,81.0,81.0,true,3.868216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.932013,14.932013,46,25.520855,0.0,0.0,0.0
﻿1,BP_VehicleAI225,1599.086379,5,BP_SpawnPoint19,COLLISION_WITH_NavModifierVolume8,485.117428,393.725428,2476.899534,0.000032,544.543486,115.383578,0.023428,1.006273,0.0,2477.929234,0.0,0.0,83.0,83.0,true,4.398958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.238949,12.238949,26,21.101477,0.0,0.0,0.0
﻿1,BP_VehicleAI222,-1440.981944,5,BP_SpawnPoint2,COLLISION_WITH_BP_IntersectionBorder173,4006.427967,649.142608,3212.616195,0.00067,558.090111,118.163905,0.503959,1.468478,0.0,3214.588632,0.0,0.0,85.0,85.0,true,5.386381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.223109,-1.223109,23,14.963731,0.0,0.0,0.0
﻿1,BP_VehicleAI20,-1662.471705,5,BP_SpawnPoint4,COLLISION_WITH_NavModifierVolume133,3230.748943,1015.560575,2582.626063,0.000452,648.164334,125.114723,0.402908,0.808843,0.0,2583.837813,0.0,0.0,90.0,90.0,true,5.080162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.604379,-16.604379,1,17.662882,0.0,0.0,0.0
﻿1,BP_VehicleAI232,1171.172141,5,BP_SpawnPoint25,COLLISION_WITH_BP_IntersectionBorder35,0.0,716.009627,1886.590662,0.000093,624.601549,126.504887,0.078743,0.512364,0.0,1887.181768,0.0,0.0,91.0,91.0,true,4.203994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.991669,9.991669,33,26.407469,0.0,0.0,0.0
﻿1,BP_VehicleAI243,151.432537,5,BP_SpawnPoint17,COLLISION_WITH_BP_IntersectionBorder24,681.154072,801.28351,1633.341191,0.000177,629.40232,127.89505,0.155976,0.372951,0.0,1633.870118,0.0,0.0,92.0,92.0,true,4.044476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.931949,-8.931949,44,28.929007,0.0,0.0,0.0
﻿1,BP_VehicleAI233,-26.048188,6,BP_SpawnPoint10,COLLISION_WITH_NavModifierVolume24,945.188378,705.630001,1624.342498,0.000003,646.606392,137.626196,0.002346,0.425346,0.0,1624.770191,0.0,0.0,99.0,99.0,true,3.968638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.057921,-23.057921,34,29.338131,0.0,0.0,0.0
﻿1,BP_VehicleAI27,345.376477,6,BP_SpawnPoint32,COLLISION_WITH_NavModifierVolume32,2593.280775,320.443757,4166.043883,0.0,673.805346,139.016359,0.000064,2.354471,0.0,4168.398418,0.0,0.0,100.0,100.0,true,4.986972,0.0,0.0,0.0,0.39575,12.0,320.563388,0.0,0.0,588.734021,0.0,0.0,0.0,0.6,-19.644795,-19.644795,8,28.923262,0.0,12.0,0.0
﻿1,BP_VehicleAI218,158.321572,6,BP_SpawnPoint26,COLLISION_WITH_NavModifierVolume30,262.008581,106.064744,526.290055,0.000061,668.648906,139.016359,0.056907,0.047935,0.0,526.394897,0.0,0.0,100.0,100.0,true,3.092136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.00908,-43.00908,19,60.325477,0.0,0.0,0.0
﻿1,BP_VehicleAI21,-957.068887,6,BP_SpawnPoint22,COLLISION_WITH_BP_IntersectionBorder50,1969.904778,1138.800601,2150.541074,0.0005,680.748623,140.406523,0.486461,0.608957,0.0,2151.636492,0.0,0.0,101.0,101.0,true,4.647161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.374276,-3.374276,2,25.942282,0.0,0.0,0.0
﻿1,BP_VehicleAI231,-778.84709,6,BP_SpawnPoint41,COLLISION_WITH_BP_IntersectionBorder192,1131.723046,1179.009084,1572.267995,0.000945,655.872903,141.796686,0.790003,0.380621,0.0,1573.43862,0.0,0.0,102.0,102.0,true,4.1385,0.0,0.0,0.0,0.027741,1.0,0.0,0.0,0.0,41.553579,0.0,0.0,0.0,0.0,20.748638,20.748638,32,26.812506,0.0,0.0,1.0
﻿1,BP_VehicleAI228,-1125.60255,6,BP_SpawnPoint44,COLLISION_WITH_BP_IntersectionBorder128,2626.233213,1038.392324,2549.355988,0.000647,645.210208,143.18685,0.587041,0.786881,0.0,2550.72991,0.0,0.0,103.0,103.0,true,5.179553,0.0,0.0,0.0,0.006579,1.0,0.0,0.0,0.0,11.706923,0.0,0.0,0.0,0.0,32.365934,32.365934,29,36.75326,0.0,0.0,1.0
﻿1,BP_VehicleAI26,-1046.715418,6,BP_SpawnPoint12,COLLISION_WITH_BP_IntersectionBorder215,2971.136581,1114.276705,3037.048416,0.000913,674.310601,145.967177,0.625976,1.023476,0.0,3038.697868,0.0,0.0,105.0,105.0,true,5.314675,0.0,0.0,0.0,0.040606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73729,18.73729,7,38.371481,0.0,0.0,1.0
﻿1,BP_VehicleAI217,-1543.290948,6,BP_SpawnPoint29,COLLISION_WITH_NavModifierVolume48,3634.988256,1211.745957,3301.833769,0.000501,818.655601,154.308159,0.576286,1.03321,0.0,3303.443265,0.0,0.0,111.0,111.0,true,5.706675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642932,31.642932,18,32.611724,0.0,0.0,0.0
﻿1,BP_VehicleAI244,861.158759,6,BP_SpawnPoint33,COLLISION_WITH_NavModifierVolume141,4235.642312,505.899266,5599.17272,0.000414,765.169187,154.308159,0.44278,3.084837,0.0,5602.700337,0.0,0.0,111.0,111.0,true,5.869326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621456,1.621456,45,16.678922,0.0,0.0,0.0
﻿1,BP_VehicleAI215,107.691045,7,BP_SpawnPoint3,COLLISION_WITH_NavModifierVolume43,3378.341389,842.156645,4325.141266,0.000868,690.138609,158.478649,0.796551,2.251262,0.0,4328.18908,0.0,0.0,114.0,114.0,true,5.820326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15308,29.15308,16,32.914671,0.0,0.0,0.0
﻿1,BP_VehicleAI235,570.394175,7,BP_SpawnPoint48,COLLISION_WITH_BP_IntersectionBorder112,2633.288067,925.466675,4126.730867,0.000363,735.991689,158.478649,0.407476,2.010574,0.0,4129.148917,0.0,0.0,114.0,114.0,true,5.269098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.31876,-20.31876,36,24.019169,0.0,0.0,0.0
﻿1,BP_VehicleAI23,401.72542,7,BP_SpawnPoint23,COLLISION_WITH_NavModifierVolume53,5613.351673,574.115734,6585.323239,0.000353,779.70504,164.039304,0.38201,3.487579,0.0,6589.192827,0.0,0.0,118.0,118.0,true,6.462704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989884,8.989884,4,13.991627,0.0,0.0,0.0
﻿1,BP_VehicleAI24,5303.112588,7,BP_SpawnPoint31,YIELD_VIOLATION,1500.0,317.210848,7640.52453,0.000752,749.91929,165.429467,0.817152,4.283853,0.0,7645.625534,0.0,0.0,119.0,119.0,true,5.397087,0.761987,0.058079,0.761987,0.134219,36.0,0.0,0.0,0.0,525.302099,0.0,0.0,1.8,0.0,-2.182895,-2.182895,5,35.146725,0.0,0.0,36.0
﻿1,BP_VehicleAI28,3135.987012,7,BP_SpawnPoint6,COLLISION_WITH_NavModifierVolume35,1699.655144,300.287824,6491.535753,0.000208,861.27959,175.160612,0.250267,3.780805,0.0,6495.566825,0.0,0.0,126.0,126.0,true,5.327288,0.574158,0.0,0.574158,0.0,15.0,557.43042,0.0,0.0,802.206425,0.0,0.0,0.0,0.7,-27.217651,-27.217651,9,39.104913,0.0,15.0,0.0
﻿1,BP_VehicleAI223,1628.911826,7,BP_SpawnPoint37,COLLISION_WITH_BP_IntersectionBorder156,5946.395779,565.526732,8136.06932,0.000606,883.120674,175.160612,0.693212,4.071805,0.0,8140.834337,0.0,0.0,126.0,126.0,true,6.961796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.658954,-8.658954,24,24.81202,0.0,0.0,0.0
﻿1,BP_VehicleAI241,4018.681775,7,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume51,3468.854982,463.028551,7973.870063,0.00062,855.340216,179.331103,0.740458,3.937588,0.0,7978.548108,0.0,0.0,129.0,129.0,true,6.10268,0.24439,0.057718,0.24439,0.173938,20.0,0.0,0.0,0.0,27.9828,0.0,0.0,1.0,0.0,-1.580391,-1.580391,42,33.262793,0.0,0.0,20.0
﻿1,BP_VehicleAI248,11356.77195,10,BP_SpawnPoint14,YIELD_VIOLATION,1500.0,649.196981,13570.678006,0.000675,1144.019806,229.376993,1.028411,5.519381,0.0,13577.225798,0.0,0.0,165.0,165.0,true,7.731808,1.08964,0.111756,1.08964,0.007165,33.0,0.0,0.0,0.0,71.256867,0.0,0.0,1.6,0.0,-5.152976,-5.152976,49,37.93652,0.0,0.0,33.0
﻿1,BP_VehicleAI250,6189.527333,11,BP_SpawnPoint51,COLLISION_WITH_NavModifierVolume19,2610.760723,644.746494,11170.248445,0.000857,856.681938,258.570428,0.673123,6.778618,0.0,11177.700187,0.0,0.0,186.0,186.0,true,6.656521,0.109048,0.227649,0.109048,0.070256,22.0,1269.652101,0.0,0.0,463.013535,0.0,0.0,0.0,1.1,-22.514949,-22.514949,51,41.82075,0.0,22.0,0.0
﻿1,BP_VehicleAI234,2856.369213,12,BP_SpawnPoint38,COLLISION_WITH_NavModifierVolume13,109.193822,517.046797,4074.031158,0.000559,1376.532651,297.495008,1.046332,1.310658,0.0,4076.388149,0.0,0.0,214.0,214.0,true,4.473922,0.546456,1.874568,0.546456,0.035834,58.0,567.021551,0.0,0.0,26.756765,0.0,0.0,0.0,2.9,-5.880148,-5.880148,35,57.485264,0.0,58.0,0.0
﻿1,BP_VehicleAI237,10331.771354,13,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume60,2824.1649,251.77657,14275.216757,0.000477,1467.358246,305.83599,0.965502,8.414388,0.0,14284.596647,0.0,0.0,220.0,220.0,true,7.371993,0.178222,0.056572,0.178222,0.051017,14.0,474.701474,0.0,0.0,402.182349,0.0,0.0,0.0,0.6,-27.449053,-27.449053,38,43.564344,0.0,13.0,1.0
﻿1,BP_VehicleAI22,5689.286808,14,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume33,1733.678227,759.632776,8188.761294,0.000393,1598.064697,323.908117,0.900602,5.15728,0.0,8194.819176,11.572173,0.0,233.0,237.0,true,7.470489,0.828603,0.0,0.828603,0.0,46.0,0.0,0.0,0.0,0.649192,1.889566,0.0,0.0,0.0,-17.983345,-17.983345,3,54.259119,0.0,0.0,46.0
﻿1,BP_VehicleAI240,18589.050645,18,BP_SpawnPoint30,COLLISION_WITH_NavModifierVolume141,5616.330077,479.249158,24670.133168,0.000653,2172.436809,429.56055,1.913114,12.583597,0.0,24684.62988,0.0,0.0,309.0,309.0,true,10.101894,0.045294,0.115157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.455146,15.455146,41,53.949992,0.0,0.0,0.0
﻿1,BP_VehicleAI210,2371.07008,20,BP_SpawnPoint36,COLLISION_WITH_NavModifierVolume20,364.673295,1432.56869,7502.975947,0.000749,1600.502851,493.508075,1.587451,3.188967,0.0,7507.752365,0.0,0.0,355.0,355.0,true,8.399631,1.365425,0.685443,1.365425,1.154372,192.0,727.876789,0.0,0.0,2611.563511,1.693271,0.0,0.0,1.8,-34.178235,-34.178235,11,139.667569,0.0,37.0,155.0
﻿1,BP_VehicleAI224,8681.716323,20,BP_SpawnPoint11,COLLISION_WITH_NavModifierVolume140,319.474616,181.760165,9233.198287,0.000397,2278.39988,494.898238,1.12631,4.167707,0.0,9238.492304,0.0,0.0,356.0,356.0,true,6.252239,0.186313,1.819817,0.013492,0.0,1.0,0.0,0.0,0.0,55.5412,0.0,0.0,0.0,0.0,6.059916,6.059916,25,77.738359,0.0,0.0,1.0
﻿1,BP_VehicleAI236,22032.668802,39,BP_SpawnPoint7,COLLISION_WITH_NavModifierVolume20,226.656093,166.663913,23459.810269,0.000332,4116.738513,941.140751,1.494359,11.587009,0.0,23472.891638,0.0,0.0,677.0,677.0,true,7.5025,0.173726,2.508433,0.163984,0.201607,37.0,408.19199,0.0,0.0,638.710841,0.0,0.0,0.0,1.8,-10.353848,-10.353848,37,94.028404,0.0,36.0,1.0
﻿2,BP_VehicleAI274,-297.482406,2,BP_SpawnPoint49,COLLISION_WITH_NavModifierVolume14,438.525313,90.804021,231.794165,0.0,208.015288,47.265562,0.0,0.052762,0.0,231.846927,0.0,0.0,34.0,34.0,true,2.180129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.271874,28.271874,24,28.271874,0.0,0.0,0.0
﻿2,BP_VehicleAI284,-311.338751,2,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume55,445.895884,89.032482,223.518712,0.000003,228.146282,48.655726,0.00111,0.069793,0.0,223.589616,0.0,0.0,35.0,35.0,true,2.211606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.791507,-25.791507,34,25.873279,0.0,0.0,0.0
﻿2,BP_VehicleAI276,-585.022285,2,BP_SpawnPoint6,COLLISION_WITH_NavModifierVolume35,609.937055,209.511463,234.379121,0.0,275.135494,55.606544,0.0,0.047113,0.0,234.426234,0.0,0.0,40.0,40.0,true,2.466683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.040179,-15.040179,26,22.323741,0.0,0.0,0.0
﻿2,BP_VehicleAI277,-375.221578,2,BP_SpawnPoint25,COLLISION_WITH_NavModifierVolume29,554.620074,176.721023,355.98884,0.000112,273.212512,56.996707,0.042606,0.088074,0.0,356.11952,0.0,0.0,41.0,41.0,true,2.479152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.123234,-26.123234,27,26.135629,0.0,0.0,0.0
﻿2,BP_VehicleAI278,-853.392277,2,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume14,925.648216,399.277055,471.435876,0.0,326.011361,66.727852,0.000151,0.096966,0.0,471.532993,0.0,0.0,48.0,48.0,true,2.901488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.243248,-16.243248,28,24.644682,0.0,0.0,0.0
﻿2,BP_VehicleAI292,160.522816,3,BP_SpawnPoint11,COLLISION_WITH_NavModifierVolume8,121.596385,15.181649,297.258004,0.000007,320.761831,69.50818,0.003083,0.039763,0.0,297.30085,0.0,0.0,50.0,50.0,true,1.93753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.196663,45.196663,42,45.196663,0.0,0.0,0.0
﻿2,BP_VehicleAI270,-900.722908,3,BP_SpawnPoint14,COLLISION_WITH_NavModifierVolume50,918.951111,420.108835,438.180969,0.000161,336.364001,69.50818,0.076315,0.079755,0.0,438.337039,0.0,0.0,50.0,50.0,true,2.951011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.986618,-16.986618,20,27.865332,0.0,0.0,0.0
﻿2,BP_VehicleAI266,-92.733399,3,BP_SpawnPoint10,COLLISION_WITH_NavModifierVolume22,357.375375,143.171993,407.616022,0.000258,333.755794,70.898343,0.121374,0.076573,0.0,407.813969,0.0,0.0,51.0,51.0,true,2.441767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.937418,30.937418,16,30.937418,0.0,0.0,0.0
﻿2,BP_VehicleAI288,-933.818364,3,BP_SpawnPoint20,COLLISION_WITH_NavModifierVolume8,1353.245128,427.320322,846.469988,0.0,347.122385,72.288507,0.000002,0.277096,0.0,846.747086,0.0,0.0,52.0,52.0,true,3.193792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.551037,18.551037,38,18.601316,0.0,0.0,0.0
﻿2,BP_VehicleAI251,-394.321416,3,BP_SpawnPoint26,COLLISION_WITH_NavModifierVolume30,611.205115,319.107597,535.879664,0.000003,368.331739,76.458998,0.001627,0.110005,0.0,535.991296,0.0,0.0,55.0,55.0,true,2.851565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.451682,-17.451682,1,31.618114,0.0,0.0,0.0
﻿2,BP_VehicleAI261,-512.004937,3,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume36,719.744838,343.012719,550.624539,0.0,383.900656,76.458998,0.0,0.12808,0.0,550.752619,0.0,0.0,55.0,55.0,true,2.881165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.644907,-10.644907,11,15.6141,0.0,0.0,0.0
﻿2,BP_VehicleAI294,107.69628,3,BP_SpawnPoint19,COLLISION_WITH_NavModifierVolume8,395.848856,132.337659,635.569735,0.000322,360.369983,77.849161,0.161217,0.151843,0.0,635.882796,0.0,0.0,56.0,56.0,true,2.45608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.287901,33.287901,44,33.287901,0.0,0.0,0.0
