Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿165,5423.049081,4152.565506,14.66,STOP_VIOLATION,REVERSE,14,50
﻿166,4872.989199,1832.692211,7.12,STOP_VIOLATION,LAZY,16,50
﻿167,34840.158893,2424.051944,8.42,COLLISION_WITH_NavModifierVolume142,LAZY,16,50
﻿168,89189.938404,3237.441841,15.8,COLLISION_WITH_NavModifierVolume16,LAZY,20,50
﻿169,5701.880308,1387.625123,9.04,STOP_VIOLATION,LAZY,16,50
﻿170,26779.157094,-1484.806913,12.82,COLLISION_WITH_NavModifierVolume142,LAZY,22,50
﻿171,87965.038532,-578.630733,11.7,COLLISION_WITH_BP_IntersectionBorder206,LAZY,18,50
﻿172,119840.052705,-1715.114729,12.04,COLLISION_WITH_NavModifierVolume27,LAZY,17,50
﻿173,132239.121801,4611.276545,14.78,STOP_VIOLATION,LAZY,16,50
﻿174,11772.636149,3388.36033,12.6,COLLISION_WITH_BP_IntersectionBorder94,LAZY,14,50
﻿175,5589.324885,1325.23553,7.2,STOP_VIOLATION,LAZY,16,50
﻿176,569.500183,2097.252967,8.5,COLLISION_WITH_NavModifierVolume133,LAZY,17,50
﻿177,79210.850567,769.360844,10.9,COLLISION_WITH_NavModifierVolume19,LAZY,15,50
﻿178,5639.377663,1782.070143,7.16,STOP_VIOLATION,LAZY,17,50
﻿179,266690.181318,525.974145,30.58,TIMEFINISHED,LAZY,15,50
﻿180,19711.355184,5729.884695,22.76,COLLISION_WITH_BP_IntersectionBorder92,CORRECTINGWRONG,8,50
﻿181,12818.855563,1516.890243,9.8,COLLISION_WITH_NavModifierVolume133,LAZY,17,50
﻿182,11213.148474,1061.005223,8.7,COLLISION_WITH_BP_IntersectionBorder94,LAZY,14,50
﻿183,18133.039334,1358.030622,11.88,COLLISION_WITH_NavModifierVolume133,LAZY,15,50
﻿184,86952.784359,1277.090739,12.84,COLLISION_WITH_NavModifierVolume18,LAZY,13,50
﻿185,11310.164083,877.61365,7.14,COLLISION_WITH_NavModifierVolume22,REVERSE,16,50
﻿186,12369.54009,4888.571399,12.66,COLLISION_WITH_NavModifierVolume13,LAZY,14,50
﻿187,82823.732231,2000.549071,11.06,STOP_VIOLATION,LAZY,15,50
﻿188,11470.91275,2645.409676,9.78,COLLISION_WITH_BP_IntersectionBorder94,LAZY,15,50
﻿189,175103.034797,1969.751679,20.14,COLLISION_WITH_NavModifierVolume53,LAZY,17,50
﻿190,155005.896737,-1071.060927,21.84,COLLISION_WITH_NavModifierVolume13,LAZY,14,50
﻿191,11601.378126,1023.986289,9.42,COLLISION_WITH_BP_IntersectionBorder94,LAZY,17,50
﻿192,5777.653154,1351.037404,8.08,STOP_VIOLATION,LAZY,16,50
﻿193,67199.832189,762.130876,9.7,CORRECTINGWRONG,LAZY,16,50
﻿194,15156.715913,1631.613349,5.14,COLLISION_WITH_NavModifierVolume142,LAZY,16,50
﻿195,100928.363017,1497.286107,9.74,COLLISION_WITH_NavModifierVolume142,REVERSE,13,50
﻿196,11983.846107,248.306498,9.94,COLLISION_WITH_NavModifierVolume142,LAZY,15,50
﻿197,18978.936932,1594.27123,14.06,COLLISION_WITH_NavModifierVolume13,LAZY,16,50
﻿198,34130.618348,3478.432499,14.32,COLLISION_WITH_NavModifierVolume22,LAZY,14,50
﻿199,5070.038063,2187.161504,13.9,COLLISION_WITH_NavModifierVolume3,REVERSE,11,50
﻿200,11337.429756,117.508058,10.76,COLLISION_WITH_BP_IntersectionBorder94,LAZY,15,50
﻿201,22587.653881,902.339947,5.58,COLLISION_WITH_NavModifierVolume8,LAZY,13,50
﻿202,18671.273543,1580.341334,9.66,COLLISION_WITH_BP_IntersectionBorder92,LAZY,18,50
﻿203,64123.149927,1236.660311,8.7,STOP_VIOLATION,LAZY,13,50
﻿204,19473.732244,2461.678217,13.7,STOP_VIOLATION,LAZY,16,50
﻿205,4554.363302,2076.983659,7.14,STOP_VIOLATION,LAZY,13,50
﻿206,11259.727623,2833.706183,7.06,COLLISION_WITH_BP_IntersectionBorder94,LAZY,16,50
﻿207,11170.577511,1358.010963,6.78,COLLISION_WITH_BP_IntersectionBorder94,LAZY,14,50
﻿208,97109.29796,5054.164137,15.16,COLLISION_WITH_BP_IntersectionBorder203,LAZY,18,50
﻿209,28105.754535,-979.228311,8.1,COLLISION_WITH_NavModifierVolume142,LAZY,16,50
﻿210,8893.119367,1429.456021,7.16,STOP_VIOLATION,LAZY,16,50
﻿211,11486.496955,2743.887862,10.88,COLLISION_WITH_BP_IntersectionBorder94,LAZY,20,50
﻿212,3456.755315,-5953.973765,27.94,STOP_VIOLATION,LAZY,13,50
﻿213,5197.238791,2527.031981,7.86,STOP_VIOLATION,LAZY,17,50
﻿214,11355.778883,4117.50246,16.36,COLLISION_WITH_BP_IntersectionBorder94,LAZY,12,50
﻿215,12940.298871,2516.054132,11.8,COLLISION_WITH_NavModifierVolume13,LAZY,14,50
﻿216,6133.025072,2225.090847,10.94,COLLISION_WITH_BP_IntersectionBorder29,LAZY,14,50
﻿217,4941.195384,1771.79095,14.44,COLLISION_WITH_NavModifierVolume13,LAZY,20,50
﻿218,82275.582575,1616.336151,11.62,COLLISION_WITH_NavModifierVolume142,LAZY,13,50
﻿219,5427.524298,2177.120619,12.84,STOP_VIOLATION,LAZY,14,50
﻿220,11104.72764,643.40786,8.36,COLLISION_WITH_NavModifierVolume22,REVERSE,13,50
﻿221,11500.723483,356.271978,10.94,COLLISION_WITH_BP_IntersectionBorder94,LAZY,15,50
﻿222,5752.968053,2836.581593,16.28,COLLISION_WITH_BP_IntersectionBorder10,LAZY,17,50
﻿223,6155.831983,1581.710082,12.0,COLLISION_WITH_NavModifierVolume3,LAZY,17,50
﻿224,52432.589254,1508.234721,8.4,CORRECTINGWRONG,LAZY,18,50
﻿225,18531.709988,2520.08828,14.3,COLLISION_WITH_NavModifierVolume133,LAZY,17,50
﻿226,13353.56085,1953.05179,6.56,COLLISION_WITH_NavModifierVolume142,LAZY,14,50
﻿227,80842.961944,4745.761704,13.12,COLLISION_WITH_NavModifierVolume142,LAZY,18,50
﻿228,18480.821153,4581.00971,11.78,COLLISION_WITH_NavModifierVolume22,LAZY,17,50
﻿229,19701.006894,2502.597663,10.76,COLLISION_WITH_BP_IntersectionBorder92,LAZY,15,50
﻿230,96177.401381,1410.714975,11.88,CORRECTINGWRONG,LAZY,18,50
﻿231,3844.404809,2270.982539,13.0,STOP_VIOLATION,LAZY,14,50
﻿232,13754.563502,2841.251555,8.2,COLLISION_WITH_NavModifierVolume142,LAZY,17,50
﻿233,19219.868059,2356.768815,16.22,STOP_VIOLATION,REVERSE,14,50
﻿234,31505.178277,2543.605741,9.42,COLLISION_WITH_NavModifierVolume142,LAZY,13,50
﻿235,6802.132857,1197.46497,9.28,COLLISION_WITH_BP_IntersectionBorder10,LAZY,14,50
﻿236,14986.617694,1135.178232,4.84,COLLISION_WITH_NavModifierVolume142,LAZY,18,50
﻿237,32899.261685,3670.637751,9.72,COLLISION_WITH_NavModifierVolume142,LAZY,14,50
﻿238,106579.571467,-1001.174946,11.28,COLLISION_WITH_NavModifierVolume142,LAZY,17,50
﻿239,10673.851789,-6554.2979,23.2,COLLISION_WITH_BP_IntersectionBorder94,LAZY,16,50
﻿240,32814.228095,2000.916351,6.2,COLLISION_WITH_NavModifierVolume142,LAZY,14,50
﻿241,114866.776528,417.276089,14.94,COLLISION_WITH_NavModifierVolume43,LAZY,16,50
﻿242,35586.107278,561.522808,5.64,COLLISION_WITH_NavModifierVolume142,LAZY,19,50
﻿243,19623.000319,2580.801762,11.3,STOP_VIOLATION,LAZY,18,50
﻿244,11384.417739,2309.481747,10.04,COLLISION_WITH_BP_IntersectionBorder94,LAZY,12,50
﻿245,6006.350581,364.785959,11.72,COLLISION_WITH_BP_IntersectionBorder29,LAZY,16,50
﻿246,4788.164638,2709.818601,12.08,STOP_VIOLATION,LAZY,17,50
﻿247,5483.867328,2272.154489,7.48,COLLISION_WITH_NavModifierVolume37,LAZY,19,50
﻿248,5249.771241,2375.65421,8.64,COLLISION_WITH_NavModifierVolume61,LAZY,17,50
﻿249,90528.713173,5763.802589,11.72,CORRECTINGWRONG,LAZY,17,50
﻿250,80517.934778,1349.464628,11.78,COLLISION_WITH_NavModifierVolume18,LAZY,22,50
﻿251,4551.862505,2269.811729,11.76,COLLISION_WITH_NavModifierVolume13,LAZY,14,50
﻿252,11663.19939,2906.891646,10.32,COLLISION_WITH_BP_IntersectionBorder94,LAZY,18,50
﻿253,35490.429156,2332.763177,6.32,COLLISION_WITH_NavModifierVolume142,LAZY,15,50
﻿254,19315.414746,1656.591602,7.34,COLLISION_WITH_NavModifierVolume133,LAZY,18,50
﻿255,11646.44136,317.006598,11.26,COLLISION_WITH_BP_IntersectionBorder94,LAZY,13,50
﻿256,23865.429612,608.418708,15.3,STOP_VIOLATION,LAZY,15,50
﻿257,18744.501247,2609.544528,8.4,COLLISION_WITH_NavModifierVolume133,LAZY,12,50
﻿258,28975.141756,1636.200075,13.56,COLLISION_WITH_NavModifierVolume142,LAZY,16,50
﻿259,17951.360953,1867.448287,7.42,COLLISION_WITH_NavModifierVolume133,LAZY,14,50
﻿260,76206.102923,2821.538136,15.7,COLLISION_WITH_NavModifierVolume7,LAZY,14,50
﻿261,17239.888847,628.304329,8.76,STOP_VIOLATION,LAZY,20,50
﻿262,37635.530771,1539.117816,6.72,COLLISION_WITH_NavModifierVolume142,LAZY,14,50
﻿263,18382.396744,-539.934202,11.84,COLLISION_WITH_BP_IntersectionBorder92,LAZY,13,50
﻿264,33580.858643,3560.958387,9.78,COLLISION_WITH_NavModifierVolume142,LAZY,14,50
﻿265,9656.030208,1016.621677,11.42,COLLISION_WITH_NavModifierVolume22,LAZY,17,50
﻿266,36733.906679,2917.363618,8.04,COLLISION_WITH_NavModifierVolume142,LAZY,16,50
﻿267,18838.848969,456.597849,10.04,STOP_VIOLATION,REVERSE,13,50
﻿268,11404.948105,1845.443259,8.6,COLLISION_WITH_BP_IntersectionBorder94,LAZY,19,50
﻿269,168426.058106,1156.191346,20.94,STOP_VIOLATION,LAZY,15,50
﻿270,5543.315006,1644.730343,11.26,STOP_VIOLATION,LAZY,18,50
﻿271,89470.285546,3355.212784,11.38,COLLISION_WITH_BP_IntersectionBorder57,LAZY,13,50
﻿272,109605.657187,1073.883256,14.68,COLLISION_WITH_BP_IntersectionBorder57,LAZY,16,50
﻿273,5881.849712,1791.590409,12.18,COLLISION_WITH_BP_IntersectionBorder29,LAZY,17,50
﻿274,17759.583666,1768.431756,10.94,COLLISION_WITH_NavModifierVolume133,LAZY,19,50
﻿275,4329.962748,1043.350281,16.16,COLLISION_WITH_NavModifierVolume13,LAZY,12,50
﻿276,5197.255846,639.780449,7.76,COLLISION_WITH_BP_IntersectionBorder29,REVERSE,14,50
﻿277,13343.349899,1417.288736,10.26,COLLISION_WITH_NavModifierVolume142,REVERSE,12,50
﻿278,15564.505838,1110.861478,10.8,COLLISION_WITH_NavModifierVolume17,LAZY,15,50
﻿279,35541.238376,3328.789279,9.76,COLLISION_WITH_NavModifierVolume142,LAZY,17,50
﻿280,16057.480321,2478.794735,6.44,STOP_VIOLATION,LAZY,17,50
﻿281,49267.427355,2152.527581,10.1,COLLISION_WITH_NavModifierVolume133,LAZY,16,50
﻿282,16528.896622,3174.293952,9.7,STOP_VIOLATION,LAZY,17,50
﻿283,18603.332561,2503.434883,8.14,COLLISION_WITH_NavModifierVolume133,LAZY,15,50
﻿284,9988.224632,1994.872668,12.52,COLLISION_WITH_NavModifierVolume22,REVERSE,13,50
﻿285,10841.238297,-6991.620891,22.36,COLLISION_WITH_BP_IntersectionBorder94,LAZY,14,50
﻿286,10597.755098,695.258108,6.74,COLLISION_WITH_BP_IntersectionBorder94,REVERSE,16,50
﻿287,16549.744411,295.627666,11.12,STOP_VIOLATION,LAZY,21,50
﻿288,94498.139719,-482.713627,8.38,COLLISION_WITH_BP_IntersectionBorder94,REVERSE,12,50
﻿289,5001.736096,815.14473,9.32,COLLISION_WITH_NavModifierVolume13,LAZY,17,50
