Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,78279.16707,20699.765713,36.5,COLLISION_WITH_BP_IntersectionBorder3,COLLISION_WITH_NavModifierVolume19,6,32
﻿2,76341.528741,18764.444685,31.34375,COLLISION_WITH_NavModifierVolume50,COLLISION_WITH_NavModifierVolume50,3,32
﻿3,-605.054074,15116.192524,27.28125,COLLISION_WITH_BP_IntersectionBorder193,COLLISION_WITH_NavModifierVolume19,3,32
﻿4,-321.947401,13264.587895,23.84375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿5,-503.935897,24834.248762,39.65625,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿6,-382.969676,16976.583232,28.84375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿7,-287.549159,20453.263883,35.5,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿8,-340.608489,17300.613757,29.34375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume40,3,32
﻿9,-255.605006,27628.794728,45.40625,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,6,32
﻿10,-267.150074,18432.959833,30.375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿11,-438.460696,15764.716118,26.71875,COLLISION_WITH_NavModifierVolume35,COLLISION_WITH_BP_IntersectionBorder147,4,32
﻿12,-325.500342,14848.698769,26.5625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder200,3,32
﻿13,-353.529011,19277.302222,30.53125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿14,8463.970421,18331.862073,32.40625,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_NavModifierVolume19,3,32
﻿15,-378.258563,19040.664629,32.28125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿16,-352.746556,18304.674633,30.125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume50,4,32
﻿17,-263.659493,14048.265212,25.34375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume50,3,32
﻿18,-268.115783,14596.189232,25.96875,COLLISION_WITH_BP_IntersectionBorder71,STOP_VIOLATION,4,32
﻿19,-359.991983,19623.941393,32.75,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿20,-294.556281,14046.986907,25.96875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,2,32
﻿21,-414.048414,18137.354844,30.75,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿22,-1553.500298,13265.288413,24.25,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder147,4,32
﻿23,-278.915055,18045.510904,30.5625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿24,-340.146321,17885.489707,28.09375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿25,-267.795978,23069.111538,36.9375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume50,4,32
﻿26,-400.492005,15435.0496,27.1875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿27,-299.831908,12859.857967,22.46875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿28,-273.485935,17212.452683,28.96875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,3,32
﻿29,-315.629453,22199.583099,37.46875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿30,-327.836292,13156.301565,23.65625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿31,-310.148182,12658.367994,22.84375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿32,-250.733822,9895.31565,19.375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,3,32
﻿33,-354.458129,15523.246888,26.5625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume50,3,32
﻿34,-463.0452,12242.059895,22.6875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,4,32
﻿35,-368.047957,24676.924901,38.375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿36,-433.945428,20456.000815,34.125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿37,-276.903833,16332.07917,27.8125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_BP_IntersectionBorder192,3,32
﻿38,-303.014147,14478.994974,26.03125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume32,3,32
﻿39,97122.320686,20261.32408,31.90625,TIMEFINISHED,COLLISION_WITH_NavModifierVolume50,5,32
﻿40,11060.668387,21411.801805,36.78125,COLLISION_WITH_NavModifierVolume21,COLLISION_WITH_NavModifierVolume19,7,32
﻿41,-101.358622,22376.593317,36.59375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿42,-241.074862,21093.644837,34.375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿43,-244.096548,19273.247444,32.25,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿44,-360.040991,16636.220419,29.71875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿45,-242.071958,19267.497553,32.3125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿46,-293.741628,16883.395385,27.84375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿47,-203.944461,24104.028737,37.375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,4,32
﻿48,-190.44421,24629.822818,40.25,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,3,32
﻿49,-268.418557,18835.53898,31.71875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿50,-465.738122,15888.196294,28.75,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,12,32
﻿51,-228.590275,24652.43611,39.21875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,5,32
﻿52,-115.829959,31098.349461,45.5625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿53,-277.035379,15088.263684,28.21875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿54,-135.029695,24495.509443,37.25,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,5,32
﻿55,-309.20058,17264.738112,28.75,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿56,-294.34236,19686.920478,32.40625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,10,32
﻿57,-240.544172,27634.010973,42.28125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,6,32
﻿58,-238.743342,24157.859988,38.5,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿59,-175.179962,20838.377703,34.625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,9,32
﻿60,-109.099625,20690.461601,33.21875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿61,-351.647595,25604.129708,39.5625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿62,-381.319855,22920.799137,37.375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿63,-220.183106,25180.16501,36.28125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿64,-264.451864,23373.744367,34.84375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿65,-195.71414,31765.670517,45.5,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿66,-193.32324,20708.085179,33.25,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,9,32
﻿67,-179.092058,23415.249679,39.71875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,5,32
﻿68,-245.167563,21158.661283,33.15625,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,7,32
﻿69,-312.571066,31961.378786,58.0,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,12,32
﻿70,-268.266629,18429.918214,35.59375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿71,-317.284427,22963.883589,42.9375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿72,-247.741819,21758.66329,39.59375,COLLISION_WITH_NavModifierVolume35,TIMEFINISHED,6,32
﻿73,-268.323803,29551.204373,56.1875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,11,32
﻿74,-247.169194,24848.315014,50.59375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,10,32
﻿75,-294.241915,24240.818317,46.40625,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,8,32
﻿76,-275.887251,14829.522157,29.5625,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,4,32
﻿77,-277.38799,22731.678997,45.21875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,7,32
﻿78,-44.758776,26043.539602,49.125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,8,32
﻿79,-369.240402,28151.789876,52.8125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,10,32
﻿80,-274.41477,33118.139837,61.46875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,9,32
﻿81,-249.886388,22968.192648,43.4375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,7,32
﻿82,-255.125574,28079.510856,49.21875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,9,32
﻿83,-315.929516,21445.382294,41.09375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,6,32
﻿84,-282.788506,19616.816093,38.28125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,6,32
﻿85,-174.221966,24332.147867,46.875,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,9,32
﻿86,-206.477232,18718.023753,34.5,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿87,-306.97064,20284.236303,39.53125,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,6,32
﻿88,-302.434255,16989.142764,36.34375,COLLISION_WITH_NavModifierVolume35,TIMEFINISHED,5,32
﻿89,-293.702939,27037.383042,50.90625,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,8,32
﻿90,-267.670419,27891.925603,49.8125,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,7,32
﻿91,-403.365823,25628.636023,46.46875,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,7,32
﻿92,-278.01151,25316.183987,49.09375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,8,32
﻿93,-226.785682,23290.186843,45.09375,COLLISION_WITH_BP_IntersectionBorder71,TIMEFINISHED,8,32
﻿94,-244.155108,21777.919137,41.34375,COLLISION_WITH_BP_IntersectionBorder71,COLLISION_WITH_NavModifierVolume19,8,32
﻿95,3618.978479,21680.145252,40.375,COLLISION_WITH_NavModifierVolume9,TIMEFINISHED,6,32
﻿96,10092.435992,22333.077651,43.34375,COLLISION_WITH_NavModifierVolume25,TIMEFINISHED,7,32
﻿97,51630.495418,20750.978853,36.09375,COLLISION_WITH_NavModifierVolume19,COLLISION_WITH_NavModifierVolume19,7,32
﻿98,9759.038437,22962.623807,42.15625,COLLISION_WITH_NavModifierVolume25,COLLISION_WITH_NavModifierVolume19,9,32
﻿99,3561.760152,27841.577379,52.4375,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿100,3517.526515,25341.936899,47.15625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,7,32
﻿101,55995.270505,28559.796064,53.65625,COLLISION_WITH_NavModifierVolume19,TIMEFINISHED,9,32
﻿102,3605.482631,23080.858801,40.5,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,6,32
﻿103,9666.604456,25016.024677,46.5,COLLISION_WITH_NavModifierVolume25,TIMEFINISHED,6,32
﻿104,9923.130774,26079.819141,46.8125,COLLISION_WITH_NavModifierVolume25,TIMEFINISHED,8,32
﻿105,3480.762276,19653.196829,34.1875,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_NavModifierVolume19,7,32
﻿106,93693.959952,22470.022731,43.625,TIMEFINISHED,TIMEFINISHED,7,32
﻿107,85124.792425,23383.691196,41.28125,TIMEFINISHED,TIMEFINISHED,7,32
﻿108,11516.418865,26653.401645,50.25,COLLISION_WITH_NavModifierVolume21,COLLISION_WITH_NavModifierVolume19,9,32
﻿109,3393.378325,20590.813733,40.09375,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_NavModifierVolume19,6,32
﻿110,9651.820404,28708.682781,52.09375,COLLISION_WITH_NavModifierVolume25,TIMEFINISHED,10,32
﻿111,94912.598987,29365.672265,51.0625,TIMEFINISHED,TIMEFINISHED,8,32
﻿112,3498.792957,21949.267913,49.5625,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿113,3635.738603,26746.326174,56.6875,COLLISION_WITH_BP_IntersectionBorder147,TIMEFINISHED,8,32
﻿114,3608.288002,19816.50698,42.59375,COLLISION_WITH_BP_IntersectionBorder147,COLLISION_WITH_NavModifierVolume19,6,32
﻿115,9524.89188,25144.406413,52.78125,COLLISION_WITH_NavModifierVolume25,TIMEFINISHED,8,32
