Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿21,7934.715708,2144.070508,8.083333,STOP_VIOLATION,STOP_VIOLATION,3,24
﻿22,971.398101,973.990009,8.666667,COLLISION_WITH_BP_IntersectionBorder116,LAZY,6,24
﻿23,8274.733109,1257.762606,11.958333,STOP_VIOLATION,LAZY,12,24
﻿24,31665.884085,1515.161181,11.458333,COLLISION_WITH_NavModifierVolume141,LAZY,13,24
﻿25,30507.914358,3672.028989,12.791667,STOP_VIOLATION,LAZY,5,24
﻿26,24882.701911,3958.120492,14.666667,STOP_VIOLATION,LAZY,15,24
﻿27,1563.396997,2830.957159,13.083333,LAZY,LAZY,6,24
﻿28,2296.903841,5574.904211,21.833333,COLLISION_WITH_BP_IntersectionBorder116,STOP_VIOLATION,3,24
﻿29,11727.052321,3153.37526,10.458333,COLLISION_WITH_BP_IntersectionBorder147,STOP_VIOLATION,3,24
﻿30,11900.305371,1037.524879,9.708333,COLLISION_WITH_BP_IntersectionBorder147,LAZY,12,24
﻿31,17363.765532,3447.629827,11.5,COLLISION_WITH_BP_IntersectionBorder86,LAZY,13,24
﻿32,7344.062319,4075.284217,11.916667,COLLISION_WITH_NavModifierVolume58,LAZY,4,24
﻿33,9510.013358,2711.368543,11.875,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿34,18336.40896,3797.242301,13.125,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿35,47856.714371,4942.988919,18.25,STOP_VIOLATION,LAZY,14,24
﻿36,3606.728157,5826.640834,17.041667,LAZY,LAZY,5,24
﻿37,18773.159568,3387.550813,11.333333,STOP_VIOLATION,LAZY,12,24
﻿38,26165.798579,4071.239589,13.25,STOP_VIOLATION,LAZY,5,24
﻿39,13712.402433,2760.618922,13.833333,STOP_VIOLATION,LAZY,5,24
﻿40,4441.001794,3603.642092,15.416667,LAZY,LAZY,16,24
﻿41,10419.520126,2023.668107,15.416667,STOP_VIOLATION,LAZY,15,24
﻿42,9249.491544,3442.275629,11.875,STOP_VIOLATION,LAZY,6,24
﻿43,2138.642127,3750.869433,13.416667,LAZY,LAZY,14,24
﻿44,19417.890043,2903.867683,15.958333,COLLISION_WITH_NavModifierVolume30,LAZY,5,24
﻿45,32938.508711,5129.275181,15.375,STOP_VIOLATION,STOP_VIOLATION,4,24
﻿46,29377.793704,4160.173043,16.75,COLLISION_WITH_NavModifierVolume30,LAZY,14,24
﻿47,15468.141333,4568.367165,15.375,COLLISION_WITH_BP_IntersectionBorder147,LAZY,12,24
﻿48,42748.87334,4535.718217,15.166667,STOP_VIOLATION,LAZY,15,24
﻿49,21615.044776,2746.350655,12.166667,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿50,9439.554814,2123.471587,12.25,COLLISION_WITH_BP_IntersectionBorder200,LAZY,14,24
﻿51,9451.011728,6131.753438,17.166667,COLLISION_WITH_NavModifierVolume58,LAZY,15,24
﻿52,2495.855313,2741.043821,12.041667,STOP_VIOLATION,LAZY,14,24
﻿53,15259.181089,4869.952451,16.291667,STOP_VIOLATION,LAZY,13,24
﻿54,65861.492909,6132.46679,21.375,TIMEFINISHED,LAZY,5,24
﻿55,69784.767267,13985.967506,33.666667,TIMEFINISHED,STOP_VIOLATION,8,24
﻿56,17210.717491,7361.196728,25.75,COLLISION_WITH_NavModifierVolume30,STOP_VIOLATION,7,24
﻿57,18607.784693,2971.831201,13.0,STOP_VIOLATION,LAZY,15,24
﻿58,30361.536071,2902.586689,11.083333,STOP_VIOLATION,LAZY,14,24
﻿59,39539.419915,5912.607136,17.583333,COLLISION_WITH_NavModifierVolume2,LAZY,11,24
﻿60,24266.610122,6576.404302,18.5,COLLISION_WITH_NavModifierVolume2,LAZY,14,24
﻿61,19188.757191,3870.620412,18.291667,STOP_VIOLATION,STOP_VIOLATION,3,24
﻿62,6144.000071,7713.736349,21.541667,COLLISION_WITH_NavModifierVolume36,STOP_VIOLATION,7,24
﻿63,73002.990095,7337.710896,19.958333,TIMEFINISHED,LAZY,6,24
﻿64,14916.692605,9283.57316,28.333333,COLLISION_WITH_NavModifierVolume43,STOP_VIOLATION,5,24
﻿65,53341.134236,5034.739124,16.75,TIMEFINISHED,LAZY,12,24
﻿66,20350.410911,2372.849204,16.083333,STOP_VIOLATION,LAZY,10,24
﻿67,2691.509823,6320.557751,20.916667,COLLISION_WITH_BP_IntersectionBorder116,STOP_VIOLATION,3,24
﻿68,18225.068714,4916.350059,17.208333,COLLISION_WITH_BP_IntersectionBorder200,LAZY,11,24
﻿69,12109.855342,4789.42305,15.833333,COLLISION_WITH_BP_IntersectionBorder200,LAZY,15,24
﻿70,11246.786011,2081.563115,10.625,COLLISION_WITH_NavModifierVolume20,LAZY,4,24
﻿71,3407.973798,5951.303098,16.416667,STOP_VIOLATION,LAZY,12,24
﻿72,42860.230021,3303.560206,18.625,STOP_VIOLATION,STOP_VIOLATION,6,24
﻿73,22713.819521,6891.043208,19.625,COLLISION_WITH_NavModifierVolume21,LAZY,5,24
﻿74,18344.279316,5260.711459,17.458333,STOP_VIOLATION,LAZY,13,24
﻿75,33068.081994,4835.320584,15.5,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿76,25307.532783,7017.144579,21.583333,STOP_VIOLATION,LAZY,4,24
﻿77,64187.387988,5572.372633,20.958333,TIMEFINISHED,STOP_VIOLATION,3,24
﻿78,21886.431808,8344.391071,24.791667,COLLISION_WITH_BP_IntersectionBorder147,LAZY,4,24
﻿79,19145.490387,5142.682561,17.166667,COLLISION_WITH_NavModifierVolume43,LAZY,7,24
﻿80,26588.671974,5605.000264,17.375,STOP_VIOLATION,LAZY,13,24
﻿81,25039.613376,5513.93553,17.75,COLLISION_WITH_NavModifierVolume21,LAZY,14,24
﻿82,29839.61103,10181.019415,29.916667,COLLISION_WITH_NavModifierVolume43,LAZY,6,24
﻿83,28730.026067,6788.879363,18.541667,STOP_VIOLATION,LAZY,14,24
﻿84,20834.533722,2712.905564,14.583333,STOP_VIOLATION,LAZY,13,24
﻿85,16536.098013,6247.726,22.416667,STOP_VIOLATION,STOP_VIOLATION,5,24
﻿86,55071.761899,7215.516735,23.0,TIMEFINISHED,LAZY,5,24
﻿87,17290.267437,5525.490984,18.375,STOP_VIOLATION,LAZY,15,24
﻿88,22208.371444,3255.831408,14.791667,STOP_VIOLATION,LAZY,15,24
﻿89,24042.002362,3851.899019,16.416667,COLLISION_WITH_NavModifierVolume16,LAZY,6,24
﻿90,15850.769731,1579.174054,13.791667,COLLISION_WITH_NavModifierVolume21,LAZY,15,24
﻿91,28190.116427,5984.021871,20.291667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,13,24
﻿92,27196.1907,8565.959448,21.708333,STOP_VIOLATION,LAZY,14,24
﻿93,34240.218077,5948.487411,19.291667,COLLISION_WITH_NavModifierVolume2,LAZY,13,24
﻿94,17687.286517,4397.703691,16.791667,STOP_VIOLATION,LAZY,15,24
﻿95,52847.577783,12976.86639,31.291667,COLLISION_WITH_NavModifierVolume2,LAZY,13,24
﻿96,46329.833814,5482.705056,16.708333,STOP_VIOLATION,LAZY,14,24
﻿97,22375.978318,6455.750963,18.166667,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿98,30477.418392,6102.554254,19.041667,STOP_VIOLATION,LAZY,15,24
﻿99,31168.352987,4525.865012,17.708333,COLLISION_WITH_NavModifierVolume21,LAZY,14,24
﻿100,26577.872851,6389.037196,16.416667,COLLISION_WITH_BP_IntersectionBorder147,LAZY,16,24
﻿101,38973.000872,9906.121908,25.875,TIMEFINISHED,LAZY,14,24
﻿102,35109.984381,6704.92618,22.291667,STOP_VIOLATION,LAZY,13,24
﻿103,41921.972098,10783.175504,26.916667,COLLISION_WITH_NavModifierVolume43,LAZY,15,24
﻿104,31276.293366,6445.801254,19.166667,STOP_VIOLATION,LAZY,14,24
﻿105,21262.673353,8303.454042,24.958333,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿106,57875.981524,8614.744367,27.5,TIMEFINISHED,LAZY,3,24
﻿107,37408.008215,7762.633477,24.125,COLLISION_WITH_NavModifierVolume2,LAZY,5,24
﻿108,42900.533843,4130.844805,16.5,STOP_VIOLATION,LAZY,15,24
﻿109,26752.213991,8066.911877,23.583333,STOP_VIOLATION,LAZY,14,24
﻿110,37002.747292,9977.42796,25.708333,STOP_VIOLATION,LAZY,5,24
﻿111,40204.69025,9068.167204,28.583333,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿112,10039.89688,9152.437308,25.666667,STOP_VIOLATION,STOP_VIOLATION,4,24
﻿113,33999.865517,6626.182602,19.75,STOP_VIOLATION,LAZY,16,24
﻿114,29217.721743,5549.834053,18.791667,STOP_VIOLATION,LAZY,14,24
﻿115,20334.709452,6200.591088,19.125,STOP_VIOLATION,LAZY,15,24
﻿116,21487.856939,5586.352699,16.208333,STOP_VIOLATION,LAZY,15,24
﻿117,62366.07781,6788.888832,22.416667,TIMEFINISHED,LAZY,14,24
﻿118,19480.943149,5175.352798,17.208333,COLLISION_WITH_NavModifierVolume21,LAZY,15,24
﻿119,11809.075579,10152.221186,27.458333,STOP_VIOLATION,LAZY,14,24
﻿120,38381.214874,5282.08244,18.791667,STOP_VIOLATION,LAZY,16,24
﻿121,24192.874415,7227.795379,20.666667,COLLISION_WITH_NavModifierVolume43,LAZY,16,24
﻿122,48456.306513,10878.492225,25.958333,TIMEFINISHED,LAZY,14,24
﻿123,36478.763975,6382.209601,24.625,STOP_VIOLATION,LAZY,15,24
﻿124,27354.487927,4915.924605,17.416667,COLLISION_WITH_NavModifierVolume43,LAZY,12,24
﻿125,42882.383186,6738.410396,22.25,COLLISION_WITH_NavModifierVolume43,LAZY,4,24
﻿126,21161.057018,8541.283104,23.5,STOP_VIOLATION,STOP_VIOLATION,4,24
﻿127,34809.858028,8041.250257,18.916667,STOP_VIOLATION,LAZY,14,24
﻿128,9170.848959,8286.346412,25.083333,LAZY,LAZY,16,24
﻿129,33155.097622,9734.780843,27.166667,STOP_VIOLATION,LAZY,15,24
﻿130,67750.474089,10547.063287,27.25,TIMEFINISHED,LAZY,14,24
﻿131,52140.069391,6450.342917,22.5,TIMEFINISHED,LAZY,16,24
﻿132,33000.896844,4115.447902,19.416667,STOP_VIOLATION,LAZY,13,24
﻿133,44453.751995,9522.258358,25.666667,TIMEFINISHED,LAZY,14,24
﻿134,57776.627079,8212.147535,24.041667,STOP_VIOLATION,LAZY,14,24
﻿135,11702.208884,9176.45077,27.083333,STOP_VIOLATION,LAZY,4,24
﻿136,57812.641382,8729.709292,23.208333,STOP_VIOLATION,LAZY,13,24
﻿137,43824.523657,9717.126062,24.458333,STOP_VIOLATION,LAZY,15,24
﻿138,45375.437005,8248.526017,26.125,TIMEFINISHED,LAZY,15,24
﻿139,22332.328849,7733.743235,29.5,COLLISION_WITH_NavModifierVolume21,LAZY,16,24
﻿140,43785.032172,11483.915145,29.916667,STOP_VIOLATION,LAZY,15,24
﻿141,42946.1925,9415.550025,27.0,COLLISION_WITH_NavModifierVolume43,LAZY,15,24
﻿142,34434.855533,4432.554261,20.083333,STOP_VIOLATION,LAZY,16,24
﻿143,25970.680897,7704.8932,24.5,STOP_VIOLATION,LAZY,12,24
﻿144,67428.534516,11784.805771,29.5,TIMEFINISHED,LAZY,15,24
﻿145,31746.994832,8261.351469,25.291667,COLLISION_WITH_NavModifierVolume43,LAZY,13,24
﻿146,48997.312595,8891.981933,25.75,STOP_VIOLATION,LAZY,10,24
﻿147,36792.234693,7617.565893,25.375,STOP_VIOLATION,LAZY,14,24
﻿148,28253.089754,6841.216953,23.0,COLLISION_WITH_NavModifierVolume43,LAZY,6,24
﻿149,42901.480542,12633.420597,29.791667,STOP_VIOLATION,LAZY,12,24
﻿150,15979.933655,9666.27192,30.416667,YIELD_VIOLATION,LAZY,6,24
﻿151,39966.482832,8219.240357,26.541667,STOP_VIOLATION,LAZY,15,24
﻿152,37546.792543,8708.738965,22.291667,STOP_VIOLATION,LAZY,15,24
﻿153,59449.226071,8813.386713,29.875,TIMEFINISHED,LAZY,16,24
﻿154,41087.953293,8970.114612,25.333333,STOP_VIOLATION,LAZY,15,24
﻿155,47338.518172,8976.160419,26.708333,TIMEFINISHED,LAZY,15,24
﻿156,15379.291721,4450.718598,23.833333,STOP_VIOLATION,LAZY,16,24
﻿157,29672.888809,9945.443796,25.666667,COLLISION_WITH_NavModifierVolume43,LAZY,15,24
﻿158,43837.859786,9371.016756,29.5,COLLISION_WITH_BP_IntersectionBorder108,LAZY,14,24
﻿159,51381.586074,11914.203539,30.0,STOP_VIOLATION,LAZY,14,24
﻿160,34424.006294,8019.365859,22.666667,COLLISION_WITH_NavModifierVolume43,LAZY,17,24
﻿161,50964.029064,7844.914698,26.75,STOP_VIOLATION,LAZY,15,24
﻿162,30796.422877,7176.543662,24.875,COLLISION_WITH_NavModifierVolume43,LAZY,16,24
﻿163,49342.622494,8287.782529,24.541667,TIMEFINISHED,LAZY,15,24
﻿164,4905.187344,8825.684469,28.291667,STOP_VIOLATION,LAZY,13,24
﻿165,34737.535947,7474.904482,21.833333,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿166,67986.71365,11510.559479,28.5,STOP_VIOLATION,LAZY,15,24
﻿167,28891.991527,8791.726782,26.833333,STOP_VIOLATION,LAZY,15,24
﻿168,69854.221741,9690.952239,25.791667,STOP_VIOLATION,LAZY,14,24
﻿169,47139.765348,10539.751203,27.291667,STOP_VIOLATION,LAZY,14,24
﻿170,39361.447983,9580.320531,28.291667,STOP_VIOLATION,LAZY,15,24
﻿171,44049.553639,10258.93434,27.875,TIMEFINISHED,LAZY,16,24
﻿172,35728.536519,8183.746038,28.333333,COLLISION_WITH_NavModifierVolume43,LAZY,15,24
﻿173,47422.193563,12410.355055,35.791667,TIMEFINISHED,LAZY,5,24
﻿174,39665.185552,10067.661985,28.583333,COLLISION_WITH_BP_IntersectionBorder221,LAZY,15,24
﻿175,51447.558096,13774.512848,34.166667,TIMEFINISHED,LAZY,14,24
﻿176,48489.629114,6689.329533,26.625,STOP_VIOLATION,LAZY,16,24
﻿177,71630.025854,6513.646218,19.875,TIMEFINISHED,LAZY,16,24
﻿178,46723.057966,13787.593113,38.291667,COLLISION_WITH_BP_IntersectionBorder212,LAZY,15,24
﻿179,36354.524734,7489.643735,28.291667,COLLISION_WITH_NavModifierVolume43,LAZY,15,24
﻿180,76117.26078,8781.781951,27.125,STOP_VIOLATION,LAZY,14,24
﻿181,30513.41925,22692.950602,53.708333,STOP_VIOLATION,STOP_VIOLATION,6,24
﻿182,39867.388256,8799.554561,25.083333,STOP_VIOLATION,LAZY,17,24
﻿183,33472.33171,6110.550985,24.416667,COLLISION_WITH_NavModifierVolume43,LAZY,13,24
﻿184,38382.284379,5447.207572,21.708333,COLLISION_WITH_BP_IntersectionBorder200,LAZY,15,24
﻿185,52050.851884,5055.555606,21.291667,TIMEFINISHED,LAZY,17,24
﻿186,51294.371812,8531.957733,27.083333,STOP_VIOLATION,LAZY,17,24
﻿187,48311.770808,11105.318829,29.25,TIMEFINISHED,LAZY,15,24
﻿188,70709.458395,10186.621853,27.125,TIMEFINISHED,LAZY,15,24
﻿189,79862.174222,12252.899805,30.291667,STOP_VIOLATION,LAZY,15,24
﻿190,17840.327244,19658.109737,50.958333,STOP_VIOLATION,LAZY,6,24
﻿191,58184.008481,14565.485279,37.041667,TIMEFINISHED,LAZY,15,24
﻿192,12803.189388,12216.002686,31.333333,LAZY,LAZY,15,24
﻿193,5652.589203,7024.566761,23.666667,STOP_VIOLATION,LAZY,14,24
﻿194,53169.971383,10297.743777,30.541667,STOP_VIOLATION,LAZY,15,24
﻿195,81870.218578,5192.945715,17.041667,STOP_VIOLATION,LAZY,21,24
﻿196,19063.302804,4348.543923,17.625,STOP_VIOLATION,LAZY,19,24
﻿197,12066.361948,2417.602365,10.833333,STOP_VIOLATION,LAZY,21,24
﻿198,53454.870966,12946.225434,30.625,STOP_VIOLATION,LAZY,6,24
﻿199,29977.106809,10803.822281,26.458333,STOP_VIOLATION,LAZY,14,24
﻿200,53213.701976,13333.943662,30.791667,STOP_VIOLATION,LAZY,16,24
﻿201,53677.360928,12007.708624,32.916667,STOP_VIOLATION,LAZY,16,24
﻿202,38866.34395,11941.489756,29.875,COLLISION_WITH_NavModifierVolume43,LAZY,16,24
﻿203,33940.246184,6072.624173,22.125,STOP_VIOLATION,LAZY,15,24
﻿204,67862.037455,11940.307778,30.958333,TIMEFINISHED,LAZY,14,24
﻿205,635.999857,-380.499041,5.75,LAZY,LAZY,24,24
﻿206,32531.189438,1498.216866,6.916667,STOP_VIOLATION,LAZY,23,24
﻿207,616.30359,192.433925,5.0,LAZY,LAZY,24,24
﻿208,589.828989,148.095194,5.0,LAZY,LAZY,24,24
﻿209,24594.866956,520.190182,7.291667,STOP_VIOLATION,LAZY,22,24
﻿210,607.280841,179.71129,5.0,LAZY,LAZY,24,24
﻿211,33863.901281,1620.466683,8.166667,STOP_VIOLATION,LAZY,21,24
﻿212,25119.211449,8582.674191,23.708333,STOP_VIOLATION,LAZY,16,24
﻿213,38236.617102,11004.138511,30.416667,COLLISION_WITH_NavModifierVolume43,LAZY,16,24
﻿214,88017.229272,9182.81142,22.458333,STOP_VIOLATION,LAZY,18,24
﻿215,6165.835948,19482.568068,50.458333,STOP_VIOLATION,LAZY,6,24
﻿216,43985.521898,7620.758982,28.291667,COLLISION_WITH_NavModifierVolume43,LAZY,16,24
﻿217,573.590927,45.541017,5.958333,LAZY,LAZY,19,24
﻿218,638.183669,188.512912,5.0,LAZY,LAZY,24,24
﻿219,2536.821493,324.766841,6.708333,LAZY,LAZY,23,24
﻿220,572.237416,-343.720953,5.875,LAZY,LAZY,24,24
﻿221,619.073466,191.905679,5.083333,LAZY,LAZY,23,24
﻿222,615.178502,175.078421,5.0,LAZY,LAZY,24,24
﻿223,25263.262647,1596.227297,9.291667,STOP_VIOLATION,LAZY,22,24
﻿224,2151.861066,-164.995186,6.375,COLLISION_WITH_NavModifierVolume38,LAZY,22,24
﻿225,220.326874,312.399858,5.0,LAZY,LAZY,24,24
﻿226,647.939896,236.902542,5.0,LAZY,LAZY,24,24
﻿227,59880.07187,8802.359183,23.416667,STOP_VIOLATION,LAZY,16,24
﻿228,62675.058792,8771.458811,26.291667,TIMEFINISHED,LAZY,17,24
﻿229,56884.557586,11919.026952,30.25,STOP_VIOLATION,LAZY,15,24
﻿230,548.792536,126.015362,5.0,LAZY,LAZY,24,24
﻿231,588.425659,183.21096,6.166667,LAZY,LAZY,23,24
﻿232,350.329485,143.72815,5.0,LAZY,LAZY,24,24
﻿233,213.005075,339.361296,5.166667,LAZY,LAZY,23,24
﻿234,402.88861,210.152012,5.0,LAZY,LAZY,24,24
﻿235,604.712367,-1023.963206,6.375,LAZY,LAZY,24,24
﻿236,346.548539,174.07506,5.0,LAZY,LAZY,24,24
﻿237,44951.592387,1470.434652,9.083333,COLLISION_WITH_NavModifierVolume17,LAZY,21,24
﻿238,47468.499832,2159.015781,9.375,STOP_VIOLATION,LAZY,23,24
﻿239,3022.665045,-115.94562,6.583333,COLLISION_WITH_NavModifierVolume38,LAZY,21,24
﻿240,361.181801,378.283411,5.0,LAZY,LAZY,24,24
﻿241,613.276697,-933.85203,6.416667,LAZY,LAZY,24,24
﻿242,594.301899,244.730422,5.0,LAZY,LAZY,24,24
﻿243,62630.881014,2922.517203,9.791667,TIMEFINISHED,LAZY,23,24
﻿244,575.613025,-9.153996,6.75,LAZY,LAZY,21,24
﻿245,46234.069619,2105.060241,8.958333,STOP_VIOLATION,LAZY,23,24
﻿246,451.391034,301.597673,5.0,LAZY,LAZY,24,24
﻿247,494.865567,91.16468,5.0,LAZY,LAZY,24,24
﻿248,540.389926,97.282914,5.0,LAZY,LAZY,24,24
﻿249,555.177566,-1076.672929,6.333333,LAZY,LAZY,24,24
﻿250,468.424511,206.194787,5.0,LAZY,LAZY,24,24
﻿251,539.965296,357.225979,6.208333,LAZY,LAZY,23,24
﻿252,538.778646,159.916395,5.0,LAZY,LAZY,24,24
﻿253,2997.813921,349.031196,5.666667,LAZY,LAZY,24,24
﻿254,549.440111,-360.424978,5.333333,LAZY,LAZY,23,24
﻿255,520.8863,164.839851,6.0,LAZY,LAZY,23,24
﻿256,436.414895,208.666993,5.0,LAZY,LAZY,24,24
﻿257,504.186082,73.319507,6.708333,LAZY,LAZY,22,24
﻿258,358.643754,128.144461,5.0,LAZY,LAZY,24,24
﻿259,46757.664708,2084.193446,8.041667,COLLISION_WITH_NavModifierVolume17,LAZY,23,24
﻿260,14451.79707,822.41247,7.416667,COLLISION_WITH_NavModifierVolume57,LAZY,22,24
﻿261,534.045974,121.618822,5.0,LAZY,LAZY,24,24
﻿262,432.408914,-107.747101,6.791667,LAZY,LAZY,23,24
﻿263,425.89348,171.726304,5.0,LAZY,LAZY,24,24
﻿264,414.543478,97.826405,5.0,LAZY,LAZY,24,24
﻿265,433.528869,107.866552,5.0,LAZY,LAZY,24,24
﻿266,208.572752,39.624918,5.541667,LAZY,LAZY,23,24
﻿267,455.845819,248.279877,5.458333,LAZY,LAZY,23,24
﻿268,474.039307,99.471907,5.0,LAZY,LAZY,24,24
﻿269,490.399256,85.865742,5.0,LAZY,LAZY,24,24
﻿270,479.429638,-550.530789,5.833333,LAZY,LAZY,23,24
﻿271,535.635837,109.255214,5.0,LAZY,LAZY,24,24
﻿272,138.732573,156.290799,5.25,LAZY,LAZY,24,24
﻿273,446.141506,302.209749,6.291667,LAZY,LAZY,23,24
﻿274,546.750416,200.603063,5.375,LAZY,LAZY,24,24
﻿275,239.303392,247.365134,5.0,LAZY,LAZY,24,24
﻿276,260.820879,130.63628,5.0,LAZY,LAZY,24,24
﻿277,482.696155,112.619299,5.0,LAZY,LAZY,24,24
﻿278,480.659826,98.729827,5.0,LAZY,LAZY,24,24
﻿279,354.85562,-379.547705,7.125,LAZY,LAZY,22,24
﻿280,431.936021,205.173026,7.541667,LAZY,LAZY,22,24
﻿281,384.492941,102.119403,5.0,LAZY,LAZY,24,24
﻿282,313.647009,62.696246,5.0,LAZY,LAZY,24,24
﻿283,252.923339,86.476826,6.708333,LAZY,LAZY,23,24
﻿284,376.960406,159.172513,5.0,LAZY,LAZY,24,24
﻿285,333.389042,211.253617,5.083333,LAZY,LAZY,24,24
﻿286,152.080282,-117.650214,5.5,LAZY,LAZY,23,24
﻿287,406.467126,75.486994,5.0,LAZY,LAZY,24,24
﻿288,384.631989,-243.895807,5.5,LAZY,LAZY,24,24
﻿289,409.961452,71.688057,5.0,LAZY,LAZY,24,24
﻿290,453.0307,43.893973,5.0,LAZY,LAZY,24,24
﻿291,2138.19194,177.005905,6.416667,COLLISION_WITH_NavModifierVolume38,LAZY,23,24
﻿292,407.321331,289.535221,5.0,LAZY,LAZY,24,24
﻿293,408.623637,70.384807,5.0,LAZY,LAZY,24,24
﻿294,424.903483,109.935226,5.0,LAZY,LAZY,24,24
﻿295,409.697169,89.306868,6.333333,LAZY,LAZY,24,24
﻿296,278.994021,81.892497,5.0,LAZY,LAZY,24,24
﻿297,433.252016,70.763512,5.0,LAZY,LAZY,24,24
﻿298,396.03066,-1253.066527,6.5,LAZY,LAZY,24,24
﻿299,390.266269,209.939116,6.583333,LAZY,LAZY,23,24
﻿300,57496.250241,2529.798128,9.791667,STOP_VIOLATION,LAZY,23,24
﻿301,358.476874,116.834035,5.0,LAZY,LAZY,24,24
﻿302,348.159958,-100.248071,5.583333,LAZY,LAZY,23,24
﻿303,519.899237,103.820198,5.625,LAZY,LAZY,24,24
﻿304,381.662299,108.718096,5.0,LAZY,LAZY,24,24
﻿305,285.527859,66.757001,5.0,LAZY,LAZY,24,24
﻿306,194.408419,-703.033909,5.75,LAZY,LAZY,23,24
﻿307,349.532793,172.289163,5.0,LAZY,LAZY,24,24
﻿308,341.213896,162.198013,5.291667,LAZY,LAZY,24,24
﻿309,319.490156,42.221927,5.0,LAZY,LAZY,24,24
﻿310,364.452536,106.07145,5.0,LAZY,LAZY,24,24
﻿311,375.519749,42.987649,5.0,LAZY,LAZY,24,24
﻿312,342.42265,-813.412653,5.916667,LAZY,LAZY,23,24
﻿313,199.62721,40.855293,5.0,LAZY,LAZY,24,24
﻿314,265.912011,82.475678,5.0,LAZY,LAZY,24,24
﻿315,384.18102,80.883234,5.0,LAZY,LAZY,24,24
﻿316,311.586451,-1282.277129,6.625,LAZY,LAZY,24,24
﻿317,359.746603,56.667399,5.0,LAZY,LAZY,24,24
﻿318,349.58218,72.444589,5.0,LAZY,LAZY,24,24
﻿319,371.645824,64.886597,5.0,LAZY,LAZY,24,24
﻿320,399.484893,47.752197,5.0,LAZY,LAZY,24,24
﻿321,377.844697,40.630234,5.0,LAZY,LAZY,24,24
﻿322,315.090465,48.593452,5.0,LAZY,LAZY,24,24
﻿323,455.981439,-147.965041,5.416667,LAZY,LAZY,23,24
﻿324,243.044559,32.917169,5.0,LAZY,LAZY,24,24
﻿325,308.25346,22.815212,5.0,LAZY,LAZY,24,24
﻿326,293.440906,31.873031,5.0,LAZY,LAZY,24,24
﻿327,271.163245,-472.681383,5.416667,LAZY,LAZY,23,24
﻿328,286.209998,29.995315,5.0,LAZY,LAZY,24,24
﻿329,289.070075,43.45096,5.0,LAZY,LAZY,24,24
﻿330,291.895874,73.389145,5.333333,LAZY,LAZY,24,24
﻿331,107.404417,95.084078,5.0,LAZY,LAZY,24,24
﻿332,296.642229,25.015768,5.0,LAZY,LAZY,24,24
