Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield,MutNumChanged,MutAvgMagnitude,MutNumLarge,MutParentFitness,Acum_SteerApproachPenalty,NumStopZonesEntered,NotNorm_PeakFitness
﻿1,BP_VehicleAI220,3937.763279,15,BP_SpawnPoint11,COLLISION_WITH_BP_IntersectionBorder79,1557.084501,1028.001031,6517.980729,0.000761,2774.367295,626.96378,2.213414,2.65467,0.0,6522.848812,0.0,0.0,451.0,451.0,true,6.116121,0.356055,1.610481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.655613,-32.655613,21,177.179343,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,5977.443167
﻿1,BP_VehicleAI26,8866.790453,18,BP_SpawnPoint7,COLLISION_WITH_BP_IntersectionBorder101,624.855094,204.826146,9690.044352,0.000312,3505.236667,745.127685,1.490845,4.936496,0.0,9696.471694,0.0,0.0,536.0,536.0,true,4.439609,0.152761,2.62233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.390403,43.390403,7,123.613344,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,9575.339319
﻿1,BP_VehicleAI21,9152.561086,18,BP_SpawnPoint40,STOP_VIOLATION,0.0,0.013943,8672.94414,0.000112,3650.554818,764.589975,0.573722,4.657982,618.781565,8678.175844,0.0,0.0,550.0,550.0,true,3.471044,4.067321,1.090955,4.054021,0.0,175.0,27.970366,0.000022,0.0,50.577579,0.0,0.0,0.0,4.7,127.593398,127.593398,2,207.597146,0.0,175.0,0.0,0,0.0,0,0.0,65.834412,1,9152.561086
﻿1,BP_VehicleAI29,5735.148797,19,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume43,1196.157113,454.109584,7379.674231,0.001204,3948.481515,802.124392,2.886598,2.854664,0.0,7385.415493,0.0,0.0,577.0,577.0,true,5.739343,0.469129,4.441271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.316931,124.316931,10,195.626409,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,7170.007604
﻿1,BP_VehicleAI212,9086.110021,20,BP_SpawnPoint31,STOP_VIOLATION,0.0,12.766835,8764.826283,0.00016,3982.631593,846.609627,0.895672,4.308132,451.437477,8770.030087,0.0,0.0,609.0,609.0,true,4.042781,4.333824,1.463693,4.168429,0.0,175.0,26.766826,0.000019,0.0,40.548803,0.0,0.0,0.0,4.7,167.469465,167.469465,13,219.60152,0.0,175.0,0.0,0,0.0,0,0.0,55.27506,1,9086.110021
﻿1,BP_VehicleAI223,4999.49109,20,BP_SpawnPoint45,STOP_VIOLATION,0.0,512.175266,9099.957127,0.000271,3301.560675,870.242408,1.309983,6.512774,810.513333,9107.779884,0.0,0.0,626.0,626.0,true,4.652713,2.959021,2.166539,2.770114,0.0,174.0,51.755069,0.000005,0.0,4201.299933,0.0,0.0,0.0,4.6,198.842235,198.842235,24,259.749754,0.0,174.0,0.0,0,0.0,0,0.0,153.571854,1,8410.386149
﻿1,BP_VehicleAI20,6510.440407,21,BP_SpawnPoint46,COLLISION_WITH_BP_IntersectionBorder200,235.737616,440.437881,7181.63996,0.000395,4349.78377,879.973553,2.317109,2.658835,0.0,7186.615904,0.0,0.0,633.0,633.0,true,5.463245,0.375915,6.100331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.686047,-117.686047,1,202.126394,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,6755.496649
﻿1,BP_VehicleAI213,9359.74087,28,BP_SpawnPoint43,COLLISION_WITH_BP_IntersectionBorder187,630.588055,794.617905,10776.286014,0.000564,5743.122272,1217.783306,4.396844,4.263973,0.0,10784.94683,0.0,0.0,876.0,876.0,true,8.149125,0.927532,4.642628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.717247,139.717247,14,309.879352,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,10088.318601
﻿1,BP_VehicleAI23,9725.661785,30,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume43,1220.711361,531.057556,11469.208096,0.000846,6328.211287,1281.730831,3.740675,4.481932,0.0,11477.430703,0.0,0.0,922.0,922.0,true,8.172374,0.780418,6.201649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.484078,156.484078,4,301.818789,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,11192.154171
﻿1,BP_VehicleAI221,13845.479208,48,BP_SpawnPoint12,STOP_VIOLATION,0.0,890.586507,18085.871769,0.000417,9074.119891,2114.438822,4.664282,9.765461,797.642886,18100.301513,0.0,0.0,1521.0,1521.0,true,10.429346,3.852625,6.914253,2.780465,0.0,171.0,56.931656,0.000009,0.0,3962.409904,0.0,0.0,0.0,4.4,-6.254074,-6.254074,22,590.546798,0.0,171.0,0.0,0,0.0,0,0.0,142.537115,1,17031.410716
﻿1,BP_VehicleAI219,24550.79808,70,BP_SpawnPoint48,STOP_VIOLATION,0.0,1113.634843,28957.116319,0.000388,13876.03639,3081.992681,6.69301,15.20427,791.95556,28979.0136,0.0,0.0,2217.0,2217.0,true,13.776873,4.02171,11.93629,2.749923,0.0,172.0,57.074226,0.000014,0.0,3906.310556,0.0,0.0,0.0,4.4,-84.433233,-84.433233,20,768.246697,0.0,172.0,0.0,0,0.0,0,0.0,143.15144,1,27685.86042
﻿2,BP_VehicleAI249,-538.422243,2,BP_SpawnPoint5,COLLISION_WITH_NavModifierVolume15,885.647188,272.651804,619.723878,0.0,431.037127,129.285214,0.0,0.15287,0.0,619.876748,0.0,0.0,93.0,93.0,true,2.020779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.995105,-10.995105,25,10.995105,0.0,0.0,0.0,384,0.255822,384,0.0,0.0,0,451.114851
﻿2,BP_VehicleAI229,-277.884433,3,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume10,127.054142,44.470904,1178.427991,0.000014,781.645637,155.698322,0.015634,0.386977,0.0,1178.830602,0.0,406.38356,112.0,112.0,true,1.769314,0.263663,0.031372,0.263663,0.265624,31.0,79.558548,0.0,0.0,572.026198,0.0,0.0,0.0,0.0,23.854467,23.854467,5,48.532712,31.0,0.0,0.0,37,0.010886,1,0.0,227.221683,1,799.198341
﻿2,BP_VehicleAI246,-1018.09634,4,BP_SpawnPoint29,COLLISION_WITH_NavModifierVolume48,2508.505926,507.976685,1997.048484,0.000408,1074.50096,202.963884,0.62171,0.716077,0.0,1998.386271,0.0,0.0,146.0,146.0,true,2.947996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.311931,10.311931,22,12.276748,0.0,0.0,0.0,384,0.252299,384,0.0,0.0,0,1623.306168
﻿2,BP_VehicleAI247,3233.139414,4,BP_SpawnPoint43,YIELD_VIOLATION,1500.0,167.138911,5369.292234,0.000446,985.154525,205.744211,0.613447,2.750643,0.0,5372.656324,0.0,0.0,148.0,148.0,true,3.546438,0.009871,0.253589,0.009871,0.259578,30.0,0.0,0.0,0.0,236.189,0.0,0.0,0.8,0.0,2.714191,2.714191,23,17.651218,0.0,0.0,30.0,384,0.264777,384,0.0,236.189,1,4785.648564
﻿2,BP_VehicleAI245,-150.321705,5,BP_SpawnPoint49,LAZY,49.983578,0.0,-0.354442,0.0,978.769098,219.645847,0.000597,0.0,0.0,-0.353845,0.0,0.0,158.0,158.0,true,0.0,1.265006,0.0,0.0,0.0,0.0,0.0,0.001714,149.966146,0.0,0.0,0.0,0.0,0.0,-0.572838,-0.572838,21,0.572838,0.0,0.0,0.0,384,0.255312,384,0.0,0.0,0,0.000031
﻿2,BP_VehicleAI248,-150.324478,5,BP_SpawnPoint7,LAZY,49.983578,0.0,-0.357499,0.000001,937.642391,219.645847,0.000888,0.0,0.0,-0.356611,0.0,0.0,158.0,158.0,true,0.0,3.196298,0.0,0.0,0.0,0.0,0.0,0.001713,149.966154,0.0,0.0,0.0,0.0,0.0,-57.620252,-57.620252,24,57.620252,0.0,0.0,0.0,384,0.243853,384,0.0,0.0,0,0.0
﻿2,BP_VehicleAI233,-186.093103,5,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume38,735.629874,292.82376,841.038725,0.000577,1123.28623,221.036011,1.143033,0.178772,0.0,842.360531,0.0,0.0,159.0,159.0,true,2.54149,0.107967,0.062405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.935965,38.935965,9,73.946817,0.0,0.0,0.0,28,0.0085,0,0.0,0.0,0,666.62861
﻿2,BP_VehicleAI239,554.8817,7,BP_SpawnPoint2,COLLISION_WITH_BP_IntersectionBorder172,843.507486,245.420864,1642.486515,0.00056,1454.605145,308.616317,0.877932,0.445603,0.0,1643.81005,0.0,0.0,222.0,222.0,true,2.697925,0.126911,0.82407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.849074,14.849074,15,81.015237,0.0,0.0,0.0,29,-0.004624,0,-3202.046749,0.0,0,1548.733232
﻿2,BP_VehicleAI225,1454.968182,8,BP_SpawnPoint28,COLLISION_WITH_BP_IntersectionBorder51,943.236404,294.627522,2690.946952,0.000442,1673.354121,355.881879,0.96219,0.922967,0.0,2692.832108,0.0,0.0,256.0,256.0,true,2.910211,0.115763,1.368377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.161494,29.161494,1,88.11923,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,2560.545917
﻿2,BP_VehicleAI231,-3073.353832,8,BP_SpawnPoint50,STOP_VIOLATION,0.0,0.0,815.771131,0.000069,1916.364202,390.635969,0.183698,0.217552,419.616962,816.172381,0.0,0.0,281.0,281.0,true,1.374444,2.999675,0.0,2.999675,0.0,208.0,12.99558,0.000006,0.0,4251.926188,0.0,0.0,0.0,5.3,136.351248,136.351248,7,167.867694,0.0,208.0,0.0,30,0.003636,0,0.0,44.221402,1,735.808993
﻿2,BP_VehicleAI243,4150.988723,9,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume58,194.138353,64.386723,4407.426803,0.000124,2059.947292,426.780222,0.34528,1.741716,0.0,4409.513799,0.0,0.0,307.0,307.0,true,2.341519,0.014025,2.375056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844932,-6.844932,19,62.667888,0.0,0.0,0.0,27,-0.003912,0,-3202.046749,0.0,0,4345.127076
﻿2,BP_VehicleAI230,4098.84282,9,BP_SpawnPoint37,COLLISION_WITH_BP_IntersectionBorder200,288.716799,200.004708,4584.968455,0.000157,2207.979431,437.901531,0.478186,2.117686,0.0,4587.564326,0.0,0.0,315.0,315.0,true,2.975622,0.118169,1.652732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.373904,-21.373904,6,83.748148,0.0,0.0,0.0,29,0.001184,0,0.0,0.0,0,4409.002531
﻿2,BP_VehicleAI237,3046.01578,10,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume22,159.951539,16.67699,3219.154624,0.00192,2122.292106,460.144149,2.501406,0.988278,0.0,3222.644308,0.0,0.0,331.0,331.0,true,2.751362,0.154673,4.262349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.942917,93.942917,13,130.657472,0.0,0.0,0.0,26,0.008942,0,-3202.046749,0.0,0,3205.967319
﻿2,BP_VehicleAI227,2107.619004,12,BP_SpawnPoint36,STOP_VIOLATION,0.0,663.328673,5206.788938,0.000496,1758.949882,547.724455,1.180813,3.798665,766.754283,5211.768417,0.0,0.0,394.0,394.0,true,3.559185,4.364577,0.379243,4.247286,0.0,147.0,165.696051,0.000047,0.0,2595.629079,0.0,0.0,0.0,3.8,-84.149748,-84.149748,3,171.614198,0.0,143.0,4.0,27,-0.000825,0,0.0,446.249846,1,4352.913514
﻿2,BP_VehicleAI242,2875.799815,13,BP_SpawnPoint51,STOP_VIOLATION,0.0,52.255509,6364.045858,0.00014,1969.972752,594.990017,0.388746,4.705885,820.472652,6369.140489,0.0,0.0,428.0,428.0,true,2.597316,2.892619,0.880783,2.889674,0.0,167.0,60.44691,0.000012,0.0,4046.455422,0.0,0.0,0.0,4.4,129.618345,129.618345,18,180.875761,0.0,167.0,0.0,23,-0.001235,0,-3202.046749,154.655473,1,6129.325811
﻿2,BP_VehicleAI244,3906.742754,15,BP_SpawnPoint11,COLLISION_WITH_NavModifierVolume40,1261.079714,1327.234735,6489.526781,0.000897,3065.547817,697.862123,3.003463,2.52696,0.0,6495.057204,0.0,0.0,502.0,502.0,true,5.826181,0.362739,1.70296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.465836,-17.465836,20,216.700611,0.0,0.0,0.0,35,0.006906,0,-3202.046749,0.0,0,5808.432063
﻿2,BP_VehicleAI228,8764.502368,17,BP_SpawnPoint40,STOP_VIOLATION,0.0,0.168035,8254.743224,0.000115,3644.258905,763.199811,0.58969,4.735869,654.32486,8260.068782,0.0,0.0,549.0,549.0,true,2.959522,4.084117,1.042789,4.070583,0.0,179.0,31.218464,0.000019,0.0,45.988549,0.0,0.0,0.0,4.6,128.471217,128.471217,4,210.158214,0.0,179.0,0.0,29,-0.004054,0,0.0,72.516207,1,8764.502368
﻿2,BP_VehicleAI232,8757.608019,19,BP_SpawnPoint31,STOP_VIOLATION,0.0,13.671887,8410.940512,0.000133,4053.08999,861.901426,0.770827,4.270733,474.634974,8415.982072,0.0,0.0,620.0,620.0,true,3.470121,4.330848,1.480838,4.197904,0.0,184.0,24.947689,0.000022,0.0,38.635127,0.0,0.0,0.0,4.7,168.482082,168.482082,8,228.67323,0.0,184.0,0.0,25,-0.00616,0,0.0,55.754303,1,8757.608019
﻿2,BP_VehicleAI241,5612.79709,19,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume43,1155.499604,414.254834,7177.858951,0.000445,4264.217735,864.681754,2.128971,2.563607,0.0,7182.551529,0.0,0.0,622.0,622.0,true,5.393445,0.429875,4.199415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.246468,131.246468,17,208.432475,0.0,0.0,0.0,32,0.005632,0,-3202.046749,0.0,0,7009.682061
﻿2,BP_VehicleAI236,7250.391494,19,BP_SpawnPoint44,STOP_VIOLATION,0.0,532.480633,7318.749479,0.000333,3926.61758,870.242408,1.50128,3.862382,632.57195,7324.113141,0.0,0.0,626.0,626.0,true,4.038704,4.241746,1.947007,3.877661,0.0,176.0,36.679745,0.000022,0.0,53.112698,0.0,0.0,0.0,4.5,247.669667,247.669667,12,284.856269,0.0,176.0,0.0,31,0.010771,0,-3202.046749,84.0205,1,7250.391494
﻿2,BP_VehicleAI235,4478.67998,20,BP_SpawnPoint45,STOP_VIOLATION,0.0,477.907055,8613.981946,0.000252,3434.131011,904.996498,1.255443,5.912609,794.992815,8621.149998,0.0,0.0,651.0,651.0,true,4.130692,3.105489,2.010828,2.918706,0.0,180.0,48.433336,0.000011,0.0,4269.998558,0.0,0.0,0.0,4.6,202.338524,202.338524,11,266.3953,0.0,180.0,0.0,24,-0.008259,0,0.0,141.123873,1,7969.167895
﻿2,BP_VehicleAI240,6294.349808,20,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume33,244.170555,423.090744,6956.697045,0.000403,4513.869415,913.337479,2.452261,2.461801,0.0,6961.611107,0.0,0.0,657.0,657.0,true,5.149311,0.366501,5.964507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.550232,-110.550232,16,219.852911,0.0,0.0,0.0,24,0.016919,1,-3202.046749,0.0,0,6545.239065
﻿2,BP_VehicleAI238,-30954.270806,40,BP_SpawnPoint47,LAZY,7.949313,0.0,213.624567,0.000002,8350.337454,1786.360214,0.020074,0.013747,105.795868,213.658388,0.0,24.669298,1285.0,1285.0,true,1.15329,12.301869,0.034007,5.621138,0.506229,1027.0,10.007604,0.000047,23.819355,31181.537502,0.0,2.987711,0.0,0.0,1245.411916,1245.411916,14,1245.411916,1027.0,0.0,0.0,31,0.017094,1,-3202.046749,33.691256,0,107.975701
﻿2,BP_VehicleAI226,13595.036289,47,BP_SpawnPoint12,STOP_VIOLATION,0.0,872.034891,17731.990316,0.000403,9188.58014,2140.85193,4.564935,9.642681,786.216485,17746.197932,0.0,0.0,1540.0,1540.0,true,9.860712,3.683383,7.124756,2.710582,0.0,172.0,57.006146,0.000018,0.0,3864.853786,0.0,0.0,0.0,4.4,-1.327786,-1.327786,2,604.967701,0.0,172.0,0.0,0,0.0,0,-3202.046749,143.483288,1,16694.13785
﻿2,BP_VehicleAI234,21782.44505,51,BP_SpawnPoint48,COLLISION_WITH_NavModifierVolume17,55.282259,1334.200961,23156.013082,0.000458,10841.858961,2303.50107,5.803919,10.111268,0.0,23171.92827,0.0,0.0,1657.0,1657.0,true,10.011392,1.126765,11.420648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.526952,-86.526952,10,506.091043,0.0,0.0,0.0,28,-0.00193,0,0.0,0.0,0,21837.727309
﻿3,BP_VehicleAI254,-314.692492,3,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume10,109.550593,45.432903,1248.161294,0.000112,675.975934,134.845868,0.105322,0.490942,0.0,1248.757558,0.0,369.01747,97.0,97.0,true,1.643865,0.261566,0.0,0.261566,0.097885,27.0,66.630954,0.0,0.0,618.656177,0.0,0.0,0.0,0.0,33.300854,33.300854,5,48.100965,27.0,0.0,0.0,32,0.003302,0,7250.391494,354.161954,1,902.424228
﻿3,BP_VehicleAI262,269.761807,3,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume38,195.606511,123.069536,588.216127,0.000082,672.760884,140.406523,0.07553,0.146198,0.0,588.437855,0.0,0.0,101.0,101.0,true,1.508089,0.068391,0.095123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.990051,-3.990051,13,34.327309,0.0,0.0,0.0,29,0.000159,0,7250.391494,0.0,0,495.34881
﻿3,BP_VehicleAI255,79.778315,4,BP_SpawnPoint41,COLLISION_WITH_BP_IntersectionBorder208,641.462451,210.855775,931.339833,0.000451,919.269398,198.793394,0.555352,0.201355,0.0,932.096541,0.0,0.0,143.0,143.0,true,2.089024,0.035458,0.423351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.034303,9.034303,6,61.135555,0.0,0.0,0.0,28,0.000497,0,7250.391494,0.0,0,817.69276
﻿3,BP_VehicleAI270,702.429607,4,BP_SpawnPoint28,COLLISION_WITH_NavModifierVolume18,282.242473,72.867485,1057.234522,0.000094,974.491559,200.183557,0.128282,0.176761,0.0,1057.539565,0.0,0.0,144.0,144.0,true,1.897523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.363466,48.363466,21,48.363466,0.0,0.0,0.0,384,0.246651,384,0.0,0.0,0,995.399882
