Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿76,36663.326907,7587.207444,16.88,COLLISION_WITH_NavModifierVolume141,LAZY,29,50
﻿77,26316.197434,9274.286245,20.68,COLLISION_WITH_NavModifierVolume53,LAZY,10,50
﻿78,9015.50527,8361.95616,19.44,COLLISION_WITH_BP_IntersectionBorder147,LAZY,29,50
﻿79,103589.113555,9511.349698,19.02,TIMEFINISHED,LAZY,28,50
﻿80,38668.829901,7974.608312,20.24,COLLISION_WITH_NavModifierVolume141,LAZY,31,50
﻿81,21783.378135,8095.428704,18.08,COLLISION_WITH_NavModifierVolume137,LAZY,30,50
﻿82,22076.417268,8421.212875,18.04,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28,50
﻿83,12309.255428,8569.376699,18.38,COLLISION_WITH_NavModifierVolume53,LAZY,13,50
﻿84,55482.911395,8401.407351,18.82,COLLISION_WITH_NavModifierVolume53,LAZY,31,50
﻿85,41791.957375,11074.282949,21.58,COLLISION_WITH_NavModifierVolume137,LAZY,29,50
﻿86,73169.424022,8389.327478,18.32,COLLISION_WITH_NavModifierVolume53,LAZY,30,50
﻿87,91846.046323,8097.599209,18.38,COLLISION_WITH_NavModifierVolume8,LAZY,30,50
﻿88,33398.769724,11430.617507,21.24,STOP_VIOLATION,LAZY,29,50
﻿89,11588.852655,9242.609635,20.26,COLLISION_WITH_BP_IntersectionBorder147,LAZY,11,50
﻿90,8787.532618,10640.936146,20.92,LAZY,LAZY,32,50
﻿91,36906.223752,8178.759135,18.12,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30,50
﻿92,8716.857418,10756.409328,21.2,STOP_VIOLATION,LAZY,31,50
﻿93,27039.673388,14006.943856,26.48,COLLISION_WITH_BP_IntersectionBorder147,LAZY,32,50
﻿94,2441.949205,11485.651475,22.68,COLLISION_WITH_BP_IntersectionBorder116,LAZY,27,50
﻿95,31591.004463,11664.838434,21.62,STOP_VIOLATION,LAZY,32,50
﻿96,6943.587736,4644.583375,13.76,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31,50
﻿97,16233.365903,8763.787166,19.4,STOP_VIOLATION,LAZY,31,50
﻿98,50163.57644,6769.452591,17.58,STOP_VIOLATION,LAZY,29,50
﻿99,35716.952797,9951.927938,21.2,STOP_VIOLATION,LAZY,10,50
﻿100,9747.262153,8335.893159,18.88,COLLISION_WITH_NavModifierVolume141,LAZY,26,50
﻿101,46349.062828,10376.183975,22.74,COLLISION_WITH_NavModifierVolume137,LAZY,11,50
﻿102,13741.464492,13260.877729,24.28,COLLISION_WITH_NavModifierVolume53,LAZY,27,50
﻿103,44195.233325,14172.47436,26.72,COLLISION_WITH_NavModifierVolume141,LAZY,9,50
﻿104,14911.032607,5798.844585,17.56,STOP_VIOLATION,LAZY,30,50
﻿105,9291.701678,10988.570815,22.02,STOP_VIOLATION,LAZY,32,50
﻿106,7678.93257,9595.578401,20.74,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32,50
﻿107,33377.522322,13901.909549,25.06,COLLISION_WITH_NavModifierVolume53,LAZY,29,50
﻿108,10899.110478,13975.26199,24.84,COLLISION_WITH_NavModifierVolume141,LAZY,16,50
﻿109,24719.597176,5207.116248,15.8,STOP_VIOLATION,LAZY,27,50
﻿110,17192.736395,8113.287113,18.98,STOP_VIOLATION,LAZY,32,50
﻿111,17697.539893,7872.785466,19.98,STOP_VIOLATION,LAZY,24,50
﻿112,13998.031393,10437.713565,21.7,STOP_VIOLATION,LAZY,31,50
﻿113,66222.892566,9014.007293,20.34,COLLISION_WITH_NavModifierVolume53,LAZY,31,50
﻿114,22851.010908,6737.795375,19.38,COLLISION_WITH_BP_IntersectionBorder86,LAZY,11,50
﻿115,32651.697429,10505.746177,22.66,STOP_VIOLATION,LAZY,32,50
﻿116,27578.08923,10923.281195,23.26,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32,50
﻿117,16436.808401,9301.491259,20.16,STOP_VIOLATION,LAZY,31,50
﻿118,15158.768144,6542.076335,17.78,COLLISION_WITH_NavModifierVolume53,LAZY,30,50
﻿119,19750.314469,13695.30295,25.02,STOP_VIOLATION,LAZY,31,50
﻿120,4054.18268,9828.165731,21.22,STOP_VIOLATION,LAZY,32,50
﻿121,49950.720751,10215.964499,23.26,STOP_VIOLATION,LAZY,31,50
﻿122,34963.907994,13045.640275,24.12,COLLISION_WITH_BP_IntersectionBorder147,LAZY,29,50
﻿123,3875.756309,10148.732797,25.6,COLLISION_WITH_BP_IntersectionBorder117,LAZY,14,50
﻿124,27481.192068,9509.860627,22.02,COLLISION_WITH_BP_IntersectionBorder148,LAZY,30,50
﻿125,16292.264331,9410.689932,21.14,COLLISION_WITH_NavModifierVolume53,LAZY,29,50
﻿126,97229.617739,11217.405553,25.14,TIMEFINISHED,LAZY,22,50
﻿127,15891.228984,12679.672407,24.68,STOP_VIOLATION,LAZY,30,50
﻿128,31758.831741,10964.694431,21.84,COLLISION_WITH_NavModifierVolume2,LAZY,31,50
﻿129,29409.213631,8762.835747,18.48,COLLISION_WITH_NavModifierVolume137,LAZY,30,50
﻿130,39584.239363,15668.947075,29.58,STOP_VIOLATION,LAZY,31,50
﻿131,12980.834693,8725.726003,18.64,COLLISION_WITH_NavModifierVolume141,LAZY,31,50
﻿132,89037.291351,12969.388904,24.44,TIMEFINISHED,LAZY,32,50
﻿133,48600.597383,11720.049703,23.62,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29,50
﻿134,8912.393387,12550.275362,24.12,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32,50
﻿135,75778.127231,11327.038729,23.8,COLLISION_WITH_NavModifierVolume53,LAZY,30,50
﻿136,9087.249863,13024.239685,25.42,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30,50
﻿137,17757.283061,11991.14017,25.08,COLLISION_WITH_NavModifierVolume53,LAZY,30,50
﻿138,22594.613494,8236.305272,23.06,COLLISION_WITH_NavModifierVolume58,LAZY,11,50
﻿139,38626.38418,13958.946238,25.82,COLLISION_WITH_NavModifierVolume53,LAZY,30,50
﻿140,39675.109678,8528.791594,20.62,STOP_VIOLATION,LAZY,32,50
﻿141,43517.124009,12445.028281,23.5,STOP_VIOLATION,LAZY,31,50
﻿142,19077.16375,10224.679469,24.08,STOP_VIOLATION,LAZY,11,50
﻿143,30595.583399,14849.1858,25.8,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32,50
﻿144,105186.820255,10982.05736,24.76,TIMEFINISHED,LAZY,32,50
﻿145,17916.702378,8658.22197,20.5,COLLISION_WITH_NavModifierVolume53,LAZY,32,50
﻿146,55877.744524,13267.675312,29.64,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30,50
﻿147,18979.396744,13346.472545,27.5,COLLISION_WITH_NavModifierVolume53,LAZY,13,50
﻿148,13334.151632,12651.5593,26.3,COLLISION_WITH_NavModifierVolume141,LAZY,32,50
﻿149,10260.732036,6712.544107,19.24,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30,50
﻿150,20804.538485,9677.961271,21.04,STOP_VIOLATION,LAZY,32,50
﻿151,61502.740803,11183.653016,23.44,COLLISION_WITH_NavModifierVolume137,LAZY,33,50
﻿152,68819.847445,12984.807608,27.18,STOP_VIOLATION,LAZY,31,50
﻿153,21895.529756,14789.723867,30.36,STOP_VIOLATION,LAZY,12,50
﻿154,3868.071853,11696.776622,23.48,COLLISION_WITH_BP_IntersectionBorder116,LAZY,31,50
﻿155,14519.09669,9355.134846,22.86,COLLISION_WITH_BP_IntersectionBorder147,LAZY,31,50
﻿156,33519.493807,9819.803252,23.96,COLLISION_WITH_NavModifierVolume55,LAZY,32,50
﻿157,15393.385019,12876.705194,26.46,COLLISION_WITH_NavModifierVolume141,LAZY,32,50
﻿158,14114.756023,8146.947993,20.18,LAZY,LAZY,33,50
﻿159,48390.115385,13128.049974,26.44,STOP_VIOLATION,LAZY,31,50
﻿160,60592.851683,13137.311404,25.84,COLLISION_WITH_NavModifierVolume141,LAZY,31,50
﻿161,15358.953074,9064.36088,19.76,COLLISION_WITH_BP_IntersectionBorder147,LAZY,35,50
﻿162,97047.900466,11766.6263,24.5,TIMEFINISHED,LAZY,34,50
﻿163,12504.228642,11161.532844,22.86,STOP_VIOLATION,LAZY,32,50
﻿164,40275.483016,12635.963233,27.48,COLLISION_WITH_NavModifierVolume2,LAZY,32,50
﻿165,86281.288434,9873.749161,23.24,COLLISION_WITH_NavModifierVolume53,LAZY,30,50
﻿166,19941.43013,9502.62005,21.9,COLLISION_WITH_NavModifierVolume53,LAZY,32,50
﻿167,13109.781751,12048.008078,26.92,STOP_VIOLATION,LAZY,31,50
﻿168,38432.335916,10227.98981,23.12,COLLISION_WITH_BP_IntersectionBorder200,LAZY,31,50
﻿169,49208.421901,11878.252872,25.86,STOP_VIOLATION,LAZY,32,50
﻿170,4622.559643,16684.519245,32.04,COLLISION_WITH_BP_IntersectionBorder116,LAZY,32,50
﻿171,2182.602385,4390.573777,14.18,COLLISION_WITH_NavModifierVolume38,LAZY,39,50
﻿172,100684.009149,6603.929948,16.48,TIMEFINISHED,LAZY,40,50
﻿173,5442.399753,2957.237809,11.04,STOP_VIOLATION,LAZY,40,50
﻿174,25922.617719,6380.694814,14.1,COLLISION_WITH_NavModifierVolume58,LAZY,40,50
﻿175,105641.921596,9016.431207,17.74,TIMEFINISHED,LAZY,41,50
﻿176,21147.787321,7985.920554,15.1,STOP_VIOLATION,LAZY,41,50
﻿177,42614.86561,7161.790475,17.72,COLLISION_WITH_BP_IntersectionBorder147,LAZY,38,50
﻿178,16566.310308,11625.184233,26.44,COLLISION_WITH_BP_IntersectionBorder147,LAZY,32,50
﻿179,44424.770645,12824.066982,25.88,STOP_VIOLATION,LAZY,32,50
﻿180,51027.056966,13632.467057,29.56,STOP_VIOLATION,LAZY,32,50
﻿181,16449.072091,11001.716157,26.44,COLLISION_WITH_BP_IntersectionBorder147,LAZY,30,50
﻿182,27113.204326,2131.284639,8.46,STOP_VIOLATION,LAZY,47,50
﻿183,2239.555359,1564.742821,8.2,COLLISION_WITH_NavModifierVolume38,LAZY,45,50
﻿184,675.115139,165.173901,5.0,LAZY,LAZY,50,50
﻿185,62153.797583,3644.978329,11.0,COLLISION_WITH_NavModifierVolume141,LAZY,43,50
﻿186,48306.614178,1926.998715,8.92,COLLISION_WITH_NavModifierVolume53,LAZY,47,50
﻿187,2183.779444,900.811583,6.92,COLLISION_WITH_NavModifierVolume38,LAZY,47,50
﻿188,502.678283,148.09974,5.32,LAZY,LAZY,49,50
﻿189,26774.516705,1858.1084,7.98,COLLISION_WITH_NavModifierVolume58,LAZY,47,50
﻿190,58025.912804,1702.676705,8.1,COLLISION_WITH_BP_IntersectionBorder101,LAZY,45,50
﻿191,2320.316908,717.121631,6.14,COLLISION_WITH_NavModifierVolume38,LAZY,47,50
﻿192,75023.722228,13052.83906,24.54,TIMEFINISHED,LAZY,35,50
﻿193,64491.34002,1455.362003,6.98,COLLISION_WITH_NavModifierVolume141,LAZY,48,50
﻿194,2842.575176,12411.612747,26.06,COLLISION_WITH_NavModifierVolume38,LAZY,25,50
﻿195,481.045892,113.217134,5.0,LAZY,LAZY,50,50
﻿196,10148.664173,1294.424233,6.68,COLLISION_WITH_BP_IntersectionBorder147,LAZY,47,50
﻿197,23909.025123,745.810523,6.08,STOP_VIOLATION,LAZY,48,50
﻿198,36710.315338,877.42037,5.86,COLLISION_WITH_BP_IntersectionBorder50,LAZY,49,50
﻿199,40214.919777,919.12358,6.76,COLLISION_WITH_BP_IntersectionBorder152,LAZY,48,50
﻿200,102011.360161,2244.55256,7.3,TIMEFINISHED,LAZY,49,50
﻿201,6585.173564,282.055328,5.54,COLLISION_WITH_BP_IntersectionBorder177,LAZY,49,50
﻿202,5744.102342,479.264715,6.02,STOP_VIOLATION,LAZY,44,50
﻿203,87109.774361,1887.598283,7.58,TIMEFINISHED,LAZY,48,50
﻿204,71082.919409,1710.875654,7.94,COLLISION_WITH_NavModifierVolume141,LAZY,47,50
﻿205,36369.542432,890.632597,6.48,COLLISION_WITH_BP_IntersectionBorder153,LAZY,49,50
﻿206,24843.644847,746.326762,5.84,STOP_VIOLATION,LAZY,49,50
﻿207,455.580588,148.112691,5.0,LAZY,LAZY,50,50
﻿208,569.032266,269.381075,5.0,LAZY,LAZY,50,50
﻿209,437.917451,153.657055,5.0,LAZY,LAZY,50,50
﻿210,34910.072106,832.489954,6.5,COLLISION_WITH_BP_IntersectionBorder221,LAZY,49,50
﻿211,605.8277,173.386258,5.0,LAZY,LAZY,50,50
﻿212,574.046271,141.962171,5.0,LAZY,LAZY,50,50
﻿213,2314.717158,153.03702,5.28,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿214,541.921783,96.491405,5.3,LAZY,LAZY,49,50
﻿215,537.187732,99.935596,5.0,LAZY,LAZY,50,50
﻿216,597.282345,127.746612,5.0,LAZY,LAZY,50,50
﻿217,2541.142351,164.945737,5.32,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿218,61867.015961,1352.050518,6.72,COLLISION_WITH_BP_IntersectionBorder101,LAZY,49,50
﻿219,534.528877,107.889243,5.0,LAZY,LAZY,50,50
﻿220,582.893991,289.086279,5.0,LAZY,LAZY,50,50
﻿221,8998.903258,282.520119,5.74,COLLISION_WITH_NavModifierVolume46,LAZY,49,50
﻿222,18547.104691,474.228149,6.06,COLLISION_WITH_NavModifierVolume141,LAZY,48,50
﻿223,76160.721605,1624.727009,7.6,TIMEFINISHED,LAZY,48,50
﻿224,2441.324779,146.758163,5.32,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿225,599.933212,172.686156,5.44,LAZY,LAZY,49,50
﻿226,565.162603,131.694845,5.0,LAZY,LAZY,50,50
﻿227,35951.060763,970.038075,6.54,COLLISION_WITH_BP_IntersectionBorder221,LAZY,49,50
﻿228,468.717808,271.479565,5.0,LAZY,LAZY,50,50
﻿229,150.547342,230.213937,5.0,LAZY,LAZY,50,50
﻿230,469.393273,72.805388,5.32,LAZY,LAZY,49,50
﻿231,366.56848,177.733737,5.0,LAZY,LAZY,50,50
﻿232,2477.728684,137.629589,5.32,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿233,2038.382055,253.507948,5.3,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿234,379.689391,103.097338,5.0,LAZY,LAZY,50,50
﻿235,513.132605,146.054291,5.0,LAZY,LAZY,50,50
﻿236,487.734918,106.924195,5.0,LAZY,LAZY,50,50
﻿237,135209.693335,2830.336206,7.3,TIMEFINISHED,LAZY,49,50
﻿238,353.100401,331.303497,5.0,LAZY,LAZY,50,50
﻿239,482.651238,89.147425,5.0,LAZY,LAZY,50,50
﻿240,501.917507,115.771082,5.06,LAZY,LAZY,49,50
﻿241,75327.763764,1592.48732,7.3,TIMEFINISHED,LAZY,49,50
﻿242,329.968937,81.647481,5.0,LAZY,LAZY,50,50
﻿243,488.285185,120.129436,5.0,LAZY,LAZY,50,50
﻿244,355.213032,98.515647,5.0,LAZY,LAZY,50,50
﻿245,2402.953672,121.429348,5.64,COLLISION_WITH_NavModifierVolume38,LAZY,48,50
﻿246,9474.476486,320.169061,5.66,COLLISION_WITH_BP_IntersectionBorder124,LAZY,49,50
﻿247,76205.276637,1622.604503,7.3,TIMEFINISHED,LAZY,49,50
﻿248,531.611542,85.940924,5.0,LAZY,LAZY,50,50
﻿249,317.195207,75.405315,5.0,LAZY,LAZY,50,50
﻿250,261.280769,69.409579,5.0,LAZY,LAZY,50,50
﻿251,832.100564,153.234164,5.04,LAZY,LAZY,50,50
﻿252,322.067879,245.676512,5.0,LAZY,LAZY,50,50
﻿253,344.045981,179.718999,5.0,LAZY,LAZY,50,50
﻿254,199.289587,99.368688,5.0,LAZY,LAZY,50,50
﻿255,340.597152,71.98645,5.0,LAZY,LAZY,50,50
﻿256,447.115391,89.965949,5.0,LAZY,LAZY,50,50
﻿257,445.909494,141.201887,5.0,LAZY,LAZY,50,50
﻿258,321.658014,229.398177,5.0,LAZY,LAZY,50,50
﻿259,2340.115758,123.642641,5.32,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿260,308.026644,154.870303,5.0,LAZY,LAZY,50,50
﻿261,310.760664,76.405767,5.0,LAZY,LAZY,50,50
﻿262,471.047839,95.961643,5.0,LAZY,LAZY,50,50
﻿263,461.927398,112.904653,5.0,LAZY,LAZY,50,50
﻿264,416.095902,61.399224,5.34,LAZY,LAZY,49,50
﻿265,137657.30226,2829.926408,7.3,TIMEFINISHED,LAZY,49,50
﻿266,1985.676821,339.421076,5.3,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿267,44093.783111,1010.030562,6.64,COLLISION_WITH_NavModifierVolume51,LAZY,49,50
﻿268,2200.578405,172.894677,5.32,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿269,287.714846,67.408849,5.32,LAZY,LAZY,49,50
﻿270,346.51345,59.967956,5.0,LAZY,LAZY,50,50
﻿271,403.814427,84.501236,5.0,LAZY,LAZY,50,50
﻿272,381.293813,85.828862,5.0,LAZY,LAZY,50,50
﻿273,402.961294,171.939348,5.0,LAZY,LAZY,50,50
﻿274,261.735797,145.915479,5.0,LAZY,LAZY,50,50
﻿275,400.563506,58.485974,5.0,LAZY,LAZY,50,50
﻿276,286.040756,76.164177,5.0,LAZY,LAZY,50,50
﻿277,287.025448,72.094485,5.0,LAZY,LAZY,50,50
﻿278,231.622868,188.290837,5.0,LAZY,LAZY,50,50
﻿279,298.926465,126.134588,5.0,LAZY,LAZY,50,50
﻿280,420.882674,114.957791,5.0,LAZY,LAZY,50,50
﻿281,403.342727,80.517417,5.0,LAZY,LAZY,50,50
﻿282,1006.345964,73.485984,5.06,LAZY,LAZY,50,50
﻿283,416.276456,54.873349,5.0,LAZY,LAZY,50,50
﻿284,408.195884,94.56878,5.0,LAZY,LAZY,50,50
﻿285,380.169255,78.138159,5.0,LAZY,LAZY,50,50
﻿286,2857.895567,269.202407,5.38,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿287,439.583827,82.626761,5.0,LAZY,LAZY,50,50
﻿288,2427.683997,260.142206,5.36,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿289,438.684229,110.821307,5.0,LAZY,LAZY,50,50
﻿290,12372.384002,352.078931,6.42,COLLISION_WITH_BP_IntersectionBorder124,LAZY,48,50
﻿291,451.7795,63.005367,5.0,LAZY,LAZY,50,50
﻿292,179.711134,201.151995,5.0,LAZY,LAZY,50,50
﻿293,339.989951,35.385775,5.0,LAZY,LAZY,50,50
﻿294,199.7468,23.23277,5.0,LAZY,LAZY,50,50
﻿295,322.873853,90.162883,5.0,LAZY,LAZY,50,50
﻿296,315.572824,41.59157,5.0,LAZY,LAZY,50,50
﻿297,167.120545,152.373655,5.0,LAZY,LAZY,50,50
﻿298,1562.672196,55.50686,5.34,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿299,251.777113,31.446714,5.0,LAZY,LAZY,50,50
﻿300,326.85972,31.948186,5.0,LAZY,LAZY,50,50
﻿301,356.735682,48.717076,5.0,LAZY,LAZY,50,50
﻿302,353.932819,32.092713,5.0,LAZY,LAZY,50,50
﻿303,355.247295,42.285625,5.0,LAZY,LAZY,50,50
﻿304,342.928006,62.623221,5.0,LAZY,LAZY,50,50
﻿305,211.988475,112.739086,5.0,LAZY,LAZY,50,50
﻿306,212.313012,30.176068,5.0,LAZY,LAZY,50,50
﻿307,229.741789,44.974625,5.0,LAZY,LAZY,50,50
﻿308,335.039311,145.15392,5.0,LAZY,LAZY,50,50
﻿309,342.903962,62.441055,5.0,LAZY,LAZY,50,50
﻿310,248.728328,54.666766,5.0,LAZY,LAZY,50,50
﻿311,221.791216,49.344804,5.0,LAZY,LAZY,50,50
﻿312,1945.107948,111.890237,5.36,COLLISION_WITH_NavModifierVolume38,LAZY,49,50
﻿313,365.165312,52.093324,5.0,LAZY,LAZY,50,50
﻿314,263.873127,88.309127,5.0,LAZY,LAZY,50,50
﻿315,364.789532,50.730156,5.0,LAZY,LAZY,50,50
﻿316,375.406463,46.665789,5.0,LAZY,LAZY,50,50
﻿317,335.606091,47.266222,5.0,LAZY,LAZY,50,50
﻿318,217.819422,43.560421,5.0,LAZY,LAZY,50,50
﻿319,193.084926,-1.233017,5.0,LAZY,LAZY,50,50
﻿320,224.864794,13.990293,5.0,LAZY,LAZY,50,50
﻿321,370.17212,48.685906,5.0,LAZY,LAZY,50,50
﻿322,264.715481,24.727357,5.0,LAZY,LAZY,50,50
