Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI237,-871.106342,3,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume10,1222.396088,390.065272,740.898906,0.000407,348.764721,69.50818,0.198532,0.257581,0.0,741.355019,0.0,0.0,50.0,50.0,true,2.862451,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.848204,9.174438,38,19.848204
﻿1,BP_VehicleAI240,-863.418213,3,BP_SpawnPoint21,COLLISION_WITH_NavModifierVolume13,1125.157262,434.928986,696.378853,0.000165,342.913262,72.288507,0.079784,0.209397,0.0,696.668034,0.0,0.0,52.0,52.0,true,2.842228,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.121776,3.577853,41,16.614907
﻿1,BP_VehicleAI249,-1787.540897,3,BP_SpawnPoint33,COLLISION_WITH_NavModifierVolume141,1621.265261,642.139169,475.773361,0.000002,382.324421,75.068834,0.000855,0.089317,0.0,475.863533,0.0,0.0,54.0,54.0,true,3.114468,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.601949,8.072435,50,14.724321
﻿1,BP_VehicleAI217,-1388.354008,3,BP_SpawnPoint49,COLLISION_WITH_NavModifierVolume14,1618.037032,581.389373,810.741395,0.000271,350.116334,79.239325,0.132164,0.198838,0.0,811.072397,0.0,0.0,57.0,57.0,true,3.268761,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.150495,-12.88014,18,15.630978
﻿1,BP_VehicleAI226,-901.941862,3,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume22,1353.641454,514.450801,965.700334,0.000253,362.437092,79.239325,0.126603,0.323456,0.0,966.150393,0.0,0.0,57.0,57.0,true,3.105845,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.593305,8.287444,27,18.764343
﻿1,BP_VehicleAI227,-930.304854,3,BP_SpawnPoint28,COLLISION_WITH_NavModifierVolume50,1988.215857,324.903742,1382.008632,0.000169,406.177384,83.409815,0.096089,0.710025,0.0,1382.814746,0.0,0.0,60.0,60.0,true,3.408372,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898348,2.446318,28,16.277066
﻿1,BP_VehicleAI215,-1623.627634,3,BP_SpawnPoint3,COLLISION_WITH_BP_IntersectionBorder213,1739.903199,715.996479,831.652985,0.001831,358.458284,86.190143,0.421147,0.197912,0.0,832.272043,0.0,0.0,62.0,62.0,true,3.260339,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.419853,9.124078,16,16.836919
﻿1,BP_VehicleAI242,-798.054917,3,BP_SpawnPoint,COLLISION_WITH_NavModifierVolume62,1712.744588,357.703217,1271.680969,0.000275,414.354682,86.190143,0.15913,0.55279,0.0,1272.392889,0.0,0.0,62.0,62.0,true,3.29558,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.026565,-3.078483,43,17.230206
﻿1,BP_VehicleAI247,-1101.864779,3,BP_SpawnPoint13,COLLISION_WITH_NavModifierVolume8,1936.951664,465.938,1300.369182,0.000219,416.702638,86.190143,0.126994,0.528708,0.0,1301.024885,0.0,0.0,62.0,62.0,true,3.499187,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.651471,2.338912,48,20.865832
﻿1,BP_VehicleAI214,-686.810781,4,BP_SpawnPoint48,COLLISION_WITH_NavModifierVolume15,2444.98078,273.881427,2030.770685,0.0,435.439126,94.531124,0.0,1.28074,0.0,2032.051426,0.0,0.0,68.0,68.0,true,3.717482,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.163906,11.155211,15,18.211454
﻿1,BP_VehicleAI232,-803.2777,4,BP_SpawnPoint37,COLLISION_WITH_NavModifierVolume14,2523.986868,293.886583,2013.384392,0.000094,483.638957,95.921288,0.06219,1.149169,0.0,2014.595751,0.0,0.0,69.0,69.0,true,3.861496,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.678429,11.61373,33,16.366208
﻿1,BP_VehicleAI222,-2595.514711,4,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume38,2580.916805,974.862545,959.37784,0.000631,492.289785,97.311451,0.676838,0.209962,0.0,960.26464,0.0,0.0,70.0,70.0,true,3.744131,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.190919,-1.280024,23,21.662208
﻿1,BP_VehicleAI221,-640.549162,4,BP_SpawnPoint51,COLLISION_WITH_NavModifierVolume19,2815.693129,300.444018,2473.614646,0.000692,334.191533,100.091779,0.318875,1.654465,0.0,2475.587985,0.0,0.0,72.0,72.0,true,3.995045,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.196734,-26.074654,22,24.430737
﻿1,BP_VehicleAI223,-1664.526496,4,BP_SpawnPoint8,COLLISION_WITH_NavModifierVolume43,2821.704381,507.728903,1663.564851,0.000832,452.831276,100.091779,0.551357,0.79058,0.0,1664.906788,0.0,0.0,72.0,72.0,true,3.907108,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.410502,-23.880575,24,22.004859
﻿1,BP_VehicleAI238,-614.632706,4,BP_SpawnPoint30,COLLISION_WITH_BP_IntersectionBorder82,2962.957145,254.178045,2600.087214,0.00089,519.831636,101.481942,0.649915,1.765356,0.0,2602.502484,0.0,0.0,73.0,73.0,true,4.024101,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.656312,-16.850073,39,24.056275
﻿1,BP_VehicleAI248,-1779.209261,4,BP_SpawnPoint35,COLLISION_WITH_NavModifierVolume33,2916.249899,565.655783,1701.145006,0.001063,518.381776,101.481942,0.785479,0.765935,0.0,1702.69642,0.0,0.0,73.0,73.0,true,3.985353,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.681434,-20.293756,49,22.915437
