Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-407.074482,17569.452883,43.36,COLLISION_WITH_NavModifierVolume10,TIMEFINISHED,4,25
﻿2,21900.352475,9064.274168,24.541667,STOP_VIOLATION,LAZY,6,24
﻿3,-149.883947,7853.176162,23.458333,LAZY,LAZY,5,24
﻿4,-179.478209,3346.203748,12.125,COLLISION_WITH_BP_IntersectionBorder192,LAZY,13,24
﻿5,21123.16902,2425.154619,9.875,COLLISION_WITH_NavModifierVolume141,LAZY,9,24
﻿6,-150.26181,1235.356968,8.875,LAZY,LAZY,12,24
﻿7,40739.740176,3572.545738,13.5,COLLISION_WITH_NavModifierVolume50,LAZY,14,24
﻿8,6510.9245,4471.48431,14.291667,COLLISION_WITH_BP_IntersectionBorder212,LAZY,4,24
﻿9,22865.358432,98.408321,10.75,COLLISION_WITH_NavModifierVolume50,LAZY,14,24
﻿10,17801.910096,2148.420158,8.958333,COLLISION_WITH_NavModifierVolume40,LAZY,13,24
﻿11,7136.874337,961.779177,6.833333,COLLISION_WITH_BP_IntersectionBorder212,LAZY,13,24
﻿12,6112.415901,911.277807,5.958333,COLLISION_WITH_BP_IntersectionBorder147,LAZY,14,24
﻿13,22846.943216,1614.95436,11.25,COLLISION_WITH_BP_IntersectionBorder3,LAZY,5,24
﻿14,7701.716416,1446.454895,7.541667,COLLISION_WITH_NavModifierVolume137,LAZY,11,24
﻿15,29132.386958,3160.101336,11.291667,COLLISION_WITH_NavModifierVolume30,COLLISION_WITH_BP_IntersectionBorder147,2,24
﻿16,23205.648805,3618.824455,12.583333,COLLISION_WITH_NavModifierVolume40,COLLISION_WITH_NavModifierVolume40,2,24
﻿17,10081.189353,3032.853279,10.833333,COLLISION_WITH_NavModifierVolume19,LAZY,10,24
﻿18,21924.741657,2013.361914,9.083333,STOP_VIOLATION,COLLISION_WITH_NavModifierVolume18,3,24
﻿19,5098.922475,2829.033929,10.791667,COLLISION_WITH_NavModifierVolume43,LAZY,6,24
﻿20,29344.790729,5884.281286,18.5,COLLISION_WITH_NavModifierVolume50,LAZY,14,24
﻿21,6076.308016,2662.523693,10.708333,COLLISION_WITH_BP_IntersectionBorder212,LAZY,3,24
﻿22,5353.694324,1612.175426,7.791667,COLLISION_WITH_NavModifierVolume43,LAZY,10,24
﻿23,21956.662106,2499.012667,9.541667,COLLISION_WITH_BP_IntersectionBorder3,LAZY,3,24
﻿24,3741.870541,1291.916029,10.458333,COLLISION_WITH_BP_IntersectionBorder200,LAZY,4,24
﻿25,8028.341059,2648.52764,10.75,COLLISION_WITH_NavModifierVolume43,LAZY,13,24
﻿26,6043.099249,1886.238931,9.0,COLLISION_WITH_BP_IntersectionBorder200,LAZY,11,24
﻿27,502.7765,1877.726433,7.458333,COLLISION_WITH_BP_IntersectionBorder117,LAZY,3,24
﻿28,23579.564234,68.144887,9.25,COLLISION_WITH_NavModifierVolume50,LAZY,13,24
﻿29,8315.490419,1426.925326,8.458333,COLLISION_WITH_NavModifierVolume43,LAZY,3,24
﻿30,34526.547788,4142.564695,12.958333,COLLISION_WITH_NavModifierVolume40,LAZY,5,24
﻿31,17528.579148,1095.912388,7.458333,COLLISION_WITH_BP_IntersectionBorder203,LAZY,15,24
﻿32,5153.032884,1074.763893,7.958333,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿33,10908.079145,3755.68655,13.666667,COLLISION_WITH_NavModifierVolume43,LAZY,5,24
﻿34,5409.956328,1997.009929,9.166667,COLLISION_WITH_NavModifierVolume43,LAZY,14,24
﻿35,33727.249013,1573.406294,11.583333,COLLISION_WITH_NavModifierVolume40,LAZY,15,24
﻿36,8510.94781,1064.690469,14.416667,COLLISION_WITH_BP_IntersectionBorder187,LAZY,10,24
﻿37,29748.04245,3751.75519,13.083333,COLLISION_WITH_NavModifierVolume50,LAZY,12,24
﻿38,9531.075552,1152.479271,8.375,COLLISION_WITH_NavModifierVolume2,LAZY,15,24
﻿39,33069.284141,2865.631034,11.25,COLLISION_WITH_BP_IntersectionBorder123,LAZY,11,24
﻿40,5391.248598,1716.710327,9.041667,COLLISION_WITH_NavModifierVolume43,LAZY,3,24
﻿41,21454.275221,2725.777215,9.416667,COLLISION_WITH_BP_IntersectionBorder192,LAZY,11,24
﻿42,40654.177268,4009.359928,15.208333,TIMEFINISHED,LAZY,4,24
﻿43,26157.106066,4621.447841,15.875,COLLISION_WITH_NavModifierVolume18,LAZY,15,24
﻿44,5443.09906,4419.513186,15.25,COLLISION_WITH_NavModifierVolume43,LAZY,11,24
﻿45,41510.587503,3770.605275,13.5,COLLISION_WITH_NavModifierVolume50,LAZY,13,24
﻿46,30143.93886,6711.71828,21.75,COLLISION_WITH_NavModifierVolume30,LAZY,5,24
﻿47,5524.566612,3606.827174,14.0,COLLISION_WITH_NavModifierVolume43,LAZY,13,24
﻿48,44330.55558,3669.578033,12.875,COLLISION_WITH_NavModifierVolume50,LAZY,13,24
﻿49,4909.888986,4603.130106,17.416667,COLLISION_WITH_BP_IntersectionBorder220,COLLISION_WITH_NavModifierVolume19,3,24
﻿50,8624.798372,2333.392053,9.75,COLLISION_WITH_BP_IntersectionBorder212,LAZY,14,24
﻿51,33185.835296,2980.325584,11.708333,COLLISION_WITH_NavModifierVolume40,LAZY,13,24
﻿52,15899.019078,2838.794205,9.958333,COLLISION_WITH_BP_IntersectionBorder203,LAZY,3,24
﻿53,32464.58671,6399.314871,18.666667,COLLISION_WITH_NavModifierVolume40,COLLISION_WITH_NavModifierVolume40,3,24
﻿54,5383.433054,2420.410039,9.916667,COLLISION_WITH_NavModifierVolume43,LAZY,5,24
﻿55,60020.292749,7126.006644,20.791667,TIMEFINISHED,LAZY,12,24
﻿56,44696.83035,10364.170754,28.583333,COLLISION_WITH_NavModifierVolume50,COLLISION_WITH_NavModifierVolume18,2,24
﻿57,23060.830896,3598.880556,12.5,COLLISION_WITH_NavModifierVolume40,LAZY,3,24
﻿58,9360.75006,2749.0501,11.083333,COLLISION_WITH_NavModifierVolume21,LAZY,14,24
﻿59,26866.009364,3607.9326,13.875,COLLISION_WITH_NavModifierVolume18,LAZY,13,24
﻿60,47996.249218,4047.122083,12.833333,COLLISION_WITH_NavModifierVolume30,LAZY,4,24
﻿61,8419.742911,3793.600124,14.208333,COLLISION_WITH_BP_IntersectionBorder187,LAZY,4,24
﻿62,3535.788391,1823.620602,9.5,COLLISION_WITH_BP_IntersectionBorder212,LAZY,14,24
﻿63,4817.138181,196.470242,10.958333,COLLISION_WITH_NavModifierVolume43,LAZY,13,24
﻿64,20335.394374,3333.870099,13.416667,COLLISION_WITH_NavModifierVolume10,LAZY,15,24
﻿65,10652.996332,3116.912842,11.833333,COLLISION_WITH_NavModifierVolume43,LAZY,12,24
﻿66,10378.932874,4499.420733,14.333333,COLLISION_WITH_NavModifierVolume43,COLLISION_WITH_NavModifierVolume43,3,24
﻿67,16652.857801,5153.682353,19.25,COLLISION_WITH_NavModifierVolume40,COLLISION_WITH_NavModifierVolume15,3,24
﻿68,62202.329652,5246.642263,16.25,TIMEFINISHED,LAZY,3,24
﻿69,33109.559235,7020.934213,20.583333,COLLISION_WITH_NavModifierVolume2,COLLISION_WITH_NavModifierVolume2,3,24
﻿70,26520.377631,6432.878141,18.333333,COLLISION_WITH_BP_IntersectionBorder203,LAZY,5,24
﻿71,38691.848436,5232.126234,21.25,TIMEFINISHED,LAZY,9,24
﻿72,6671.854545,1355.304037,8.083333,COLLISION_WITH_BP_IntersectionBorder147,LAZY,14,24
﻿73,34783.699621,4847.39301,15.875,COLLISION_WITH_NavModifierVolume40,LAZY,13,24
﻿74,30596.143437,7674.314926,24.875,COLLISION_WITH_NavModifierVolume17,LAZY,4,24
﻿75,24026.628708,3319.943003,11.958333,COLLISION_WITH_BP_IntersectionBorder123,LAZY,14,24
﻿76,44457.523779,4178.84591,15.208333,TIMEFINISHED,LAZY,12,24
