Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-428.278504,230.142959,6.196078,COLLISION_WITH_NavModifierVolume141,LAZY,36,51
﻿2,-183.082102,38.142444,3.254902,COLLISION_WITH_NavModifierVolume45,LAZY,5,51
﻿3,167.531011,354.818266,4.176471,COLLISION_WITH_NavModifierVolume34,LAZY,13,51
﻿4,1051.282143,89.272195,3.196078,COLLISION_WITH_BP_IntersectionBorder184,LAZY,7,51
﻿5,224.162416,185.575268,4.882353,COLLISION_WITH_NavModifierVolume20,LAZY,22,51
﻿6,2918.275315,236.480442,7.882353,COLLISION_WITH_NavModifierVolume50,LAZY,23,51
﻿7,568.319421,287.422039,9.54902,COLLISION_WITH_NavModifierVolume13,LAZY,18,51
﻿8,600.534197,61.908116,4.980392,COLLISION_WITH_NavModifierVolume10,LAZY,34,51
﻿9,927.795317,-8.01169,7.803922,COLLISION_WITH_NavModifierVolume19,LAZY,38,51
﻿10,1416.935435,255.329416,4.647059,COLLISION_WITH_NavModifierVolume3,LAZY,19,51
﻿11,2242.153679,211.834243,7.352941,COLLISION_WITH_BP_IntersectionBorder26,LAZY,18,51
﻿12,182.547912,113.550292,5.078431,COLLISION_WITH_NavModifierVolume27,LAZY,25,51
﻿13,10374.435753,522.294215,7.607843,COLLISION_WITH_NavModifierVolume28,LAZY,27,51
﻿14,1483.986761,103.331947,5.019608,COLLISION_WITH_NavModifierVolume27,LAZY,36,51
﻿15,3376.932477,87.342034,5.588235,COLLISION_WITH_NavModifierVolume9,LAZY,38,51
﻿16,7983.84235,178.53497,7.078431,CORRECTINGWRONG,LAZY,27,51
﻿17,4579.178719,463.678844,8.45098,COLLISION_WITH_NavModifierVolume8,LAZY,26,51
﻿18,1236.806446,227.151321,5.411765,CORRECTINGWRONG,LAZY,30,51
﻿19,1331.307002,294.468337,7.294118,COLLISION_WITH_NavModifierVolume23,LAZY,25,51
﻿20,2043.44127,-20.92197,4.666667,COLLISION_WITH_NavModifierVolume50,LAZY,23,51
﻿21,1487.668432,152.564842,7.72549,COLLISION_WITH_BP_IntersectionBorder111,LAZY,26,51
﻿22,3570.223997,209.16727,5.078431,LAZY,LAZY,28,51
﻿23,4723.064814,130.160082,6.862745,COLLISION_WITH_NavModifierVolume43,LAZY,21,51
﻿24,2514.389667,85.994321,9.745098,COLLISION_WITH_NavModifierVolume12,LAZY,37,51
﻿25,4102.812006,324.767957,5.352941,COLLISION_WITH_NavModifierVolume8,LAZY,20,51
﻿26,2614.379464,13.375603,5.098039,COLLISION_WITH_NavModifierVolume7,LAZY,41,51
﻿27,568.363046,106.29638,5.431373,COLLISION_WITH_NavModifierVolume36,LAZY,38,51
﻿28,1982.938647,111.842568,5.294118,COLLISION_WITH_NavModifierVolume17,LAZY,39,51
﻿29,545.946378,-592.946722,7.333333,COLLISION_WITH_NavModifierVolume36,LAZY,38,51
﻿30,2814.183436,200.155448,7.431373,TIMEFINISHED,LAZY,26,51
﻿31,782.762563,62.764848,9.45098,COLLISION_WITH_NavModifierVolume48,LAZY,31,51
﻿32,2544.189485,172.063188,7.352941,LAZY,LAZY,25,51
﻿33,447.160092,61.624087,7.666667,COLLISION_WITH_NavModifierVolume141,LAZY,37,51
﻿34,3017.397352,246.285475,7.627451,COLLISION_WITH_NavModifierVolume2,LAZY,31,51
﻿35,317.668999,78.923109,5.254902,LAZY,LAZY,35,51
﻿36,7730.553064,246.114075,9.607843,COLLISION_WITH_NavModifierVolume8,LAZY,18,51
﻿37,11694.495937,337.328792,7.372549,COLLISION_WITH_NavModifierVolume16,LAZY,26,51
﻿38,2044.912811,84.537611,4.137255,COLLISION_WITH_NavModifierVolume27,LAZY,15,51
﻿39,5155.239708,265.884576,4.490196,CORRECTINGWRONG,LAZY,17,51
﻿40,7747.4475,331.946794,5.098039,COLLISION_WITH_BP_IntersectionBorder50,LAZY,22,51
﻿41,678.12622,2.862299,7.098039,LAZY,LAZY,21,51
﻿42,5979.256938,222.713666,3.607843,CORRECTINGWRONG,LAZY,8,51
﻿43,1896.198084,143.956034,7.117647,COLLISION_WITH_NavModifierVolume14,LAZY,16,51
﻿44,3414.295015,36.007985,4.333333,COLLISION_WITH_NavModifierVolume13,LAZY,11,51
﻿45,1750.189673,118.767206,4.960784,COLLISION_WITH_NavModifierVolume54,LAZY,29,51
﻿46,3191.355152,114.400215,4.960784,COLLISION_WITH_NavModifierVolume40,LAZY,19,51
﻿47,3981.737095,176.194801,5.803922,COLLISION_WITH_NavModifierVolume3,LAZY,29,51
﻿48,6445.469198,191.903378,7.117647,LAZY,LAZY,20,51
﻿49,2313.305166,185.453152,5.784314,COLLISION_WITH_NavModifierVolume13,LAZY,26,51
﻿50,1024.441184,-53.316908,4.54902,COLLISION_WITH_NavModifierVolume26,LAZY,31,51
﻿51,1567.707009,13.437303,4.72549,COLLISION_WITH_NavModifierVolume2,LAZY,31,51
﻿52,3322.661079,13.337668,4.313725,CORRECTINGWRONG,LAZY,29,51
﻿53,247.702544,-80.847558,4.843137,COLLISION_WITH_NavModifierVolume141,LAZY,29,51
﻿54,1136.419003,24.073657,5.0,COLLISION_WITH_BP_IntersectionBorder190,LAZY,28,51
﻿55,1012.152725,21.443732,4.803922,COLLISION_WITH_NavModifierVolume9,LAZY,30,51
﻿56,2551.66671,69.874368,4.921569,COLLISION_WITH_NavModifierVolume10,LAZY,15,51
﻿57,3509.552812,211.783914,4.72549,COLLISION_WITH_NavModifierVolume50,LAZY,14,51
﻿58,2128.130591,178.081012,5.176471,COLLISION_WITH_NavModifierVolume20,LAZY,19,51
﻿59,1858.767379,-62.865721,4.72549,COLLISION_WITH_NavModifierVolume20,LAZY,32,51
﻿60,13238.285469,677.863865,8.294118,TIMEFINISHED,LAZY,16,51
﻿61,2993.57134,485.952176,10.607843,COLLISION_WITH_BP_IntersectionBorder191,LAZY,14,51
﻿62,5907.975283,176.645297,4.980392,COLLISION_WITH_NavModifierVolume2,LAZY,29,51
﻿63,5446.840075,318.312316,8.294118,LAZY,LAZY,20,51
﻿64,4015.472455,441.986014,5.921569,COLLISION_WITH_BP_IntersectionBorder175,LAZY,18,51
﻿65,2355.620897,217.528034,4.960784,COLLISION_WITH_NavModifierVolume54,LAZY,14,51
﻿66,3920.034632,351.311154,10.647059,TIMEFINISHED,LAZY,28,51
﻿67,2876.738077,91.33965,8.098039,STOP_VIOLATION,LAZY,32,51
﻿68,1238.251984,203.836772,5.196078,CORRECTINGWRONG,LAZY,29,51
﻿69,3318.006583,291.976683,5.509804,COLLISION_WITH_NavModifierVolume14,LAZY,18,51
﻿70,4946.800671,228.465662,8.117647,CORRECTINGWRONG,LAZY,33,51
﻿71,5807.014051,319.664506,5.411765,COLLISION_WITH_NavModifierVolume45,LAZY,23,51
﻿72,2841.829746,299.012975,9.901961,COLLISION_WITH_NavModifierVolume61,LAZY,26,51
﻿73,5178.386228,588.135612,6.019608,COLLISION_WITH_NavModifierVolume53,LAZY,26,51
﻿74,1813.176254,-612.554502,9.411765,COLLISION_WITH_NavModifierVolume33,LAZY,30,51
﻿75,3345.116419,171.652464,7.27451,COLLISION_WITH_NavModifierVolume2,LAZY,12,51
﻿76,2337.623012,251.222499,9.803922,COLLISION_WITH_NavModifierVolume46,LAZY,27,51
