Generación,MejorFitnessNorm,FitnessMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular,N
﻿1,-571.288194,15549.270785,38.52,COLLISION_WITH_BP_IntersectionBorder193,TIMEFINISHED,3,25
﻿2,57420.751657,9559.045286,30.5,TIMEFINISHED,TIMEFINISHED,4,24
﻿3,56772.392977,9934.354598,26.833333,TIMEFINISHED,COLLISION_WITH_NavModifierVolume19,5,24
﻿4,9914.325577,5282.244582,14.041667,COLLISION_WITH_NavModifierVolume43,LAZY,3,24
﻿5,1882.375414,3036.695183,10.916667,COLLISION_WITH_NavModifierVolume19,LAZY,13,24
﻿6,20287.210346,3180.21002,11.166667,COLLISION_WITH_NavModifierVolume17,LAZY,13,24
﻿7,19793.786597,2593.753079,10.291667,COLLISION_WITH_BP_IntersectionBorder203,LAZY,3,24
﻿8,25184.015184,3148.145177,11.791667,COLLISION_WITH_NavModifierVolume40,COLLISION_WITH_NavModifierVolume40,2,24
﻿9,6871.543911,1955.097051,9.541667,COLLISION_WITH_NavModifierVolume43,LAZY,12,24
﻿10,1771.267149,2052.403675,10.666667,COLLISION_WITH_NavModifierVolume19,LAZY,13,24
﻿11,973.636217,3669.983137,12.5,COLLISION_WITH_BP_IntersectionBorder163,LAZY,5,24
﻿12,47341.539189,5282.932236,17.916667,TIMEFINISHED,LAZY,15,24
﻿13,45903.380704,2496.747598,14.166667,TIMEFINISHED,LAZY,13,24
﻿14,20698.319757,2069.424104,9.958333,COLLISION_WITH_NavModifierVolume10,LAZY,5,24
﻿15,53864.399539,6887.829199,21.083333,TIMEFINISHED,LAZY,14,24
﻿16,6451.507127,3027.057876,9.958333,COLLISION_WITH_BP_IntersectionBorder147,LAZY,11,24
﻿17,49511.39881,3909.93398,15.333333,TIMEFINISHED,LAZY,5,24
﻿18,62001.906244,3857.156191,14.916667,TIMEFINISHED,LAZY,6,24
﻿19,65313.124754,6225.654948,20.875,TIMEFINISHED,LAZY,7,24
﻿20,31974.4695,13937.660555,35.708333,COLLISION_WITH_NavModifierVolume18,LAZY,4,24
﻿21,1870.473144,2614.408955,10.625,COLLISION_WITH_NavModifierVolume19,LAZY,14,24
﻿22,3977.04953,1457.722934,8.041667,COLLISION_WITH_BP_IntersectionBorder200,LAZY,14,24
﻿23,7291.431078,2919.994587,10.666667,COLLISION_WITH_NavModifierVolume19,LAZY,13,24
﻿24,6184.986836,2854.372043,10.541667,COLLISION_WITH_BP_IntersectionBorder147,LAZY,5,24
﻿25,39546.471627,5381.55946,16.791667,COLLISION_WITH_NavModifierVolume17,LAZY,7,24
﻿26,1048.83331,4779.140069,13.375,COLLISION_WITH_BP_IntersectionBorder116,LAZY,10,24
﻿27,6545.387878,4583.034237,12.875,COLLISION_WITH_BP_IntersectionBorder147,STOP_VIOLATION,3,24
﻿28,2142.381679,5194.905126,15.583333,LAZY,LAZY,6,24
﻿29,5623.292173,2640.651517,11.625,COLLISION_WITH_BP_IntersectionBorder220,LAZY,14,24
﻿30,3769.240804,2410.368995,9.708333,COLLISION_WITH_BP_IntersectionBorder200,LAZY,13,24
﻿31,6165.739641,1741.648663,8.916667,COLLISION_WITH_BP_IntersectionBorder147,LAZY,16,24
﻿32,4513.597422,360.352258,9.083333,COLLISION_WITH_NavModifierVolume12,LAZY,13,24
﻿33,23651.033173,2869.658765,10.375,COLLISION_WITH_BP_IntersectionBorder192,LAZY,14,24
